Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Noni,6,11,6,6,Kilogramo,1.00,1.53,1.58,1.50
Pacae De Seda,4,4,4,4,Kilogramo,1.00,4.38,4.38,4.43
Palta Choquete,11,9,,,Cajon,12.00,18.50,17.75,18.63
Palta Collin Red,11,11,,,Cajon,12.00,17.75,17.75,18.61
Palta Criolla,16,13,15,17,Cajon,12.00,15.50,15.50,16.14
Palta Dedo,2,2,2,,Kilogramo,1.00,4.53,4.40,4.55
Palta Fuerte,48,51,38,52,Kilogramo,1.00,4.08,3.98,4.13
Palta Hall,20,10,15,14,Cajon,12.00,16.25,16.25,16.86
Palta Hass,4,4,5,7,Kilogramo,1.00,4.13,4.08,4.21
Palta Linda,9,9,8,9,Cajon,12.00,25.50,25.25,25.68
Papaya (Costa),16,12,13,11,Cajon,12.00,20.75,19.50,21.36
Papaya (Selva),196,185,174,196,Cajon,12.00,22.25,20.75,22.79
Pepino Rayado O Melon,32,30,31,40,Kilogramo,1.00,1.55,1.58,1.39
Pera Agua Criolla,14,13,16,,Jaba,16.00,24.75,24.75,24.00
Pera Agua Italiana,12,10,12,18,Jaba,16.00,27.25,26.75,25.46
Pera Agua Packam Importado,15,14,14,16,Caja,20.00,84.25,82.75,82.54
Piña Criolla (Selva),50,37,43,42,Cajon,12.00,22.75,23.75,21.43
Piña Golden,79,84,63,69,Bandeja,12.00,36.75,36.75,37.00
Piña Hawaiana,49,51,45,44,Kilogramo,1.00,2.10,2.03,2.06
Pitahaya,6,6,5,5,Kilogramo,1.00,8.25,7.75,8.75
Platano Bellaco,105,84,79,91,Ciento,35.00,51.50,51.75,53.14
Platano Bizcocho,127,112,93,104,Bandeja,14.00,14.50,14.50,15.07
Platano Isla,133,104,89,101,Ciento,25.00,43.75,42.25,44.14
Platano Manzano,19,18,17,16,Jaba,16.00,16.50,16.50,17.11
Platano Morado,11,6,11,11,Cajon,12.00,26.50,26.50,26.86
Platano Palillo,74,72,57,69,Ciento,35.00,51.50,51.75,53.75
Platano Seda Congo,63,93,70,92,Ciento,20.00,31.50,31.25,31.11
Platano Seda (Selva),31,30,29,28,Ciento,25.00,31.25,30.00,30.50
Sandia,91,101,92,102,Kilogramo,1.00,0.85,0.88,0.90
Tamarindo (Con Cascara),1,1,,1,Kilogramo,1.00,4.20,4.20,4.16
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,5.20,5.20,5.16
Toronja Costa,20,15,15,19,Jaba,22.00,26.50,25.75,26.43
Toronja Selva,11,9,13,12,Cajon,12.00,16.50,16.25,17.00
Tumbo,4,5,4,4,Kilogramo,1.00,2.38,2.38,2.34
Tuna Amarilla,17,16,13,13,Kilogramo,1.00,2.13,2.08,2.20
Tuna Blanca,15,17,13,17,Kilogramo,1.00,2.25,2.25,2.26
Tuna Morada/Rosada,13,15,10,11,Kilogramo,1.00,2.13,2.08,2.19
Uva Alfonso Lavalett,11,9,11,14,Jaba,12.00,23.75,24.25,22.57
Uva Borgoña,5,3,,4,Jaba,12.00,26.50,26.50,26.25
Uva Flame,9,8,10,11,Jaba,12.00,19.50,18.75,19.29
Uva Italia,8,19,10,16,Jaba,12.00,20.75,20.25,20.57
Uva Palestina,11,9,8,7,Jaba,12.00,26.25,25.75,25.50
Uva Pirovano,9,9,,7,Jaba,12.00,28.75,28.50,29.93
Uva Quebranta/Moscatel,5,3,,4,Jaba,12.00,24.75,24.75,24.96
Uva Red Globe,29,34,26,31,Jaba,12.00,18.50,18.00,19.39
Uva Rosada,9,9,8,9,Jaba,12.00,28.75,28.50,29.54
Uva Sultanina,11,10,9,9,Cajon,12.00,27.75,27.75,28.25
Uva Superior,10,9,8,9,Jaba,12.00,27.75,27.75,27.79
Yacon (Llacon),3,7,4,3,Kilogramo,1.00,1.65,1.58,1.58
Zapote,4,6,6,6,Cajon,10.00,26.75,26.50,27.18
