Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Limon Dulce  Selva,7,9,8,10,Jaba,20.00,25.50,25.25,25.57
Lucuma Beltran,2,3,3,2,Kilogramo,1.00,4.08,4.08,4.16
Lucuma De Seda,3,3,3,3,Kilogramo,1.00,3.88,3.93,3.87
Mamey,5,8,5,6,Kilogramo,1.00,2.93,2.95,2.90
Mandarina Clementina,62,73,60,62,Kilogramo,1.00,1.13,1.13,1.12
Mandarina Murcott,33,35,,,Kilogramo,1.00,1.38,1.38,1.38
Mandarina Nova,30,75,,,Kilogramo,1.00,1.33,1.35,1.37
Mandarina Satsuma,86,70,116,161,Kilogramo,1.00,1.15,1.23,1.15
Mandarina Tangerina,30,21,22,25,Jaba,16.00,10.50,10.75,10.86
Mango Criollo,17,12,17,19,Kilogramo,1.00,2.88,3.03,2.79
Mango Edward,7,9,7,11,Bandeja,17.00,63.75,65.25,63.46
Mango Haden /Hayde,5,10,5,8,Kilogramo,1.00,4.08,4.08,4.02
Mango Kafro,7,7,9,11,Bandeja,17.00,43.75,43.75,43.04
Mango Kent,13,6,15,18,Kilogramo,1.00,3.35,3.45,3.30
Manzana Cte/Para Agua,21,45,28,34,Cajon,24.00,25.50,25.75,25.61
Manzana Delicia,102,102,86,117,Cajon,24.00,51.50,51.25,51.36
Manzana Golden,7,10,10,11,Kilogramo,1.00,1.78,1.85,1.81
Manzana Importada,16,16,18,21,Caja,20.00,76.50,76.50,76.79
Manzana Israel,51,28,33,41,Kilogramo,1.00,1.63,1.68,1.61
Manzana Winter,17,13,11,10,Cajon,24.00,46.25,46.75,46.54
Maracuya,18,13,17,18,Kilogramo,1.00,1.58,1.63,1.49
Melocoton Blanquillo,14,23,22,28,Cajon,12.00,38.25,39.25,36.71
Melocoton Durazno Huayco,36,31,30,35,Cajon,12.00,40.25,40.75,38.96
Melon Coquito,11,54,39,75,Bandeja,12.00,12.50,12.00,11.43
Melon Esmeralda,12,16,,,Cajon,10.00,15.50,15.00,15.65
Membrillo Criollo,15,20,14,15,Kilogramo,1.00,2.28,2.28,2.32
Membrillo Serrano,18,22,20,27,Cajon,24.00,56.75,56.75,56.39
Naranja Miniola,23,30,,,Kilogramo,1.00,1.35,1.35,1.35
Naranja Primavera,19,21,16,17,Kilogramo,1.00,1.55,1.53,1.51
Naranja Tangelo Selva,69,69,57,70,Jaba,22.00,22.75,22.75,22.93
Naranja Valencia,163,148,150,181,Jaba,24.00,14.75,14.50,14.82
Naranja Washington Naval,22,22,18,21,Kilogramo,1.00,2.40,2.40,2.28
Noni,6,6,11,7,Kilogramo,1.00,1.50,1.53,1.53
Pacae Criollo,5,4,6,7,Kilogramo,1.00,3.18,3.18,3.13
Pacae De Seda,4,4,6,7,Kilogramo,1.00,2.18,2.18,2.30
Palta Choquete,8,9,9,9,Cajon,12.00,22.75,21.75,22.39
Palta Collin Red,11,11,10,,Cajon,12.00,22.25,21.75,21.75
Palta Criolla,11,9,11,12,Cajon,12.00,20.75,20.25,21.14
Palta Dedo,2,3,2,2,Kilogramo,1.00,3.28,3.38,3.20
Palta Fuerte,78,37,59,67,Kilogramo,1.00,3.25,3.38,3.25
Palta Hall,9,11,9,14,Cajon,12.00,22.75,22.75,22.64
Palta Hass,14,14,12,7,Kilogramo,1.00,3.18,3.15,3.17
Palta Linda,10,9,8,9,Cajon,12.00,24.50,23.75,24.25
Palta Naval,11,11,,,Kilogramo,1.00,2.38,2.35,2.45
Papaya (Costa),10,11,11,12,Cajon,12.00,18.50,17.50,17.58
Papaya (Selva),180,191,172,190,Cajon,12.00,20.25,18.75,19.43
Pepino Rayado O Melon,32,24,37,38,Kilogramo,1.00,1.90,1.90,2.01
Pera Agua Packam Importado,16,23,18,20,Caja,20.00,73.75,73.75,75.93
Piña Criolla (Selva),60,59,53,59,Cajon,12.00,13.25,13.25,13.57
Piña Golden,61,80,61,58,Bandeja,12.00,22.25,22.50,22.50
Piña Hawaiana,59,56,53,59,Kilogramo,1.00,0.95,1.03,0.95
Pitahaya,5,6,5,5,Kilogramo,1.00,16.75,16.25,14.61
Platano Bellaco,88,156,96,101,Ciento,35.00,51.50,50.75,51.29
Platano Bizcocho,109,97,84,100,Bandeja,14.00,15.00,14.50,14.79
Platano Isla,106,106,91,108,Ciento,25.00,35.25,35.25,35.50
Platano Manzano,18,18,21,22,Jaba,16.00,15.75,15.75,16.00
Platano Morado,8,10,9,10,Cajon,12.00,26.75,26.75,27.00
Platano Palillo,53,48,50,52,Ciento,35.00,50.75,50.75,51.50
Platano Seda Congo,83,87,67,59,Ciento,20.00,23.75,23.75,24.32
Platano Seda (Selva),38,28,27,40,Ciento,25.00,22.50,23.25,23.18
Sandia,135,138,95,118,Kilogramo,1.00,1.08,1.03,1.06
Tamarindo (Con Cascara),1,,,1,Kilogramo,1.00,3.85,3.85,3.83
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,4.85,4.85,4.82
Toronja Costa Con Pepa,22,25,19,24,Jaba,22.00,26.50,26.25,25.57
Toronja Selva Con Pepa,20,9,13,13,Cajon,12.00,15.75,15.75,16.00
Tumbo,3,3,3,4,Kilogramo,1.00,3.38,3.38,3.38
Tuna Amarilla,4,8,7,9,Kilogramo,1.00,3.03,3.08,3.01
Tuna Blanca,5,8,6,10,Kilogramo,1.00,3.33,3.35,3.31
Tuna Morada/Rosada,9,9,6,10,Kilogramo,1.00,3.03,3.08,3.02
Uva Alfonso Lavalett,14,20,28,30,Jaba,12.00,20.25,20.00,19.89
Uva Palestina,9,8,8,11,Jaba,12.00,33.50,32.75,33.39
Uva Red Globe,29,27,36,19,Jaba,12.00,23.50,23.50,24.00
Uva Rosada,10,11,9,11,Jaba,12.00,33.50,33.25,34.07
Uva Superior,8,8,,11,Jaba,12.00,34.75,34.75,35.00
Yacon (Llacon),4,5,3,3,Kilogramo,1.00,1.63,1.63,1.54

