Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Piña Criolla (Selva),59,60,52,55,Cajon,12.00,13.00,12.75,12.86
Piña Golden,78,80,67,75,Bandeja,12.00,28.25,28.75,26.39
Piña Hawaiana,56,56,51,57,Kilogramo,1.00,1.13,1.00,1.16
Pitahaya,5,5,5,6,Kilogramo,1.00,8.25,8.25,8.94
Platano Bellaco,45,109,80,104,Ciento,35.00,51.25,50.75,51.64
Platano Bizcocho,84,133,90,113,Bandeja,14.00,14.50,14.25,14.11
Platano Isla,98,106,100,126,Ciento,25.00,35.50,35.25,35.25
Platano Manzano,19,17,18,15,Jaba,16.00,16.25,15.75,15.89
Platano Morado,11,13,9,9,Cajon,12.00,28.25,27.25,27.36
Platano Palillo,47,56,49,49,Ciento,35.00,51.50,50.75,51.54
Platano Seda Congo,80,92,73,86,Ciento,20.00,26.75,25.75,26.18
Platano Seda (Selva),33,23,30,28,Ciento,25.00,25.75,24.75,25.25
Sandia,48,85,64,80,Kilogramo,1.00,1.18,1.18,1.15
Tamarindo (Con Cascara),1,1,,1,Kilogramo,1.00,3.85,3.87,3.82
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,4.85,4.85,4.81
Toronja Costa Con Pepa,15,15,15,17,Jaba,22.00,24.75,24.75,23.88
Toronja Selva Con Pepa,8,11,9,10,Cajon,12.00,16.25,16.25,15.46
Tumbo,2,3,,3,Kilogramo,1.00,3.23,3.18,3.18
Tuna Amarilla,7,9,9,10,Kilogramo,1.00,3.23,3.20,3.16
Tuna Blanca,5,8,8,9,Kilogramo,1.00,3.15,3.13,3.14
Tuna Morada/Rosada,7,10,8,9,Kilogramo,1.00,3.18,3.23,3.15
Uva Alfonso Lavalett,32,37,25,28,Jaba,12.00,26.50,26.25,26.61
Uva Borgoña,3,3,4,3,Jaba,12.00,26.75,26.50,26.81
Uva Fley,5,8,9,9,Jaba,12.00,36.75,36.50,37.00
Uva Italia,13,7,,14,Jaba,12.00,33.25,33.25,33.54
Uva Palestina,8,9,9,7,Jaba,12.00,36.25,36.25,36.61
Uva Pirovano,5,7,8,8,Jaba,12.00,37.25,36.50,36.92
Uva Red Globe,24,37,34,29,Jaba,12.00,30.75,30.75,32.46
Yacon (Llacon),3,5,3,5,Kilogramo,1.00,1.73,1.65,1.68
