Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Uva Borgoña,3,3,4,4,Jaba,12.00,26.25,26.25,26.93
Uva Flame,12,22,12,11,Jaba,12.00,17.50,17.25,17.21
Uva Italia Nacional,25,10,15,15,Jaba,12.00,21.50,22.75,20.64
Uva Palestina,4,6,6,9,Jaba,12.00,25.75,26.25,27.75
Uva Pirovano,10,14,9,,Jaba,12.00,24.50,24.50,25.64
Uva Quebranta/Moscatel,4,7,5,,Jaba,12.00,26.25,26.25,25.61
Uva Rosada,9,9,10,14,Jaba,12.00,25.25,25.25,26.61
Uva Superior,8,13,11,,Jaba,12.00,32.75,32.75,35.75
Yacon (Llacon),4,3,3,3,Kilogramo,1.00,1.85,1.88,1.88
Zapote,4,5,5,,Cajon,10.00,26.75,26.25,28.43
