Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Mango Haden /Hayde,41,36,36,36,Kilogramo,1.00,1.78,1.88,1.76
Mango Kafro,12,13,20,24,Kilogramo,1.00,2.53,2.48,2.53
Mango Kent,9,15,25,29,Kilogramo,1.00,2.38,2.43,2.40
Mango Rosado,16,25,18,,Kilogramo,1.00,2.80,2.68,2.87
Manzana Cte/Para Agua,49,36,35,27,Cajon,24.00,22.00,22.25,22.04
Manzana Delicia,73,75,77,81,Cajon,24.00,52.25,53.75,51.64
Manzana Golden,13,11,9,10,Kilogramo,1.00,1.83,1.83,2.07
Manzana Importada,17,12,14,13,Caja,20.00,97.50,97.50,96.32
Manzana Israel,37,27,37,41,Kilogramo,1.00,0.88,0.93,0.86
Manzana Winter,8,10,9,10,Cajon,24.00,44.75,44.50,45.14
Maracuya,13,14,13,13,Kilogramo,1.00,1.88,1.88,1.85
Melocoton Blanquillo,26,21,18,13,Cajon,12.00,32.25,32.25,32.75
Melocoton Durazno Huayco,49,43,40,30,Cajon,12.00,32.25,31.50,34.07
Melon Coquito,33,32,39,51,Bandeja,12.00,11.75,11.75,11.50
Membrillo Criollo,11,10,10,12,Kilogramo,1.00,2.85,2.83,3.01
Membrillo Serrano,19,17,18,21,Cajon,24.00,58.75,58.75,60.25
Naranja Primavera,36,27,19,22,Kilogramo,1.00,1.33,1.33,1.40
Naranja Tangelo Selva,62,58,48,41,Jaba,22.00,49.50,49.50,48.86
Naranja Valencia,148,149,146,146,Jaba,24.00,22.50,22.75,22.07
Naranja Washington Naval,12,14,16,24,Kilogramo,1.00,3.73,3.63,3.98
Noni,7,6,6,5,Kilogramo,1.00,1.38,1.43,1.41
Pacae Criollo,3,5,3,4,Kilogramo,1.00,4.80,4.83,4.82
Pacae De Seda,3,3,3,4,Kilogramo,1.00,4.33,4.78,4.37
Palta Choquete,4,5,6,8,Cajon,12.00,25.25,25.25,25.04
Palta Collin Red,8,5,7,6,Cajon,12.00,25.25,25.50,25.07
Palta Criolla,10,17,11,12,Cajon,12.00,22.50,22.25,22.07
Palta Dedo,2,3,2,2,Kilogramo,1.00,5.23,5.08,5.30
Palta Fuerte,60,48,52,35,Kilogramo,1.00,6.00,5.20,6.31
Palta Hall,10,16,12,12,Cajon,12.00,23.25,22.75,23.21
Palta Hass,8,7,6,,Kilogramo,1.00,5.08,5.10,5.09
Palta Linda,6,6,5,6,Cajon,12.00,31.75,32.25,32.79
Papaya (Costa),12,9,11,11,Cajon,12.00,19.33,19.50,17.65
Papaya (Selva),203,212,195,172,Cajon,12.00,20.75,21.75,18.96
Pepino Rayado O Melon,58,26,36,31,Kilogramo,1.00,2.00,2.00,2.08
Pera Agua Criolla,19,9,13,,Jaba,16.00,26.75,26.75,26.57
Pera Agua Italiana,23,10,15,,Jaba,16.00,28.25,28.50,28.68
Pera Agua Packam Importado,16,12,14,13,Caja,20.00,97.50,97.50,96.57
Piña Criolla (Selva),35,45,45,49,Cajon,12.00,15.75,15.75,15.18
Piña Golden,74,77,62,58,Bandeja,12.00,32.75,33.25,33.43
Piña Hawaiana,55,48,51,48,Kilogramo,1.00,1.13,1.13,1.24
Pitahaya,6,4,5,5,Kilogramo,1.00,11.75,11.75,9.86
Platano Bellaco,115,109,86,88,Ciento,35.00,53.75,52.50,52.18
Platano Bizcocho,43,87,72,78,Bandeja,14.00,18.75,18.25,18.29
Platano Isla,117,104,103,95,Ciento,25.00,43.75,43.75,42.32
Platano Manzano,36,28,23,25,Jaba,16.00,21.25,19.75,19.04
Platano Morado,19,19,12,13,Cajon,12.00,30.75,30.75,29.32
Platano Palillo,94,92,65,63,Ciento,35.00,53.75,53.75,52.07
Platano Seda Congo,88,91,79,64,Ciento,20.00,38.50,38.25,37.79
Platano Seda (Selva),25,31,23,28,Ciento,25.00,35.75,36.75,36.75
Sandia,88,81,84,77,Kilogramo,1.00,0.83,0.83,0.80
Sanki,5,5,6,,Kilogramo,1.00,4.63,4.63,5.04
Tamarindo (Con Cascara),2,1,,,Kilogramo,1.00,4.65,4.65,4.70
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,5.65,5.65,5.70
Toronja Costa,14,15,15,14,Jaba,22.00,44.25,44.25,44.57
Toronja Selva,12,9,11,9,Cajon,12.00,25.50,25.75,24.89
Tumbo,4,5,4,3,Kilogramo,1.00,2.38,2.48,2.36
Tuna Amarilla,22,20,14,12,Kilogramo,1.00,1.85,1.88,1.87
Tuna Blanca,15,20,12,14,Kilogramo,1.00,1.88,1.88,1.89
Tuna Morada/Rosada,13,17,13,10,Kilogramo,1.00,1.85,1.88,1.87
Uva Alfonso Lavalett,11,13,14,16,Jaba,12.00,21.50,21.75,22.68
Uva Arra,9,12,8,,Jaba,12.00,30.75,31.25,32.32
Uva Borgoña,4,4,5,5,Jaba,12.00,23.75,23.75,25.89
Uva Flame,9,11,10,10,Jaba,12.00,20.50,20.75,20.71
Uva Fley,12,9,9,11,Jaba,12.00,22.25,21.75,22.61
Uva Italia,13,9,11,10,Jaba,12.00,23.25,23.25,24.25
Uva Palestina,6,9,11,,Jaba,12.00,25.75,25.50,26.18
Uva Pirovano,7,8,9,11,Jaba,12.00,27.25,26.75,27.86
Uva Quebranta/Moscatel,6,4,5,5,Jaba,12.00,24.75,25.25,26.07
Uva Red Globe,40,21,46,43,Jaba,12.00,18.50,18.50,19.25
Uva Rosada,11,7,9,9,Jaba,12.00,27.25,26.50,27.89
Uva Sultanina,11,7,,,Cajon,12.00,25.25,25.25,25.30
Uva Superior,20,14,15,10,Jaba,12.00,40.25,39.75,40.54
Uva Zafiro,6,13,8,9,Jaba,12.00,22.25,21.75,22.14
Yacon (Llacon),3,2,3,3,Kilogramo,1.00,4.15,4.08,4.14
Zapote,6,5,6,,Cajon,10.00,26.25,24.75,26.14
