Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Manzana Cte/Para Agua,17,31,17,18,Cajon,24.00,25.00,25.25,24.89
Manzana Delicia,77,106,77,58,Cajon,24.00,53.25,53.50,52.18
Manzana Golden,4,3,6,5,Kilogramo,1.00,2.30,2.30,2.31
Manzana Importada,14,13,,11,Caja,20.00,92.75,92.75,93.58
Manzana Israel,43,39,36,29,Kilogramo,1.00,1.45,1.48,1.52
Manzana Winter,6,8,8,9,Cajon,24.00,47.50,48.25,47.95
Maracuya,7,7,7,10,Kilogramo,1.00,2.75,2.83,2.69
Melocoton Blanquillo,19,17,20,16,Cajon,12.00,45.50,45.50,45.88
Melocoton Durazno Huayco,25,23,30,29,Cajon,12.00,47.25,47.25,47.29
Melon Coquito,29,37,28,37,Bandeja,12.00,12.25,11.50,11.96
Melon Esmeralda,11,11,11,9,Cajon,10.00,18.50,18.50,18.96
Membrillo Criollo,7,7,,8,Kilogramo,1.00,2.40,2.45,2.39
Membrillo Serrano,17,12,15,16,Cajon,24.00,58.25,59.25,57.96
Naranja Primavera,30,20,22,25,Kilogramo,1.00,1.10,1.13,1.11
Naranja Tangelo Selva,47,40,50,23,Jaba,22.00,31.25,31.25,30.71
Naranja Valencia,131,127,143,80,Jaba,24.00,16.50,16.50,17.36
Naranja Washington Naval,11,17,15,13,Kilogramo,1.00,3.43,3.43,3.47
Nispero De Agua,19,15,25,30,Cajon,24.00,36.00,36.25,35.28
Noni,5,5,,5,Kilogramo,1.00,1.60,1.55,1.54
Pacae De Seda,6,5,6,,Kilogramo,1.00,4.65,4.60,4.66
Palta Choquete,7,6,7,5,Cajon,12.00,26.50,26.50,26.18
Palta Criolla,14,15,12,10,Cajon,12.00,23.50,23.25,23.18
Palta Dedo,2,2,2,2,Kilogramo,1.00,6.73,6.70,6.49
Palta Fuerte,24,24,33,30,Kilogramo,1.00,6.88,6.85,6.70
Palta Hall,15,13,12,8,Cajon,12.00,24.50,24.25,24.42
Palta Hass,11,5,12,12,Kilogramo,1.00,5.43,5.40,5.42
Palta Linda,7,6,7,5,Cajon,12.00,28.50,28.25,28.17
Palta Naval,11,9,15,10,Kilogramo,1.00,5.33,5.30,5.20
Palta Queen,8,6,6,5,Kilogramo,1.00,4.93,4.93,4.85
Palta Villa Campa,10,5,7,6,Kilogramo,1.00,5.25,5.30,5.18
Papaya (Costa),14,9,15,10,Cajon,12.00,13.50,14.25,13.17
Papaya (Selva),171,153,177,145,Cajon,12.00,15.25,15.50,14.68
Pepino Rayado O Melon,27,34,31,26,Kilogramo,1.00,1.45,1.45,1.45
Pera Agua Packam Importado,12,13,,11,Caja,20.00,96.50,96.50,96.25
Piña Criolla (Selva),56,46,55,46,Cajon,12.00,11.75,11.75,11.64
Piña Golden,78,57,75,65,Bandeja,12.00,19.00,18.50,18.79
Piña Hawaiana,50,49,56,44,Kilogramo,1.00,1.10,1.08,1.10
Pitahaya,6,6,7,6,Kilogramo,1.00,14.50,14.50,15.58
Platano Bellaco,44,42,81,61,Ciento,35.00,56.50,56.50,56.46
Platano Bizcocho,72,29,66,52,Bandeja,14.00,19.25,19.25,18.93
Platano Isla,81,120,109,83,Ciento,25.00,26.25,36.50,34.89
Platano Manzano,19,16,18,11,Jaba,16.00,19.25,19.00,19.33
Platano Morado,8,11,9,6,Cajon,12.00,29.50,29.50,29.10
Platano Palillo,46,30,44,46,Ciento,35.00,56.50,57.25,56.54
Platano Seda Congo,44,56,58,52,Ciento,20.00,26.25,25.75,26.07
Platano Seda (Selva),30,32,30,25,Ciento,25.00,25.25,25.25,25.21
Sandia,62,89,95,68,Kilogramo,1.00,1.05,1.05,1.04
Tamarindo (Con Cascara),1,1,,1,Kilogramo,1.00,4.65,4.73,4.69
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,5.63,5.73,5.65
Toronja Costa Con Pepa,14,12,18,14,Jaba,22.00,27.50,27.67,27.38
Toronja Selva Con Pepa,10,7,9,11,Cajon,12.00,17.50,17.33,17.29
Tumbo,4,4,4,3,Kilogramo,1.00,2.80,2.75,2.84
Tuna Amarilla,8,9,7,8,Kilogramo,1.00,2.85,2.83,2.84
Tuna Blanca,8,9,7,8,Kilogramo,1.00,2.95,2.95,2.93
Tuna Morada/Rosada,7,7,6,7,Kilogramo,1.00,2.90,2.90,2.83
Uva Alfonso Lavalett,15,20,26,16,Jaba,12.00,21.75,21.75,22.43
Uva Borgoña,3,3,3,4,Jaba,12.00,27.50,27.00,27.32
Uva Italia,10,7,14,14,Jaba,12.00,28.50,28.50,28.89
Uva Palestina,6,9,7,6,Jaba,12.00,35.00,35.00,35.13
Uva Red Globe,22,25,41,19,Jaba,12.00,23.50,23.50,24.14
Uva Rosada Sin Pepa,9,7,10,8,Jaba,12.00,35.50,35.00,35.00
Uva Superior,6,6,7,7,Jaba,12.00,42.50,42.50,42.45
Yacon (Llacon),2,3,3,4,Kilogramo,1.00,1.60,1.55,1.58
