Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Lucuma De Seda,3,3,3,4,Kilogramo,1.00,4.38,4.48,4.40
Mamey,9,4,6,6,Kilogramo,1.00,3.28,3.28,3.26
Mandarina Malvacea,12,13,11,20,Kilogramo,1.00,3.03,3.03,2.85
Mandarina Murcott,5,4,6,9,Kilogramo,1.00,2.88,2.98,2.77
Mandarina Rio De Oro,10,11,10,15,Kilogramo,1.00,2.93,2.95,2.84
Mandarina Satsuma,121,83,86,60,Kilogramo,1.00,2.85,2.85,2.89
Mandarina Tangerina,12,14,11,17,Jaba,16.00,18.50,18.75,18.79
Mango Criollo,55,36,36,36,Kilogramo,1.00,1.75,1.75,1.91
Mango Edward,121,70,90,85,Bandeja,17.00,18.75,19.75,18.21
Mango Haden /Hayde,37,26,37,34,Kilogramo,1.00,1.15,1.15,1.08
Mango Kafro,15,13,15,13,Bandeja,17.00,17.75,17.75,18.32
Mango Kent,19,14,18,14,Kilogramo,1.00,1.25,1.25,1.24
Mango Pico De Loro,13,6,14,12,Jaba,16.00,23.50,23.50,23.07
Manzana Cte/Para Agua,32,31,25,25,Cajon,24.00,23.75,23.25,23.36
Manzana Delicia,94,60,78,74,Cajon,24.00,45.50,44.75,45.43
Manzana Golden,12,6,8,7,Kilogramo,1.00,2.35,2.35,2.32
Manzana Importada,14,16,14,14,Caja,20.00,90.75,95.75,92.04
Manzana Israel,67,46,46,44,Kilogramo,1.00,0.93,0.95,0.88
Manzana Winter,10,8,13,10,Cajon,24.00,44.50,44.25,44.82
Maracuya,14,13,11,10,Kilogramo,1.00,2.38,2.58,2.37
Melocoton Blanquillo,20,11,17,14,Cajon,12.00,45.75,45.33,45.50
Melocoton Durazno Huayco,31,23,27,25,Cajon,12.00,46.75,46.75,45.50
Melon Coquito,62,40,45,23,Bandeja,12.00,10.75,10.75,10.14
Melon Esmeralda,12,11,9,,Cajon,10.00,16.25,15.75,16.57
Membrillo Criollo,15,8,13,12,Kilogramo,1.00,2.43,2.38,2.42
Membrillo Serrano,19,17,18,19,Cajon,24.00,56.50,56.75,56.11
Naranja Primavera,20,26,24,28,Kilogramo,1.00,1.48,1.55,1.49
Naranja Tangelo Selva,57,56,41,45,Jaba,22.00,38.00,37.25,38.96
Naranja Valencia,164,152,125,134,Jaba,24.00,26.75,26.00,26.57
Naranja Washington Naval,17,12,17,23,Kilogramo,1.00,2.68,2.75,2.52
Noni,6,4,5,7,Kilogramo,1.00,1.78,1.78,1.79
Pacae De Seda,4,3,3,,Kilogramo,1.00,4.48,4.45,4.45
Palta Criolla,18,16,14,,Cajon,12.00,19.00,19.00,19.96
Palta Fuerte,24,50,46,43,Kilogramo,1.00,5.28,5.15,5.42
Palta Hall,15,12,13,,Cajon,12.00,19.50,19.50,20.71
Palta Hass,5,5,7,10,Kilogramo,1.00,4.75,4.73,4.71
Palta Linda,9,10,8,,Cajon,12.00,26.50,26.50,27.43
Papaya (Costa),12,12,11,11,Cajon,12.00,22.75,22.75,22.36
Papaya (Selva),184,169,169,166,Cajon,12.00,24.25,24.00,23.43
Pepino Rayado O Melon,45,38,41,36,Kilogramo,1.00,1.30,1.30,1.41
Pera Agua Italiana,20,10,16,11,Jaba,16.00,37.75,36.25,38.39
Pera Agua Packam Importado,16,14,14,13,Caja,20.00,83.25,82.00,84.32
Piña Criolla (Selva),45,50,44,45,Cajon,12.00,15.75,15.25,15.54
Piña Golden,87,66,74,67,Bandeja,12.00,25.75,25.75,25.93
Piña Hawaiana,47,62,42,44,Kilogramo,1.00,1.58,1.58,1.52
Pitahaya,6,5,5,4,Kilogramo,1.00,17.50,15.75,19.46
Platano Bellaco,92,61,83,78,Ciento,35.00,58.75,58.75,57.50
Platano Bizcocho,137,71,99,97,Bandeja,14.00,15.50,15.00,15.29
Platano Isla,115,90,99,97,Ciento,25.00,40.75,40.75,39.11
Platano Manzano,27,16,19,15,Jaba,16.00,17.25,16.75,16.93
Platano Morado,13,8,11,10,Cajon,12.00,28.75,27.75,28.39
Platano Palillo,86,57,71,53,Ciento,35.00,58.50,58.25,57.75
Platano Seda Congo,93,90,63,56,Ciento,20.00,31.25,30.50,30.36
Platano Seda (Selva),33,23,27,23,Ciento,25.00,29.75,29.75,28.71
Sandia,100,74,92,75,Kilogramo,1.00,0.85,0.85,0.83
Tamarindo (Con Cascara),1,1,1,1,Kilogramo,1.00,4.65,4.65,4.73
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,5.65,5.65,5.73
Toronja Costa,17,11,14,13,Jaba,22.00,26.75,26.75,27.07
Toronja Selva,9,11,12,12,Cajon,12.00,17.25,16.75,17.25
Tumbo,4,3,,4,Kilogramo,1.00,2.50,2.48,2.58
Tuna Amarilla,19,20,16,13,Kilogramo,1.00,2.45,2.38,2.42
Tuna Blanca,25,21,16,15,Kilogramo,1.00,2.45,2.38,2.50
Tuna Morada/Rosada,18,14,13,10,Kilogramo,1.00,2.48,2.43,2.43
Uva Alfonso Lavalett,8,11,12,13,Jaba,12.00,24.50,24.75,23.36
Uva Borgoña,5,4,4,3,Jaba,12.00,24.50,24.75,24.93
Uva Flame,13,8,12,10,Jaba,12.00,17.50,17.75,18.57
Uva Fley,14,9,11,9,Jaba,12.00,18.50,18.25,18.75
Uva Italia,7,7,8,9,Jaba,12.00,24.75,25.75,23.93
Uva Palestina,9,6,8,7,Jaba,12.00,28.50,28.75,28.64
Uva Pirovano,8,6,10,8,Jaba,12.00,35.50,35.25,36.04
Uva Quebranta/Moscatel,5,4,,,Jaba,12.00,28.75,28.75,28.75
Uva Red Globe,24,27,25,26,Jaba,12.00,25.25,24.50,26.39
Uva Rosada,10,8,9,8,Jaba,12.00,33.25,32.75,32.36
Uva Sultanina,,6,,,Cajon,12.00,,31.25,
Uva Superior,9,8,8,10,Jaba,12.00,30.75,30.75,30.93
Yacon (Llacon),3,3,4,3,Kilogramo,1.00,1.58,1.55,1.68
Zapote,6,6,4,,Cajon,10.00,33.50,32.75,34.29
