Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Membrillo Serrano,19,18,18,21,Cajon,24.00,51.25,51.50,50.75
Naranja Miniola,50,56,49,55,Kilogramo,1.00,1.53,1.53,1.43
Naranja Primavera,6,7,11,12,Kilogramo,1.00,1.68,1.73,1.64
Naranja Tangelo Costa,43,45,52,55,Kilogramo,1.00,1.48,1.50,1.44
Naranja Tangelo Selva,42,65,58,80,Jaba,22.00,32.25,32.75,30.75
Naranja Valencia,121,165,142,176,Jaba,24.00,17.00,16.50,17.21
Naranja Washington Naval,26,17,24,23,Kilogramo,1.00,3.15,3.23,2.61
Naranjita China Kin Kan,1,2,2,,Kilogramo,1.00,4.78,4.83,4.84
Nispero De Agua,15,25,14,19,Cajon,24.00,50.50,49.25,50.43
Noni,3,6,,,Kilogramo,1.00,1.65,1.65,1.59
Pacae Criollo,4,5,4,,Kilogramo,1.00,4.93,4.88,4.89
Pacae De Seda,5,6,4,4,Kilogramo,1.00,4.00,4.08,3.97
Palta Choquete,6,7,7,8,Cajon,12.00,22.50,22.50,22.43
Palta Criolla,7,16,10,12,Cajon,12.00,23.50,23.75,23.54
Palta Dedo,2,5,3,4,Kilogramo,1.00,4.53,4.48,4.37
Palta Fuerte,59,62,42,48,Kilogramo,1.00,5.45,5.48,5.45
Palta Hall,7,17,9,11,Cajon,12.00,25.75,25.50,25.54
Palta Hass,17,13,10,11,Kilogramo,1.00,3.45,3.45,3.48
Palta Linda,13,7,8,11,Cajon,12.00,26.25,26.25,26.39
Palta Naval,12,9,11,17,Kilogramo,1.00,3.48,3.68,3.41
Palta Queen,5,6,7,8,Kilogramo,1.00,3.18,3.53,3.10
Palta Villa Campa,8,10,9,12,Kilogramo,1.00,3.23,3.58,3.12
Papaya (Costa),9,15,14,13,Cajon,12.00,15.50,15.75,14.93
Papaya (Selva),153,209,174,198,Cajon,12.00,16.50,16.75,15.68
Pepino Rayado O Melon,30,31,30,26,Kilogramo,1.00,1.75,1.70,1.81
Pera Agua Packam Importado,9,17,12,15,Caja,20.00,87.50,87.50,87.82
Piña Criolla (Selva),46,47,50,50,Cajon,12.00,13.00,13.25,12.71
Piña Golden,59,60,61,66,Bandeja,12.00,29.25,29.50,28.54
Piña Hawaiana,57,53,51,53,Kilogramo,1.00,1.18,1.18,1.14
Pitahaya,4,3,,,Kilogramo,1.00,20.75,21.25,18.04
Platano Bellaco,61,113,88,99,Ciento,35.00,54.75,55.50,53.25
Platano Bizcocho,68,105,89,101,Bandeja,14.00,14.75,14.75,14.68
Platano Isla,81,122,99,130,Ciento,25.00,42.25,41.50,42.21
Platano Manzano,16,32,22,29,Jaba,16.00,17.50,17.25,16.11
Platano Morado,11,20,14,16,Cajon,12.00,26.50,26.50,27.00
Platano Palillo,36,67,58,76,Ciento,35.00,51.50,51.50,51.96
Platano Seda Congo,114,97,92,103,Ciento,20.00,30.75,30.75,31.29
Platano Seda (Selva),23,23,25,30,Ciento,25.00,30.75,30.75,30.82
Sandia,56,42,39,51,Kilogramo,1.00,1.45,1.43,1.46
Tamarindo (Con Cascara),1,,,,Kilogramo,1.00,4.75,4.75,4.82
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,5.75,5.75,5.82
Toronja Costa,15,17,16,26,Jaba,22.00,26.50,26.50,26.32
Toronja Selva,16,11,13,14,Cajon,12.00,17.25,17.25,17.29
Tumbo,6,5,4,4,Kilogramo,1.00,2.38,2.28,2.36
Tuna Amarilla,7,6,6,7,Kilogramo,1.00,3.35,3.33,3.32
Tuna Blanca,5,5,5,7,Kilogramo,1.00,3.38,3.35,3.40
Tuna Morada/Rosada,9,7,7,8,Kilogramo,1.00,3.33,3.35,3.31
Uva Alfonso Lavalett,12,15,13,17,Jaba,12.00,32.25,31.75,31.18
Uva Borgoña,6,8,5,6,Jaba,12.00,26.25,26.50,25.96
Uva Italia,7,9,8,11,Jaba,12.00,37.75,38.50,36.93
Uva Palestina,6,7,8,10,Jaba,12.00,41.25,40.75,40.82
Uva Pirovano,4,8,8,8,Jaba,12.00,39.25,38.50,38.75
Uva Red Globe,23,25,27,39,Jaba,12.00,34.25,34.50,32.79
Uva Rosada,5,8,6,9,Jaba,12.00,38.25,37.75,37.32
Yacon (Llacon),3,5,3,5,Kilogramo,1.00,2.15,2.28,2.13
