Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Tuna Morada/Rosada,10,10,12,10,Kilogramo,1.00,2.15,2.13,2.12
Uva Alfonso Lavalett,11,12,11,12,Jaba,12.00,24.25,23.50,24.96
Uva Italia,10,15,20,17,Jaba,12.00,18.75,18.75,18.71
Uva Palestina,4,8,8,8,Jaba,12.00,27.75,27.50,27.75
Uva Quebranta/Moscatel,3,3,5,4,Jaba,12.00,26.50,26.50,26.32
Uva Red Globe,23,23,31,34,Jaba,12.00,22.75,23.25,21.50
Uva Rosada,9,8,10,7,Jaba,12.00,28.25,27.50,27.43
Uva Sultanina,5,4,6,8,Cajon,12.00,29.25,28.75,28.07
Uva Superior,6,5,7,6,Jaba,12.00,36.25,36.25,35.57
Yacon (Llacon),4,3,4,3,Kilogramo,1.00,1.58,1.58,1.64
Zapote,6,4,6,5,Cajon,10.00,19.75,21.25,18.68
