Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Palta Dedo,2,2,2,2,Kilogramo,1.00,6.33,6.38,6.42
Palta Fuerte,52,28,42,43,Kilogramo,1.00,6.43,6.75,6.47
Palta Hall,14,8,10,11,Cajon,12.00,24.00,24.25,23.61
Palta Hass,22,9,14,6,Kilogramo,1.00,5.40,5.43,5.44
Palta Linda,9,5,6,7,Cajon,12.00,28.00,28.25,28.25
Palta Naval,23,16,14,11,Kilogramo,1.00,5.13,5.15,5.11
Palta Queen,8,5,6,7,Kilogramo,1.00,4.83,4.83,4.89
Palta Villa Campa,9,5,8,8,Kilogramo,1.00,5.13,5.15,5.14
Papaya (Costa),27,17,14,11,Cajon,12.00,13.00,13.50,12.57
Papaya (Selva),187,171,187,159,Cajon,12.00,14.50,14.75,13.64
Pepino Rayado O Melon,54,12,36,26,Kilogramo,1.00,1.43,1.45,1.41
Pera Agua Packam Importado,16,15,14,12,Caja,20.00,96.25,96.25,96.29
Piña Criolla (Selva),61,50,52,47,Cajon,12.00,11.25,11.75,11.25
Piña Golden,79,65,71,70,Bandeja,12.00,18.50,18.75,19.04
Piña Hawaiana,62,60,53,50,Kilogramo,1.00,1.05,1.08,1.06
Pitahaya,10,6,6,,Kilogramo,1.00,16.50,16.25,18.11
Platano Bellaco,126,96,82,66,Ciento,35.00,56.25,56.50,56.86
Platano Bizcocho,56,67,71,73,Bandeja,14.00,18.75,18.75,18.39
Platano Isla,129,94,101,86,Ciento,25.00,36.50,35.75,36.36
Platano Manzano,22,12,18,18,Jaba,16.00,19.50,19.25,19.43
Platano Morado,11,7,10,8,Cajon,12.00,29.00,29.25,28.89
Platano Palillo,32,35,50,55,Ciento,35.00,56.25,56.50,56.00
Platano Seda Congo,86,92,58,55,Ciento,20.00,25.75,25.75,25.96
Platano Seda (Selva),31,26,29,28,Ciento,25.00,25.25,24.75,25.18
Sandia,146,48,80,52,Kilogramo,1.00,1.03,1.03,1.04
Tamarindo (Con Cascara),1,,,1,Kilogramo,1.00,4.78,4.65,4.73
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,5.65,5.65,5.68
Toronja Costa Con Pepa,14,29,14,,Jaba,22.00,27.25,27.50,27.29
Toronja Selva Con Pepa,10,6,11,10,Cajon,12.00,17.25,17.50,17.32
Tumbo,4,6,4,4,Kilogramo,1.00,2.90,2.80,2.92
Tuna Amarilla,5,8,8,10,Kilogramo,1.00,2.83,2.85,2.77
Tuna Blanca,6,10,9,10,Kilogramo,1.00,2.93,2.93,2.85
Tuna Morada/Rosada,4,5,7,8,Kilogramo,1.00,2.75,2.85,2.75
Uva Alfonso Lavalett,32,36,26,23,Jaba,12.00,22.75,22.50,23.14
Uva Borgoña,2,3,4,5,Jaba,12.00,26.75,27.25,27.00
Uva Italia,16,13,15,11,Jaba,12.00,29.00,29.00,29.00
Uva Palestina,8,11,7,7,Jaba,12.00,35.00,35.25,34.93
Uva Red Globe,49,36,35,30,Jaba,12.00,24.50,24.50,24.93
Uva Rosada Sin Pepa,9,11,10,10,Jaba,12.00,34.50,35.00,34.36
Uva Superior,7,6,9,8,Jaba,12.00,42.25,42.25,42.14
Yacon (Llacon),3,4,3,3,Kilogramo,1.00,1.55,1.58,1.56
