Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Kiwi Importado Chileno,8,8,7,7,Caja,12.00,80.75,78.50,81.68
Lima Dulce,5,3,5,4,Kilogramo,1.00,2.18,2.23,2.32
Limon Dulce - Selva,10,7,10,9,Jaba,20.00,23.75,23.75,24.25
Lucuma Beltran,4,4,4,3,Kilogramo,1.00,4.55,4.50,4.56
Lucuma De Seda,4,4,3,3,Kilogramo,1.00,4.38,4.43,4.43
Mamey,6,6,6,6,Kilogramo,1.00,3.08,3.15,3.10
Mandarina Clementina,43,30,32,,Kilogramo,1.00,1.68,1.68,1.76
Mandarina Primosole,39,25,,,Kilogramo,1.00,1.68,1.73,1.70
Mandarina Satsuma,125,70,107,114,Kilogramo,1.00,1.48,1.43,1.51
Mandarina Tangerina,21,16,20,19,Jaba,16.00,14.50,14.50,14.68
Mango Edward,9,5,6,12,Bandeja,17.00,36.25,35.75,34.93
Mango Haden /Hayde,5,4,5,7,Kilogramo,1.00,2.08,2.08,1.91
Mango Kafro,22,11,20,17,Bandeja,17.00,21.25,22.25,20.32
Mango Kent,21,10,16,42,Kilogramo,1.00,2.03,2.03,1.91
Manzana Cte/Para Agua,41,19,30,21,Cajon,24.00,22.75,22.75,23.46
Manzana Delicia,97,60,86,81,Cajon,24.00,55.75,55.75,56.82
Manzana Golden,10,9,9,8,Kilogramo,1.00,1.85,1.88,1.90
Manzana Importada,16,12,14,13,Caja,20.00,81.75,79.25,83.50
Manzana Israel,27,17,26,35,Kilogramo,1.00,2.05,2.08,2.05
Manzana Winter,11,13,14,11,Cajon,24.00,43.50,43.50,43.93
Maracuya,23,12,16,16,Kilogramo,1.00,1.55,1.55,1.58
Melocoton Blanquillo,33,19,24,19,Cajon,12.00,32.75,32.75,33.00
Melocoton Durazno Huayco,43,23,41,38,Cajon,12.00,31.50,31.75,32.61
Melon Coquito,51,36,50,37,Bandeja,12.00,12.00,12.00,11.04
Membrillo Criollo,20,14,15,10,Kilogramo,1.00,1.55,1.53,1.59
Membrillo Serrano,24,16,21,18,Cajon,24.00,49.25,48.75,49.68
Naranja Primavera,19,19,24,16,Kilogramo,1.00,1.53,1.53,1.55
Naranja Tangelo Selva,73,53,55,51,Jaba,22.00,35.75,34.75,37.25
Naranja Valencia,181,142,141,138,Jaba,24.00,27.75,27.50,30.07
Naranja Washington Naval,20,17,20,16,Kilogramo,1.00,3.88,3.88,4.01
Noni,4,5,7,6,Kilogramo,1.00,1.68,1.75,1.69
Pacae Criollo,9,8,8,6,Kilogramo,1.00,3.28,3.28,3.32
Pacae De Seda,6,3,4,5,Kilogramo,1.00,3.43,3.53,3.42
Palta Antillana,9,8,8,7,Cajon,12.00,18.25,16.75,18.14
Palta Choquete,5,8,8,9,Cajon,12.00,19.25,18.25,19.82
Palta Criolla,23,12,13,12,Cajon,12.00,18.25,17.75,18.21
Palta Dedo,3,2,4,3,Kilogramo,1.00,4.00,3.88,4.04
Palta Fuerte,52,44,45,41,Kilogramo,1.00,4.20,4.15,4.25
Palta Hall,21,10,13,11,Cajon,12.00,18.75,17.75,19.14
Palta Hass,6,19,9,8,Kilogramo,1.00,3.18,3.13,3.13
Palta Linda,7,10,9,7,Cajon,12.00,25.75,25.50,25.93
Papaya (Costa),12,11,12,10,Cajon,12.00,19.50,18.75,17.50
Papaya (Selva),211,154,170,166,Cajon,12.00,20.50,20.00,18.79
Pepino Rayado O Melon,34,29,31,15,Kilogramo,1.00,2.13,2.13,2.19
Pera Agua Packam Importado,14,13,13,12,Caja,20.00,78.50,76.50,78.07
Piña Criolla (Selva),49,50,49,49,Cajon,12.00,13.25,12.75,13.21
Piña Golden,83,65,66,67,Bandeja,12.00,24.75,25.50,23.79
Piña Hawaiana,66,45,51,51,Kilogramo,1.00,0.98,1.03,1.02
Pitahaya,6,4,5,,Kilogramo,1.00,19.25,18.75,20.89
Platano Bellaco,92,47,77,66,Ciento,35.00,62.25,62.25,62.71
Platano Bizcocho,92,85,77,66,Bandeja,14.00,17.25,17.00,17.18
Platano Isla,101,80,87,93,Ciento,25.00,42.25,42.25,42.11
Platano Manzano,17,17,17,18,Jaba,16.00,19.75,19.75,20.18
Platano Morado,11,10,9,11,Cajon,12.00,28.75,28.75,28.43
Platano Palillo,68,51,50,38,Ciento,35.00,61.50,61.50,61.36
Platano Seda Congo,99,60,79,68,Ciento,20.00,36.50,36.00,37.18
Platano Seda (Selva),31,26,28,23,Ciento,25.00,35.75,35.50,36.43
Sandia,121,110,84,99,Kilogramo,1.00,0.83,0.85,0.82
Tamarindo (Con Cascara),1,1,,1,Kilogramo,1.00,4.65,4.75,4.66
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,5.65,5.40,5.66
Toronja Costa,23,16,18,19,Jaba,22.00,26.75,26.75,26.82
Toronja Selva,12,9,12,11,Cajon,12.00,15.75,15.75,16.07
Tumbo,4,4,4,4,Kilogramo,1.00,2.38,2.38,2.45
Tuna Amarilla,8,8,10,13,Kilogramo,1.00,2.35,2.33,2.20
Tuna Blanca,10,9,11,14,Kilogramo,1.00,2.45,2.40,2.37
Tuna Morada/Rosada,9,7,10,11,Kilogramo,1.00,2.35,2.30,2.24
Uva Alfonso Lavalett,16,9,15,13,Jaba,12.00,20.25,20.25,20.29
Uva Italia,25,19,17,22,Jaba,12.00,28.75,29.00,29.82
Uva Palestina,9,10,9,7,Jaba,12.00,34.25,33.50,33.43
Uva Quebranta/Moscatel,2,3,,4,Jaba,12.00,26.50,26.75,25.75
Uva Red Globe,34,30,25,26,Jaba,12.00,24.75,24.75,25.29
Uva Rosada,8,6,8,7,Jaba,12.00,32.75,32.75,32.71
Yacon (Llacon),4,2,3,4,Kilogramo,1.00,1.68,1.68,1.85
Zapote,6,5,7,6,Cajon,10.00,22.50,22.50,21.50
