Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Palta Dedo,2,2,2,2,Kilogramo,1.00,3.18,3.13,3.28
Palta Fuerte,54,32,49,35,Kilogramo,1.00,3.68,3.68,3.61
Palta Hall,12,10,10,10,Cajon,12.00,20.75,21.25,20.86
Palta Hass,11,9,11,7,Kilogramo,1.00,2.58,2.73,2.70
Palta Linda,6,9,8,7,Cajon,12.00,26.50,25.75,26.71
Palta Naval,14,9,11,9,Kilogramo,1.00,2.58,2.63,2.62
Palta Queen,12,5,,,Kilogramo,1.00,2.78,2.73,2.85
Palta Villa Campa,6,11,10,,Kilogramo,1.00,2.73,2.80,2.78
Papaya (Costa),13,14,13,11,Cajon,12.00,15.25,14.75,15.79
Papaya (Selva),227,181,168,149,Cajon,12.00,15.75,15.50,16.39
Pepino Rayado O Melon,21,26,22,16,Kilogramo,1.00,2.25,2.28,2.07
Pera Agua Packam Importado,15,14,13,13,Caja,20.00,86.25,85.75,86.04
Piña Criolla (Selva),50,50,52,49,Cajon,12.00,11.25,11.25,11.54
Piña Golden,83,58,61,52,Bandeja,12.00,24.25,23.75,24.86
Piña Hawaiana,50,49,50,49,Kilogramo,1.00,1.03,1.00,0.98
Pitahaya,6,5,,6,Kilogramo,1.00,7.25,6.75,7.46
Platano Bellaco,116,70,89,76,Ciento,35.00,55.75,56.00,56.68
Platano Bizcocho,115,79,93,87,Bandeja,14.00,16.50,16.25,17.04
Platano Isla,159,78,105,83,Ciento,25.00,42.00,42.00,42.32
Platano Manzano,23,17,20,21,Jaba,16.00,17.50,17.50,18.36
Platano Morado,13,9,11,13,Cajon,12.00,27.75,27.75,28.43
Platano Palillo,43,35,54,61,Ciento,35.00,57.50,56.50,57.96
Platano Seda Congo,109,112,85,83,Ciento,20.00,36.00,36.00,35.86
Platano Seda (Selva),18,31,24,22,Ciento,25.00,35.25,35.25,35.18
Sandia,57,62,56,65,Kilogramo,1.00,1.20,1.20,1.18
Tamarindo (Con Cascara),1,1,,,Kilogramo,1.00,4.40,4.40,4.36
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,5.40,5.40,5.36
Toronja Costa,24,15,18,14,Jaba,22.00,26.50,26.00,26.36
Toronja Selva,16,13,14,12,Cajon,12.00,16.50,15.75,17.25
Tumbo,5,3,4,3,Kilogramo,1.00,2.55,2.48,2.61
Tuna Amarilla,5,5,8,9,Kilogramo,1.00,3.28,3.28,3.26
Tuna Blanca,7,10,9,9,Kilogramo,1.00,3.40,3.43,3.37
Tuna Morada/Rosada,9,5,7,7,Kilogramo,1.00,3.28,3.33,3.27
Uva Alfonso Lavalett,10,12,10,10,Jaba,12.00,18.75,18.75,17.93
Uva Fley,11,8,9,9,Jaba,12.00,32.50,32.75,31.61
Uva Italia,25,18,20,12,Jaba,12.00,25.75,26.75,26.29
Uva Palestina,5,5,9,12,Jaba,12.00,33.50,32.75,34.14
Uva Pirovano,10,6,9,7,Jaba,12.00,32.75,32.75,32.04
Uva Red Globe,32,29,32,27,Jaba,12.00,22.75,22.75,23.29
Uva Rosada,7,10,13,15,Jaba,12.00,26.25,26.75,27.57
Uva Superior,11,11,9,,Jaba,12.00,41.75,41.75,42.36
Yacon (Llacon),6,3,4,4,Kilogramo,1.00,1.58,1.63,1.56
