Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Mango Kent,82,81,60,75,Kilogramo,1.00,1.38,1.43,1.45
Mango Rosado,21,20,20,,Jaba,20.00,24.50,24.75,25.32
Manzana Cte/Para Agua,33,33,24,24,Cajon,24.00,21.00,21.25,21.89
Manzana Delicia,162,103,95,98,Cajon,24.00,51.50,51.50,51.29
Manzana Golden,9,7,7,11,Kilogramo,1.00,1.93,1.93,1.92
Manzana Importada,14,16,14,15,Caja,20.00,87.25,86.75,87.36
Manzana Israel,42,39,37,52,Kilogramo,1.00,1.08,1.18,1.08
Manzana Winter,10,9,9,13,Cajon,24.00,44.50,44.50,45.50
Maracuya,24,21,19,14,Kilogramo,1.00,1.55,1.48,1.71
Melocoton Blanquillo,10,6,11,13,Cajon,12.00,34.75,33.75,36.18
Melocoton Durazno Huayco,43,47,33,38,Cajon,12.00,35.50,34.25,37.14
Melon Coquito,44,59,53,69,Bandeja,12.00,12.75,13.75,11.93
Membrillo Criollo,11,18,9,14,Kilogramo,1.00,1.75,1.78,1.76
Membrillo Serrano,18,17,19,17,Cajon,24.00,51.50,50.75,51.54
Naranja Primavera,29,22,22,27,Kilogramo,1.00,1.38,1.38,1.41
Naranja Tangelo Selva,64,65,52,53,Jaba,22.00,32.25,32.50,31.61
Naranja Valencia,146,176,128,140,Jaba,24.00,23.75,24.25,23.07
Naranja Washington Naval,14,12,16,18,Kilogramo,1.00,3.13,3.13,3.22
Noni,5,6,5,,Kilogramo,1.00,2.15,2.18,2.01
Pacae De Seda,6,5,6,5,Kilogramo,1.00,3.18,3.18,3.16
Palta Collin Red,11,16,9,11,Cajon,12.00,17.75,17.50,18.32
Palta Criolla,16,17,12,13,Cajon,12.00,16.50,16.75,16.82
Palta Dedo,3,2,3,,Kilogramo,1.00,4.08,4.00,4.41
Palta Fuerte,60,46,43,47,Kilogramo,1.00,3.83,3.58,4.00
Palta Hall,17,20,12,13,Cajon,12.00,16.75,16.50,17.79
Palta Hass,4,8,5,9,Kilogramo,1.00,4.00,3.88,4.10
Palta Linda,11,9,7,7,Cajon,12.00,23.25,23.25,23.57
Papaya (Costa),16,15,12,14,Cajon,12.00,21.50,21.50,19.11
Papaya (Selva),202,185,178,172,Cajon,12.00,22.75,23.25,20.82
Pepino Rayado O Melon,20,15,25,35,Kilogramo,1.00,2.28,2.38,2.23
Pera Agua Criolla,25,10,18,19,Jaba,16.00,38.75,38.75,40.54
Pera Agua Italiana,30,9,21,18,Jaba,16.00,40.75,40.75,43.39
Pera Agua Packam Importado,14,14,13,16,Caja,20.00,90.75,91.50,91.07
Piña Criolla (Selva),61,59,55,57,Cajon,12.00,12.25,12.50,12.57
Piña Golden,64,73,53,48,Bandeja,12.00,23.50,23.50,24.18
Piña Hawaiana,59,58,54,54,Kilogramo,1.00,0.98,0.95,1.02
Pitahaya,5,5,,5,Kilogramo,1.00,8.25,8.25,7.36
Platano Bellaco,95,93,88,70,Ciento,35.00,51.75,52.75,52.11
Platano Bizcocho,110,95,80,83,Bandeja,14.00,14.25,13.75,14.00
Platano Isla,120,129,93,94,Ciento,25.00,35.50,36.00,34.71
Platano Manzano,21,14,17,16,Jaba,16.00,16.75,16.25,17.04
Platano Morado,11,10,10,7,Cajon,12.00,28.50,28.75,28.89
Platano Palillo,52,42,41,41,Ciento,35.00,52.25,51.50,52.25
Platano Seda Congo,90,92,74,83,Ciento,20.00,23.75,24.50,24.32
Platano Seda (Selva),34,29,28,24,Ciento,25.00,22.75,23.75,23.43
Sandia,129,90,118,122,Kilogramo,1.00,0.93,0.93,0.94
Tamarindo (Con Cascara),1,,,,Kilogramo,1.00,4.40,4.25,4.63
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,5.40,5.25,5.63
Toronja Costa Con Pepa,18,,13,19,Jaba,22.00,24.50,24.50,24.96
Toronja Selva Con Pepa,11,11,8,9,Cajon,12.00,15.75,15.75,16.54
Tumbo,4,4,4,4,Kilogramo,1.00,2.38,2.35,2.47
Tuna Amarilla,18,17,16,16,Kilogramo,1.00,2.15,2.13,2.17
Tuna Blanca,19,23,16,13,Kilogramo,1.00,2.15,2.08,2.23
Tuna Morada/Rosada,10,14,12,12,Kilogramo,1.00,2.15,2.15,2.18
Uva Alfonso Lavalett,16,16,17,26,Jaba,12.00,20.50,18.25,20.71
Uva Borgoña,4,3,4,4,Jaba,12.00,24.75,24.75,25.82
Uva Flame,6,8,9,17,Jaba,12.00,17.50,17.25,17.04
Uva Italia,22,47,25,23,Jaba,12.00,18.50,18.25,18.79
Uva Palestina,11,,8,8,Jaba,12.00,21.75,22.50,23.00
Uva Pirovano,11,8,10,10,Jaba,12.00,18.75,18.75,20.71
Uva Quebranta/Moscatel,3,4,3,8,Jaba,12.00,25.50,25.25,25.21
Uva Rosada,7,10,10,15,Jaba,12.00,22.25,22.25,23.54
Uva Superior,9,10,10,15,Jaba,12.00,27.75,27.50,28.54
Yacon (Llacon),4,4,3,3,Kilogramo,1.00,1.85,1.85,1.84
Zapote,5,7,5,5,Cajon,10.00,22.75,22.75,24.36
