Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Lucuma Beltran,4,3,4,4,Kilogramo,1.00,4.33,4.28,4.24
Lucuma De Seda,4,6,4,4,Kilogramo,1.00,4.13,4.15,4.20
Mamey,5,5,5,5,Kilogramo,1.00,3.15,3.15,3.16
Mandarina Clementina,42,39,30,22,Kilogramo,1.00,0.78,0.78,0.88
Mandarina Primosole,54,83,66,68,Kilogramo,1.00,0.85,0.83,0.89
Mandarina Satsuma,43,61,46,66,Kilogramo,1.00,1.08,1.08,1.12
Mandarina Tangerina,17,20,20,21,Jaba,16.00,10.75,10.75,11.54
Mango Criollo,6,7,8,9,Kilogramo,1.00,3.88,3.88,3.78
Mango Edward,7,9,7,12,Kilogramo,1.00,5.68,5.68,5.62
Mango Kafro,19,20,20,16,Kilogramo,1.00,2.88,2.88,2.82
Mango Kent,10,37,14,31,Kilogramo,1.00,3.75,3.68,3.72
Manzana Cte/Para Agua,19,21,25,33,Cajon,24.00,22.75,22.50,21.96
Manzana Delicia,113,86,93,96,Cajon,24.00,53.50,52.75,53.50
Manzana Golden,13,15,14,15,Kilogramo,1.00,1.88,1.88,1.89
Manzana Importada,14,14,14,16,Caja,20.00,90.75,92.25,91.18
Manzana Israel,43,44,44,32,Kilogramo,1.00,1.35,1.33,1.36
Manzana Winter,15,10,12,10,Cajon,24.00,45.75,45.75,45.82
Maracuya,14,13,15,17,Kilogramo,1.00,1.28,1.28,1.28
Melocoton Blanquillo,9,19,16,21,Cajon,12.00,32.75,33.25,32.46
Melocoton Durazno Huayco,20,55,28,31,Cajon,12.00,33.00,33.75,32.50
Melon Coquito,35,42,44,49,Bandeja,12.00,13.25,12.25,13.57
Membrillo Criollo,12,13,12,11,Kilogramo,1.00,2.48,2.50,2.58
Membrillo Serrano,17,21,18,18,Cajon,24.00,57.50,57.50,58.14
Naranja Primavera,8,12,15,17,Kilogramo,1.00,1.43,1.38,1.43
Naranja Tangelo Selva,48,63,62,72,Jaba,22.00,28.50,28.00,29.21
Naranja Valencia,140,173,159,173,Jaba,24.00,21.00,21.00,21.14
Naranja Washington Naval,13,24,26,24,Kilogramo,1.00,2.78,2.78,2.81
Noni,5,8,7,9,Kilogramo,1.00,1.58,1.58,1.55
Pacae Criollo,7,6,7,6,Kilogramo,1.00,3.38,3.38,3.34
Pacae De Seda,7,5,7,7,Kilogramo,1.00,3.28,3.33,3.14
Palta Choquete,7,10,7,6,Cajon,12.00,24.50,23.75,24.86
Palta Criolla,8,17,14,15,Cajon,12.00,22.25,22.75,22.54
Palta Dedo,4,2,3,2,Kilogramo,1.00,3.73,3.58,3.71
Palta Fuerte,42,58,50,50,Kilogramo,1.00,3.73,3.73,3.62
Palta Hall,10,17,14,15,Cajon,12.00,23.75,23.75,23.89
Palta Hass,12,3,12,11,Kilogramo,1.00,4.33,4.38,4.23
Palta Linda,8,10,11,9,Cajon,12.00,33.75,33.50,34.00
Palta Naval,5,7,,,Kilogramo,1.00,3.38,3.43,3.38
Papaya (Costa),8,13,10,12,Cajon,12.00,15.50,15.75,14.96
Papaya (Selva),181,209,197,215,Cajon,12.00,16.75,16.50,16.32
Pepino Rayado O Melon,14,15,16,16,Kilogramo,1.00,3.53,3.50,3.46
Pera Agua Packam Importado,13,17,15,17,Caja,20.00,91.50,92.25,92.14
Piña Criolla (Selva),47,50,44,44,Cajon,12.00,16.50,16.25,15.75
Piña Golden,79,69,72,70,Bandeja,12.00,24.75,25.25,26.21
Piña Hawaiana,48,52,49,49,Kilogramo,1.00,1.08,1.03,1.06
Pitahaya,7,4,7,7,Kilogramo,1.00,19.50,19.75,18.32
Platano Bellaco,98,113,92,107,Ciento,35.00,63.75,62.25,65.39
Platano Bizcocho,80,108,92,101,Bandeja,14.00,16.25,16.00,15.93
Platano Isla,84,103,100,105,Ciento,25.00,51.50,50.75,51.36
Platano Manzano,22,24,26,27,Jaba,16.00,17.75,19.75,18.36
Platano Morado,16,14,16,16,Cajon,12.00,36.25,33.75,35.96
Platano Palillo,70,89,70,75,Ciento,35.00,62.25,61.50,62.50
Platano Seda Congo,62,101,89,98,Ciento,20.00,33.75,33.75,34.32
Platano Seda (Selva),16,20,22,22,Ciento,25.00,33.75,33.50,34.00
Rambután,2,7,4,4,Kilogramo,1.00,9.75,9.25,10.46
Sandia,92,96,96,106,Kilogramo,1.00,0.85,0.85,0.85
Sanki,4,5,,4,Kilogramo,1.00,3.95,3.88,4.07
Tamarindo (Con Cascara),,1,,1,Kilogramo,1.00,4.85,4.75,4.76
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,5.75,5.77,5.71
Toronja Costa,12,13,21,25,Kilogramo,1.00,2.58,2.63,2.55
Toronja Selva,11,13,13,16,Cajon,12.00,21.75,22.25,22.50
Tumbo,4,3,4,4,Kilogramo,1.00,2.33,2.35,2.35
Tuna Amarilla,7,12,10,11,Kilogramo,1.00,2.48,2.48,2.40
Tuna Blanca,6,4,7,5,Kilogramo,1.00,2.58,2.58,2.56
Tuna Morada/Rosada,8,11,9,9,Kilogramo,1.00,2.38,2.43,2.38
Uva Alfonso Lavalett,16,9,14,18,Jaba,12.00,20.75,20.25,21.36
Uva Borgoña,5,5,5,,Jaba,12.00,24.25,23.75,25.11
Uva Fley,9,10,8,,Jaba,12.00,33.75,33.75,33.57
Uva Italia,8,16,14,26,Jaba,12.00,26.75,26.00,27.07
Uva Palestina,5,9,6,6,Jaba,12.00,33.75,33.75,34.18
Uva Red Globe,38,37,37,40,Jaba,12.00,26.75,26.75,27.18
Uva Rosada,8,8,13,13,Jaba,12.00,33.50,33.50,32.89
Uva Superior,7,13,11,14,Jaba,12.00,43.50,43.75,43.00
Yacon (Llacon),3,3,4,4,Kilogramo,1.00,2.38,2.38,2.30
Zapote,4,6,5,5,Cajon,10.00,32.25,31.75,31.14
