Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Mandarina Malvacea,,15,,,Kilogramo,1.00,,1.48,
Mandarina Murcott,,16,,,Kilogramo,1.00,,1.55,
Mandarina Satsuma,110,32,112,,Kilogramo,1.00,1.45,1.48,1.47
Mandarina Tangerina,6,8,,,Jaba,16.00,13.75,13.50,14.91
Mango Criollo,14,16,16,,Kilogramo,1.00,4.13,4.13,3.93
Mango Kent,11,15,12,,Kilogramo,1.00,4.13,4.25,3.82
Manzana Cte/Para Agua,22,32,22,,Cajon,24.00,31.25,31.75,30.18
Manzana Delicia,74,57,86,,Cajon,24.00,56.50,55.75,54.93
Manzana Golden,10,7,11,,Kilogramo,1.00,2.53,2.40,2.60
Manzana Importada,13,10,14,,Caja,20.00,77.75,76.50,77.39
Manzana Israel,17,17,35,,Kilogramo,1.00,3.18,2.93,2.94
Manzana Winter,8,10,10,,Cajon,24.00,43.75,44.50,44.89
Maracuya,4,10,9,,Kilogramo,1.00,1.58,1.58,1.57
Melocoton Blanquillo,6,20,16,,Cajon,12.00,35.75,35.75,36.54
Melocoton Durazno Huayco,22,28,30,,Cajon,12.00,45.50,45.75,42.71
Melon Coquito,24,33,56,,Bandeja,12.00,14.75,15.25,14.54
Membrillo Criollo,14,8,13,,Kilogramo,1.00,1.73,1.73,1.72
Membrillo Serrano,16,18,20,,Cajon,24.00,46.50,45.75,46.36
Naranja Miniola,,15,,,Kilogramo,1.00,,1.58,
Naranja Primavera,12,10,18,,Kilogramo,1.00,1.48,1.45,1.47
Naranja Tangelo Selva,36,52,45,,Jaba,22.00,33.75,31.50,33.68
Naranja Valencia,122,101,145,,Jaba,24.00,23.25,21.75,23.54
Naranja Washington Naval,14,7,22,,Kilogramo,1.00,2.88,2.78,2.95
Noni,5,5,7,,Kilogramo,1.00,1.55,1.55,1.62
Pacae Criollo,6,5,7,,Kilogramo,1.00,3.10,3.15,3.10
Pacae De Seda,5,3,6,,Kilogramo,1.00,3.50,3.58,3.50
Palta Antillana,15,,,,Cajon,12.00,16.75,17.50,16.89
Palta Choquete,5,5,9,,Cajon,12.00,16.75,16.75,16.68
Palta Criolla,10,9,12,,Cajon,12.00,20.75,19.75,18.86
Palta Dedo,2,2,2,,Kilogramo,1.00,4.00,3.93,3.98
Palta Fuerte,35,45,54,,Kilogramo,1.00,3.63,3.63,3.62
Palta Hall,10,7,,,Cajon,12.00,16.50,16.00,16.43
Palta Hass,6,14,10,,Kilogramo,1.00,2.88,2.93,2.84
Palta Linda,5,6,,,Cajon,12.00,26.00,26.25,26.29
Palta Naval,,7,,,Kilogramo,1.00,,3.08,
Papaya (Costa),12,11,12,,Cajon,12.00,22.00,21.50,21.96
Papaya (Selva),157,144,172,,Cajon,12.00,27.00,24.50,26.36
Pepino Rayado O Melon,20,18,34,,Kilogramo,1.00,2.33,2.48,2.35
Pera Agua Packam Importado,10,11,,,Caja,20.00,76.25,76.50,76.14
Piña Criolla (Selva),51,39,,,Cajon,12.00,14.50,14.75,13.50
Piña Golden,65,38,63,,Bandeja,12.00,27.00,26.75,25.64
Piña Hawaiana,46,38,52,,Kilogramo,1.00,0.98,0.95,0.97
Pitahaya,6,5,,,Kilogramo,1.00,14.25,16.75,14.46
Platano Bellaco,92,63,94,,Ciento,35.00,47.00,48.50,50.32
Platano Bizcocho,86,33,83,,Bandeja,14.00,18.75,18.75,18.46
Platano Isla,76,59,,,Ciento,25.00,41.00,42.25,42.43
Platano Manzano,21,22,16,,Jaba,16.00,19.50,18.75,19.61
Platano Morado,10,8,10,,Cajon,12.00,28.25,28.25,28.00
Platano Palillo,83,42,50,,Ciento,35.00,62.25,60.00,62.43
Platano Seda Congo,77,86,55,,Ciento,20.00,38.75,37.00,37.93
Platano Seda (Selva),29,15,,,Ciento,25.00,36.25,37.25,36.21
Sandia,80,68,90,,Kilogramo,1.00,0.98,1.00,0.96
Tamarindo (Con Cascara),,1,,,Kilogramo,1.00,4.65,4.20,4.73
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,5.68,5.65,5.74
Toronja Costa,,,,,Jaba,22.00,29.25,28.25,28.79
Toronja Selva,6,8,9,,Cajon,12.00,22.75,23.50,19.82
Tumbo,7,3,4,,Kilogramo,1.00,2.20,2.13,2.42
Tuna Amarilla,4,8,,,Kilogramo,1.00,3.78,3.50,3.51
Tuna Blanca,4,14,5,,Kilogramo,1.00,2.95,2.93,2.99
Tuna Morada/Rosada,4,7,,,Kilogramo,1.00,2.68,2.93,2.73
Uva Alfonso Lavalett,17,10,30,,Jaba,12.00,19.00,19.75,19.96
Uva Fley,6,5,,,Jaba,12.00,24.75,26.75,24.82
Uva Italia,11,7,9,,Jaba,12.00,29.75,28.25,30.75
Uva Palestina,15,6,7,,Jaba,12.00,35.25,37.75,35.04
Uva Red Globe,29,18,38,,Jaba,12.00,27.25,26.25,28.18
Uva Rosada,9,12,7,,Jaba,12.00,34.75,36.75,34.82
Uva Superior,13,10,8,,Jaba,12.00,42.25,42.75,42.75
Yacon (Llacon),6,3,3,,Kilogramo,1.00,1.55,1.65,1.56
Zapote,4,5,,,Cajon,10.00,24.00,23.50,24.11
