Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Palta Dedo,3,3,2,2,Kilogramo,1.00,5.38,5.38,5.42
Palta Fuerte,70,53,46,42,Kilogramo,1.00,5.48,5.53,5.41
Palta Hall,12,9,9,9,Cajon,12.00,25.25,25.50,24.89
Palta Hass,16,8,15,10,Kilogramo,1.00,3.85,3.88,3.87
Palta Linda,6,5,6,7,Cajon,12.00,29.50,29.50,28.86
Palta Naval,21,15,18,11,Kilogramo,1.00,3.28,3.28,3.36
Palta Queen,6,5,8,8,Kilogramo,1.00,3.33,3.33,3.35
Palta Villa Campa,5,7,9,10,Kilogramo,1.00,3.60,3.58,3.57
Papaya (Costa),11,10,10,12,Cajon,12.00,18.50,18.67,17.57
Papaya (Selva),196,142,169,163,Cajon,12.00,19.75,19.75,19.32
Pepino Rayado O Melon,44,11,35,24,Kilogramo,1.00,2.25,2.18,2.32
Pera Agua Packam Importado,18,12,15,13,Caja,20.00,81.75,81.75,81.43
Piña Criolla (Selva),56,50,50,54,Cajon,12.00,11.25,11.25,11.96
Piña Golden,72,74,65,62,Bandeja,12.00,26.00,26.25,26.82
Piña Hawaiana,53,47,50,53,Kilogramo,1.00,1.00,1.03,1.01
Pitahaya,5,4,4,4,Kilogramo,1.00,17.75,17.75,16.57
Platano Bellaco,103,93,80,58,Ciento,35.00,51.25,51.25,51.36
Platano Bizcocho,116,80,89,78,Bandeja,14.00,13.75,13.50,13.04
Platano Isla,105,75,94,91,Ciento,25.00,34.75,35.25,34.57
Platano Manzano,16,11,17,18,Jaba,16.00,15.50,15.75,15.18
Platano Morado,8,3,9,10,Cajon,12.00,26.75,26.50,26.33
Platano Palillo,56,39,47,50,Ciento,35.00,51.50,51.50,51.50
Platano Seda Congo,58,47,66,68,Ciento,20.00,25.75,25.75,24.89
Platano Seda (Selva),43,25,42,27,Ciento,25.00,24.75,25.75,23.93
Sandia,64,34,46,54,Kilogramo,1.00,1.15,1.15,1.21
Tamarindo (Con Cascara),1,1,,,Kilogramo,1.00,3.75,3.75,3.77
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,4.75,4.75,4.77
Toronja Costa Con Pepa,26,18,17,15,Jaba,22.00,24.75,25.25,25.25
Toronja Selva Con Pepa,10,11,10,10,Cajon,12.00,15.50,15.50,15.96
Tumbo,3,3,3,3,Kilogramo,1.00,3.38,3.35,3.29
Tuna Amarilla,7,12,9,8,Kilogramo,1.00,3.18,3.18,3.14
Tuna Blanca,7,5,7,6,Kilogramo,1.00,3.28,3.33,3.24
Tuna Morada/Rosada,9,12,10,7,Kilogramo,1.00,3.18,3.18,3.16
Uva Alfonso Lavalett,43,28,21,27,Jaba,12.00,25.50,24.75,24.82
Uva Borgoña,3,2,4,3,Jaba,12.00,26.25,26.50,26.00
Uva Italia,26,18,18,15,Jaba,12.00,28.25,27.75,28.57
Uva Palestina,11,7,9,8,Jaba,12.00,34.25,33.75,33.96
Uva Pirovano,13,7,,7,Jaba,12.00,35.25,35.25,35.07
Uva Red Globe,36,30,24,32,Jaba,12.00,27.75,27.75,28.21
Uva Rosada,,10,,,Jaba,12.00,,32.75,
Uva Superior,13,14,11,,Jaba,12.00,42.75,42.75,43.75
Yacon (Llacon),4,3,4,4,Kilogramo,1.00,1.55,1.55,1.62
