Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Lucuma Beltran,2,4,2,3,Kilogramo,1.00,4.68,4.78,4.74
Lucuma De Seda,2,3,2,4,Kilogramo,1.00,4.68,4.68,4.69
Mamey,4,5,5,,Kilogramo,1.00,4.53,4.53,4.58
Mandarina Dancy,5,12,7,8,Kilogramo,1.00,1.58,1.58,1.58
Mandarina Dorina,10,9,14,,Kilogramo,1.00,1.48,1.53,1.50
Mandarina Fortuna,8,11,11,15,Kilogramo,1.00,1.53,1.48,1.50
Mandarina Invicta,21,17,17,12,Kilogramo,1.00,1.48,1.50,1.50
Mandarina Malvacea,38,32,41,46,Kilogramo,1.00,1.48,1.48,1.47
Mandarina Murcott,7,8,10,26,Kilogramo,1.00,1.73,1.73,1.62
Mandarina Nova,7,14,9,27,Kilogramo,1.00,1.53,1.55,1.55
Mandarina Pixie,12,10,13,18,Kilogramo,1.00,1.55,1.55,1.58
Mandarina Rio De Oro,36,34,39,35,Kilogramo,1.00,1.68,1.68,1.73
Mandarina Tangerina,13,19,15,16,Jaba,16.00,11.25,11.50,10.79
Mango Criollo,12,12,14,25,Kilogramo,1.00,3.48,3.48,3.32
Mango Edward,48,20,50,38,Kilogramo,1.00,3.35,3.25,3.47
Mango Haden /Hayde,38,13,32,23,Kilogramo,1.00,3.93,3.88,4.05
Mango Kafro,9,6,7,11,Kilogramo,1.00,4.88,4.88,5.00
Mango Kent,13,10,12,,Kilogramo,1.00,4.88,4.88,4.94
Mango Pico De Loro,5,6,5,,Kilogramo,1.00,4.03,4.03,3.95
Mango Tommy Aki,8,5,7,10,Kilogramo,1.00,4.88,4.93,4.95
Manzana Cte/Para Agua,33,25,31,27,Cajon,24.00,32.25,32.50,31.96
Manzana Delicia,88,129,89,85,Cajon,24.00,52.50,52.50,52.46
Manzana Golden,8,11,7,9,Kilogramo,1.00,2.38,2.38,2.37
Manzana Importada,14,16,13,17,Caja,20.00,88.50,87.50,87.79
Manzana Israel,34,21,26,36,Kilogramo,1.00,2.18,2.18,2.30
Manzana Winter,12,10,10,10,Cajon,24.00,45.50,44.75,45.52
Maracuya,11,11,10,14,Kilogramo,1.00,1.65,1.65,1.72
Melocoton Blanquillo,12,12,21,23,Cajon,12.00,36.75,37.25,36.50
Melocoton Durazno Huayco,23,28,35,37,Cajon,12.00,38.25,38.50,37.64
Melon Coquito,34,43,40,46,Bandeja,12.00,19.00,17.75,18.86
Membrillo Criollo,7,14,12,16,Kilogramo,1.00,1.85,1.85,1.93
Membrillo Serrano,24,23,23,22,Cajon,24.00,48.75,48.75,48.86
Naranja Miniola,38,39,40,49,Kilogramo,1.00,1.88,1.93,1.91
Naranja Primavera,23,15,15,14,Kilogramo,1.00,1.88,1.88,1.89
Naranja Tangelo Costa,14,19,19,43,Kilogramo,1.00,1.90,1.88,1.86
Naranja Tangelo Selva,59,62,55,69,Jaba,22.00,37.25,37.75,36.43
Naranja Valencia,139,170,153,169,Jaba,24.00,18.75,19.25,18.50
Naranja Washington Naval,36,22,27,23,Kilogramo,1.00,3.73,3.78,3.64
Naranjita China Kin Kan,3,2,2,,Kilogramo,1.00,5.65,5.68,5.59
Nispero De Agua,26,31,28,23,Cajon,24.00,44.75,44.50,45.93
Noni,3,6,6,,Kilogramo,1.00,1.73,1.75,1.73
Pacae Criollo,3,5,3,,Kilogramo,1.00,4.70,4.75,4.69
Pacae De Seda,2,2,3,4,Kilogramo,1.00,4.23,4.33,4.22
Palta Choquete,5,6,5,7,Cajon,12.00,24.50,24.50,24.25
Palta Criolla,9,13,10,13,Cajon,12.00,25.00,25.25,24.71
Palta Dedo,2,1,2,4,Kilogramo,1.00,4.93,4.88,4.92
Palta Fuerte,47,64,43,43,Kilogramo,1.00,5.88,5.95,5.86
Palta Hall,15,15,12,13,Cajon,12.00,25.75,25.75,25.15
Palta Hass,10,9,11,10,Kilogramo,1.00,3.68,3.68,3.62
Palta Linda,10,13,9,9,Cajon,12.00,28.75,28.75,28.61
Palta Naval,13,12,16,16,Kilogramo,1.00,3.45,3.45,3.56
Palta Queen,11,13,10,9,Kilogramo,1.00,3.73,3.68,3.77
Palta Villa Campa,7,12,10,12,Kilogramo,1.00,4.03,3.98,3.86
Papaya (Costa),13,15,13,14,Cajon,12.00,18.75,19.25,18.85
Papaya (Selva),177,203,180,211,Cajon,12.00,20.50,20.75,20.61
Pepino Rayado O Melon,26,35,35,31,Kilogramo,1.00,1.43,1.43,1.45
Pera Agua Packam Importado,16,19,13,15,Caja,20.00,88.50,87.50,88.07
Piña Criolla (Selva),50,49,48,50,Cajon,12.00,13.50,13.50,13.71
Piña Golden,74,75,71,65,Bandeja,12.00,28.75,27.75,29.50
Piña Hawaiana,49,52,52,53,Kilogramo,1.00,1.15,1.08,1.19
Pitahaya,5,5,5,,Kilogramo,1.00,17.75,17.50,18.71
Platano Bellaco,94,113,71,91,Ciento,35.00,58.50,58.75,58.18
Platano Bizcocho,84,113,83,98,Bandeja,14.00,15.25,15.00,14.89
Platano Isla,78,96,99,121,Ciento,25.00,43.00,43.00,43.07
Platano Manzano,20,33,20,26,Jaba,16.00,15.75,15.75,16.25
Platano Morado,17,17,13,15,Cajon,12.00,26.50,26.25,26.77
Platano Palillo,69,78,50,63,Ciento,35.00,57.25,57.00,57.77
Platano Seda Congo,46,92,61,97,Ciento,20.00,32.75,32.50,32.32
Platano Seda (Selva),24,26,30,27,Ciento,25.00,31.50,31.75,31.43
Sandia,75,64,49,49,Kilogramo,1.00,1.33,1.28,1.44
Sanki,3,8,,,Kilogramo,1.00,4.77,4.85,4.72
Tamarindo (Con Cascara),1,,,,Kilogramo,1.00,4.75,4.85,4.77
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,5.75,5.65,5.69
Toronja Costa,18,20,18,21,Jaba,22.00,27.25,26.75,27.19
Toronja Selva,16,12,13,13,Cajon,12.00,17.25,17.75,17.13
Tumbo,3,4,3,4,Kilogramo,1.00,2.33,2.38,2.35
Tuna Amarilla,4,6,6,5,Kilogramo,1.00,3.28,3.35,3.28
Tuna Blanca,5,8,9,6,Kilogramo,1.00,3.40,3.43,3.38
Tuna Morada/Rosada,5,7,9,7,Kilogramo,1.00,3.28,3.35,3.31
Uva Alfonso Lavalett,14,16,15,16,Jaba,12.00,35.75,35.50,35.50
Uva Borgoña,4,2,3,5,Jaba,12.00,28.75,28.75,29.11
Uva Italia,9,6,8,9,Jaba,12.00,41.25,39.25,41.07
Uva Palestina,6,5,6,9,Jaba,12.00,41.50,40.50,41.85
Uva Pirovano,6,6,4,8,Jaba,12.00,39.25,38.75,39.57
Uva Red Globe,23,34,26,27,Jaba,12.00,40.75,39.75,40.54
Uva Rosada,10,9,9,10,Jaba,12.00,40.50,39.25,40.39
Uva Superior,4,5,5,,Jaba,12.00,42.25,42.50,42.29
Yacon (Llacon),2,3,3,4,Kilogramo,1.00,2.33,2.48,2.36
