Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Mandarina Satsuma,164,110,129,105,Kilogramo,1.00,1.63,1.63,1.65
Mandarina Tangerina,22,10,20,18,Jaba,16.00,15.75,16.75,15.39
Mango Criollo,20,22,23,17,Kilogramo,1.00,2.18,2.23,2.22
Mango Edward,10,10,12,11,Bandeja,17.00,49.75,50.00,47.86
Mango Haden /Hayde,27,16,14,8,Kilogramo,1.00,2.25,2.25,2.35
Mango Kafro,12,9,18,9,Bandeja,17.00,28.75,29.25,28.54
Mango Kent,30,27,43,17,Kilogramo,1.00,1.88,1.88,1.87
Mango Rosado,58,57,45,65,Jaba,20.00,25.75,25.75,25.93
Manzana Cte/Para Agua,39,17,30,21,Cajon,24.00,21.25,21.50,21.36
Manzana Delicia,96,65,110,89,Cajon,24.00,51.25,51.00,52.82
Manzana Golden,7,7,6,8,Kilogramo,1.00,1.83,1.85,1.83
Manzana Importada,15,16,,14,Caja,20.00,87.50,86.50,84.50
Manzana Israel,48,49,32,34,Kilogramo,1.00,1.55,1.48,1.55
Manzana Winter,9,9,9,16,Cajon,24.00,45.75,46.50,45.71
Maracuya,15,13,11,13,Kilogramo,1.00,1.48,1.63,1.48
Melocoton Blanquillo,11,11,16,12,Cajon,12.00,41.25,42.25,40.64
Melocoton Durazno Huayco,35,29,31,31,Cajon,12.00,44.50,44.75,42.79
Melon Coquito,72,53,41,40,Bandeja,12.00,14.25,14.25,15.11
Membrillo Criollo,15,14,,12,Kilogramo,1.00,2.38,2.38,2.37
Membrillo Serrano,20,16,20,18,Cajon,24.00,58.75,59.25,57.29
Naranja Primavera,54,22,29,21,Kilogramo,1.00,1.38,1.38,1.37
Naranja Tangelo Selva,63,68,54,49,Jaba,22.00,28.75,28.50,30.07
Naranja Valencia,180,131,129,137,Jaba,24.00,25.25,24.25,24.46
Naranja Washington Naval,34,13,16,13,Kilogramo,1.00,2.68,2.68,2.72
Noni,6,6,6,7,Kilogramo,1.00,1.68,1.63,1.72
Pacae Criollo,5,5,3,4,Kilogramo,1.00,3.28,3.25,3.37
Pacae De Seda,7,4,4,4,Kilogramo,1.00,2.68,2.68,2.84
Palta Choquete,12,8,10,,Cajon,12.00,16.50,16.50,17.04
Palta Criolla,16,11,12,11,Cajon,12.00,17.50,16.75,17.21
Palta Dedo,2,2,2,3,Kilogramo,1.00,3.30,3.25,3.13
Palta Fuerte,43,49,45,41,Kilogramo,1.00,2.88,2.85,2.87
Palta Hall,14,9,12,13,Cajon,12.00,16.75,16.25,17.54
Palta Hass,11,6,7,7,Kilogramo,1.00,3.08,3.08,3.14
Palta Linda,10,5,9,10,Cajon,12.00,21.25,20.75,21.96
Papaya (Costa),16,10,11,11,Cajon,12.00,14.50,14.50,14.75
Papaya (Selva),217,145,173,163,Cajon,12.00,15.75,15.50,15.89
Pepino Rayado O Melon,11,15,8,14,Kilogramo,1.00,2.88,2.88,2.87
Pera Agua Criolla,5,3,9,8,Jaba,16.00,40.25,41.00,39.43
Pera Agua Italiana,4,5,9,10,Jaba,16.00,43.25,44.00,42.00
Pera Agua Packam Importado,13,13,,15,Caja,20.00,87.50,87.00,87.07
Piña Criolla (Selva),56,52,46,55,Cajon,12.00,16.75,16.50,17.04
Piña Golden,59,62,40,51,Bandeja,12.00,26.50,25.75,27.21
Piña Hawaiana,59,56,48,55,Kilogramo,1.00,1.15,1.10,1.20
Pitahaya,6,5,4,5,Kilogramo,1.00,8.50,8.25,9.36
Platano Bellaco,77,82,77,49,Ciento,35.00,51.50,52.25,51.14
Platano Bizcocho,111,58,95,55,Bandeja,14.00,15.50,15.50,15.46
Platano Isla,120,113,98,108,Ciento,25.00,36.25,36.25,35.54
Platano Manzano,26,13,19,16,Jaba,16.00,17.50,17.25,16.75
Platano Morado,13,11,10,8,Cajon,12.00,28.25,27.75,27.39
Platano Palillo,63,42,50,40,Ciento,35.00,53.25,52.25,51.71
Platano Seda Congo,89,40,54,72,Ciento,20.00,24.75,24.75,25.25
Platano Seda (Selva),40,29,30,30,Ciento,25.00,23.75,24.25,24.71
Sandia,77,70,80,86,Kilogramo,1.00,0.85,0.85,0.88
Tamarindo (Con Cascara),1,1,,,Kilogramo,1.00,3.75,3.75,3.76
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,4.75,4.75,4.77
Toronja Costa Con Pepa,20,11,,16,Jaba,22.00,23.75,23.75,24.18
Toronja Selva Con Pepa,22,9,10,9,Cajon,12.00,16.25,15.75,16.37
Tumbo,6,3,4,3,Kilogramo,1.00,2.33,2.30,2.35
Tuna Amarilla,16,24,16,15,Kilogramo,1.00,1.85,1.85,1.88
Tuna Blanca,16,18,12,19,Kilogramo,1.00,1.88,1.88,1.90
Tuna Morada/Rosada,14,20,13,14,Kilogramo,1.00,1.85,1.83,1.88
Uva Alfonso Lavalett,14,10,11,11,Jaba,12.00,21.00,21.00,21.82
Uva Borgoña,3,3,3,3,Jaba,12.00,28.75,28.75,28.68
Uva Italia,32,22,33,23,Jaba,12.00,17.75,17.50,17.89
Uva Palestina,10,5,,6,Jaba,12.00,27.75,27.75,27.96
Uva Red Globe,38,37,38,33,Jaba,12.00,18.00,18.25,17.93
Uva Rosada,14,8,11,9,Jaba,12.00,28.75,28.50,28.85
Uva Superior,10,8,7,8,Jaba,12.00,31.75,31.50,31.71
Yacon (Llacon),3,5,3,3,Kilogramo,1.00,1.68,1.63,1.73
Zapote,7,4,5,5,Cajon,10.00,22.75,22.25,22.21

