Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Mango Pico De Loro,6,10,12,18,Jaba,16.00,20.25,20.25,19.50
Manzana Cte/Para Agua,12,29,27,44,Cajon,24.00,22.50,21.75,21.79
Manzana Delicia,65,108,84,126,Cajon,24.00,46.00,45.25,46.11
Manzana Golden,5,9,5,9,Kilogramo,1.00,2.15,2.15,2.16
Manzana Importada,10,14,,15,Caja,20.00,88.50,88.50,86.93
Manzana Israel,27,62,34,58,Kilogramo,1.00,0.75,0.73,0.74
Manzana Winter,7,13,8,10,Cajon,24.00,46.25,45.75,47.07
Maracuya,6,16,11,11,Kilogramo,1.00,1.78,1.83,1.75
Melocoton Blanquillo,22,40,,22,Cajon,12.00,44.25,43.75,43.68
Melocoton Durazno Huayco,36,54,33,39,Cajon,12.00,45.25,45.50,45.14
Melon Coquito,20,66,65,52,Bandeja,12.00,16.50,16.25,15.93
Membrillo Criollo,,11,,12,Kilogramo,1.00,2.25,2.25,2.20
Membrillo Serrano,9,20,,19,Cajon,24.00,57.25,57.25,56.71
Naranja Primavera,17,29,24,43,Kilogramo,1.00,1.25,1.25,1.21
Naranja Tangelo Selva,24,67,52,73,Jaba,22.00,27.75,27.50,27.71
Naranja Valencia,76,183,134,172,Jaba,24.00,16.25,15.50,15.96
Naranja Washington Naval(Costa),10,15,13,19,Kilogramo,1.00,3.13,3.10,3.14
Pacae De Seda,5,6,,6,Kilogramo,1.00,4.45,4.00,4.51
Palta Criolla (Selva),10,15,13,14,Cajon,12.00,19.75,20.50,18.93
Palta Fuerte,25,45,44,49,Kilogramo,1.00,5.68,5.68,5.54
Palta Hall,9,14,12,13,Cajon,12.00,20.25,19.75,19.14
Palta Hass,4,5,6,8,Kilogramo,1.00,4.83,4.83,4.72
Palta Linda,6,9,7,9,Cajon,12.00,27.25,26.75,26.36
Palta Naval,7,9,7,9,Kilogramo,1.00,4.88,4.88,4.84
Papaya (Costa),12,12,10,13,Cajon,12.00,22.25,22.00,20.11
Papaya (Selva),90,162,154,187,Cajon,12.00,24.75,23.75,22.29
Pepino Rayado O Melon,39,62,38,47,Kilogramo,1.00,1.48,1.55,1.44
Pera Agua Italiana,13,13,11,10,Jaba,16.00,42.25,40.75,41.32
Pera Agua Packam Importado,12,14,,15,Caja,20.00,88.75,87.50,87.79
Piña Criolla (Selva),26,60,52,60,Cajon,12.00,12.25,11.75,12.50
Piña Golden,42,61,56,58,Bandeja,12.00,16.75,17.25,16.25
Piña Hawaiana,46,61,54,59,Kilogramo,1.00,1.08,1.05,1.06
Pitahaya,8,7,,8,Kilogramo,1.00,12.50,12.25,12.43
Platano Bellaco,39,96,89,109,Ciento,35.00,52.00,51.50,51.75
Platano Bizcocho (Selva),27,109,76,102,Bandeja,14.00,13.75,13.75,14.39
Platano Isla (Selva),43,104,98,111,Ciento,25.00,35.25,34.75,35.11
Platano Manzano (Selva),10,17,15,21,Jaba,16.00,16.00,16.00,16.21
Platano Morado (Selva),7,8,10,13,Cajon,12.00,27.25,27.25,26.71
Platano Palillo/Selva,40,47,40,52,Ciento,35.00,52.25,52.25,52.21
Platano Seda Congo,40,60,52,74,Ciento,20.00,25.75,25.75,25.36
Platano Seda (Selva),13,41,21,27,Ciento,25.00,24.75,24.75,24.54
Sandia,84,105,90,102,Kilogramo,1.00,0.88,0.88,0.90
Tamarindo (Con Cascara),1,1,,1,Kilogramo,1.00,4.85,4.85,4.93
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,5.85,5.85,5.90
Toronja Costa Con Pepa,9,,12,15,Jaba,22.00,24.75,24.50,25.25
Toronja Selva Con Pepa,8,11,8,10,Cajon,12.00,16.50,16.50,16.89
Tumbo,3,4,4,5,Kilogramo,1.00,2.35,2.35,2.32
Tuna Amarilla,5,10,11,15,Kilogramo,1.00,2.18,2.18,2.20
Tuna Blanca,6,13,10,15,Kilogramo,1.00,2.18,2.08,2.15
Tuna Morada/Rosada,5,9,7,12,Kilogramo,1.00,2.18,2.18,2.20
Uva Alfonso Lavalett,16,13,35,27,Jaba,12.00,22.25,21.50,21.29
Uva Borgoña,4,4,5,7,Jaba,12.00,27.25,27.25,26.79
Uva Flame,13,8,14,13,Jaba,12.00,20.25,20.00,19.36
Uva Italia Nacional,16,19,22,22,Jaba,12.00,23.50,22.75,22.14
Uva Palestina,6,9,10,8,Jaba,12.00,27.25,27.25,27.18
Uva Red Globe,33,43,60,43,Jaba,12.00,24.50,23.25,24.43
Uva Rosada,7,11,17,9,Jaba,12.00,28.25,27.75,27.96
Yacon (Llacon),2,3,3,3,Kilogramo,1.00,1.85,1.83,1.84

