Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Lucuma De Seda,3,4,3,4,Kilogramo,1.00,4.90,4.88,4.92
Lulo,4,4,4,,Cajon,10.00,23.00,23.25,22.86
Mamey,8,7,8,,Kilogramo,1.00,3.50,3.48,3.57
Mandarina Invicta,17,17,17,18,Kilogramo,1.00,1.78,1.78,1.76
Mandarina Kara,22,21,19,,Kilogramo,1.00,1.65,1.65,1.58
Mandarina Kori,28,26,20,19,Kilogramo,1.00,1.65,1.65,1.61
Mandarina Malvacea,33,32,29,49,Kilogramo,1.00,1.75,1.75,1.71
Mandarina Murcott,15,19,14,20,Kilogramo,1.00,1.83,1.83,1.76
Mandarina Rio De Oro,35,39,27,31,Kilogramo,1.00,2.15,2.15,2.09
Mandarina Tangerina,17,14,16,19,Jaba,16.00,17.25,17.25,16.49
Mango Criollo,27,33,20,11,Kilogramo,1.00,2.75,2.75,2.88
Mango Edward,50,54,44,65,Bandeja,17.00,23.00,23.00,23.29
Mango Haden /Hayde,35,43,31,43,Kilogramo,1.00,1.60,1.60,1.63
Mango Kafro,17,19,15,,Bandeja,17.00,24.75,25.25,24.46
Mango Kent,22,28,20,20,Kilogramo,1.00,1.88,1.88,1.99
Mango Pico De Loro,9,5,8,8,Jaba,16.00,30.75,30.75,30.56
Manzana Cte/Para Agua,21,30,25,25,Cajon,24.00,23.50,23.25,23.96
Manzana Delicia,105,85,84,87,Cajon,24.00,52.75,53.75,53.25
Manzana Golden,6,10,8,9,Kilogramo,1.00,2.18,2.18,2.27
Manzana Importada,15,16,14,,Caja,20.00,91.50,91.50,92.57
Manzana Israel,48,49,40,43,Kilogramo,1.00,1.25,1.25,1.35
Manzana Winter,10,12,10,10,Cajon,24.00,46.50,46.25,46.93
Maracuya,15,18,10,13,Kilogramo,1.00,2.88,2.78,2.89
Melocoton Blanquillo,18,18,22,20,Cajon,12.00,42.75,42.75,43.71
Melocoton Durazno Huayco,36,34,31,31,Cajon,12.00,44.75,44.50,45.54
Melon Coquito,56,45,38,46,Bandeja,12.00,12.75,12.50,12.57
Melon Esmeralda,8,7,9,11,Cajon,10.00,17.50,17.50,17.80
Membrillo Criollo,16,6,12,12,Kilogramo,1.00,2.38,2.38,2.41
Membrillo Serrano,19,25,19,20,Cajon,24.00,57.50,57.50,58.29
Naranja Primavera,30,22,25,38,Kilogramo,1.00,1.28,1.33,1.23
Naranja Tangelo Selva,61,65,49,42,Jaba,22.00,33.25,33.50,32.11
Naranja Valencia,173,188,142,164,Jaba,24.00,17.25,16.75,17.04
Naranja Washington Naval,21,17,18,22,Kilogramo,1.00,3.48,3.38,3.48
Nispero De Agua,8,13,14,25,Cajon,24.00,39.25,41.25,38.54
Noni,5,5,5,6,Kilogramo,1.00,1.55,1.53,1.55
Pacae De Seda,4,4,5,7,Kilogramo,1.00,4.45,4.45,4.51
Palta Criolla,14,13,12,15,Cajon,12.00,23.50,22.75,23.32
Palta Dedo,2,2,2,2,Kilogramo,1.00,6.83,6.78,6.73
Palta Fuerte,53,47,42,45,Kilogramo,1.00,6.80,6.80,6.88
Palta Hall,13,14,12,13,Cajon,12.00,25.25,24.75,24.64
Palta Hass,14,10,12,10,Kilogramo,1.00,5.53,5.48,5.46
Palta Linda,7,9,7,8,Cajon,12.00,28.75,28.50,28.50
Palta Naval,10,11,10,12,Kilogramo,1.00,5.93,5.90,5.80
Palta Queen,7,8,7,8,Kilogramo,1.00,5.38,5.48,5.31
Papaya (Costa),14,11,12,11,Cajon,12.00,13.75,14.25,14.37
Papaya (Selva),191,194,177,207,Cajon,12.00,16.00,15.75,16.32
Pepino Rayado O Melon,53,39,35,51,Kilogramo,1.00,1.55,1.55,1.52
Pera Agua Packam Importado,14,18,14,,Caja,20.00,90.75,90.75,95.07
Piña Criolla (Selva),58,52,54,58,Cajon,12.00,11.00,11.25,11.46
Piña Golden,86,96,75,81,Bandeja,12.00,19.00,18.25,18.86
Piña Hawaiana,57,60,54,55,Kilogramo,1.00,1.08,1.03,1.07
Pitahaya,7,9,8,6,Kilogramo,1.00,16.50,16.75,14.82
Platano Bellaco,109,109,81,92,Ciento,35.00,56.50,56.25,56.79
Platano Bizcocho,57,49,63,80,Bandeja,14.00,19.25,19.75,19.11
Platano Isla,105,115,104,131,Ciento,25.00,36.75,37.25,36.50
Platano Manzano,12,19,15,21,Jaba,16.00,19.25,20.75,19.04
Platano Morado,8,13,9,9,Cajon,12.00,29.25,28.25,29.11
Platano Palillo,72,86,63,70,Ciento,35.00,56.25,56.50,56.86
Platano Seda Congo,89,92,67,70,Ciento,20.00,26.75,26.75,26.46
Platano Seda (Selva),30,31,28,30,Ciento,25.00,25.75,25.75,25.46
Sandia,111,142,89,115,Kilogramo,1.00,1.03,1.00,1.03
Tamarindo (Con Cascara),,1,,1,Kilogramo,1.00,4.65,4.65,4.64
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,5.65,5.65,5.63
Toronja Costa Con Pepa,15,22,15,24,Jaba,22.00,27.50,27.50,27.07
Toronja Selva Con Pepa,17,12,12,11,Cajon,12.00,17.25,16.75,17.04
Tumbo,5,5,5,5,Kilogramo,1.00,2.55,2.50,2.63
Tuna Amarilla,16,10,11,10,Kilogramo,1.00,2.75,2.75,2.74
Tuna Blanca,14,14,12,10,Kilogramo,1.00,2.68,2.68,2.73
Tuna Morada/Rosada,10,12,10,8,Kilogramo,1.00,2.75,2.75,2.73
Uva Alfonso Lavalett,16,26,18,28,Jaba,12.00,21.25,21.25,21.57
Uva Borgoña,3,3,3,3,Jaba,12.00,27.75,28.75,27.44
Uva Fley,10,9,,,Jaba,12.00,34.25,32.75,33.95
Uva Italia,13,22,15,15,Jaba,12.00,26.75,26.25,27.64
Uva Palestina,8,5,7,7,Jaba,12.00,34.75,36.25,34.86
Uva Red Globe,34,40,31,38,Jaba,12.00,23.75,24.50,23.04
Uva Rosada Sin Pepa,10,5,9,12,Jaba,12.00,34.50,34.50,34.25
Uva Superior,7,5,7,8,Jaba,12.00,40.75,40.00,41.57
Yacon (Llacon),4,5,4,4,Kilogramo,1.00,1.55,1.58,1.56
