Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Palta Dedo,4,3,3,3,Kilogramo,1.00,5.18,5.25,5.16
Palta Fuerte,34,38,47,50,Kilogramo,1.00,5.23,5.15,5.21
Palta Hall,7,11,11,12,Cajon,12.00,23.75,23.50,23.29
Palta Hass,6,8,8,8,Kilogramo,1.00,4.25,4.15,4.32
Palta Linda,7,13,6,6,Cajon,12.00,31.50,30.75,31.43
Papaya (Costa),12,13,12,,Cajon,12.00,18.25,17.75,19.04
Papaya (Selva),207,193,200,194,Cajon,12.00,19.50,19.50,20.50
Pepino Rayado O Melon,33,18,29,28,Kilogramo,1.00,2.18,2.23,2.08
Pera Agua Criolla,9,7,12,12,Jaba,16.00,27.75,28.25,27.25
Pera Agua Italiana,8,6,12,15,Jaba,16.00,31.25,31.75,31.14
Pera Agua Packam Importado,12,16,13,14,Caja,20.00,96.50,96.75,96.64
Piña Criolla (Selva),29,45,43,46,Cajon,12.00,18.50,18.50,17.89
Piña Golden,88,58,70,64,Bandeja,12.00,33.75,34.25,33.43
Piña Hawaiana,46,49,49,48,Kilogramo,1.00,1.20,1.23,1.24
Pitahaya,7,9,7,8,Kilogramo,1.00,7.25,6.75,7.43
Platano Bellaco,51,93,56,66,Ciento,35.00,58.50,57.50,57.86
Platano Bizcocho,71,75,67,74,Bandeja,14.00,17.75,17.75,18.04
Platano Isla,82,78,94,101,Ciento,25.00,48.75,48.75,48.64
Platano Manzano,16,33,22,18,Jaba,16.00,20.00,19.75,19.71
Platano Morado,9,19,12,11,Cajon,12.00,31.25,31.25,31.75
Platano Palillo,38,71,49,46,Ciento,35.00,59.25,58.50,58.93
Platano Seda Congo,56,87,78,73,Ciento,20.00,36.75,36.00,36.61
Platano Seda (Selva),18,21,22,26,Ciento,25.00,36.25,35.25,35.96
Sandia,86,77,100,102,Kilogramo,1.00,0.80,0.80,0.79
Sanki,6,4,7,6,Kilogramo,1.00,4.23,4.23,4.30
Tamarindo (Con Cascara),1,1,,1,Kilogramo,1.00,4.43,4.40,4.40
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,5.15,5.25,5.04
Toronja Costa,14,20,18,14,Kilogramo,1.00,2.23,2.23,2.15
Toronja Selva,9,13,14,12,Cajon,12.00,22.75,22.75,23.71
Tumbo,2,4,4,4,Kilogramo,1.00,2.43,2.43,2.49
Tuna Amarilla,9,18,12,11,Kilogramo,1.00,1.83,1.83,1.81
Tuna Blanca,8,17,13,13,Kilogramo,1.00,1.85,1.88,1.87
Tuna Morada/Rosada,10,16,11,11,Kilogramo,1.00,1.75,1.83,1.76
Uva Alfonso Lavalett,16,11,14,13,Jaba,12.00,25.00,24.50,24.64
Uva Arra,9,9,8,8,Jaba,12.00,29.50,29.25,30.21
Uva Borgoña,5,3,5,5,Jaba,12.00,23.50,23.50,23.64
Uva Flame,5,7,8,11,Jaba,12.00,18.75,18.25,19.57
Uva Italia,15,10,14,17,Jaba,12.00,20.25,20.75,21.54
Uva Magenta,7,6,,,Jaba,12.00,21.25,21.25,21.13
Uva Palestina,6,17,9,9,Jaba,12.00,24.75,24.75,25.29
Uva Pirovano,6,8,8,7,Jaba,12.00,25.75,25.75,26.43
Uva Quebranta/Moscatel,6,4,6,6,Jaba,12.00,22.75,23.25,23.39
Uva Red Globe,32,35,32,49,Jaba,12.00,16.25,16.25,16.32
Uva Rosada,5,7,8,9,Jaba,12.00,26.50,26.25,26.75
Uva Sultanina,7,8,8,,Cajon,12.00,25.25,25.50,25.29
Uva Superior,6,11,9,9,Jaba,12.00,43.25,42.75,42.36
Uva Zafiro,5,11,9,6,Jaba,12.00,23.25,22.75,22.36
Yacon (Llacon),2,3,3,3,Kilogramo,1.00,3.63,3.58,3.90
Zapote,5,6,5,5,Cajon,10.00,24.50,24.75,24.82
