Producto,VolAyer,VolHoy,VolPromSem,VolProm4Sem,Unidad,Equiv.Kg,PrePromAyer,PrePromHoy,PrePromSem
Naranja Washington Naval,16,21,17,15,Kilogramo,1.00,3.25,3.33,3.30
Noni,8,5,6,5,Kilogramo,1.00,1.80,1.88,1.72
Pacae Criollo,6,3,5,4,Kilogramo,1.00,4.65,4.45,4.69
Pacae De Seda,7,4,4,3,Kilogramo,1.00,4.35,4.25,4.38
Palta Antillana,6,5,7,6,Cajon,12.00,22.75,23.50,23.32
Palta Choquete,6,4,7,7,Cajon,12.00,24.25,24.25,24.25
Palta Collin Red,8,6,7,6,Cajon,12.00,25.00,25.50,24.93
Palta Criolla,11,8,10,11,Cajon,12.00,21.50,21.75,21.68
Palta Dedo,3,2,2,2,Kilogramo,1.00,4.25,4.33,4.36
Palta Fuerte,41,37,47,38,Kilogramo,1.00,4.15,4.23,4.24
Palta Hall,15,10,,12,Cajon,12.00,22.75,23.25,22.96
Palta Hass,5,4,6,6,Kilogramo,1.00,4.23,4.23,4.24
Palta Linda,6,9,10,10,Cajon,12.00,32.00,33.25,31.61
Papaya (Costa),9,11,10,12,Cajon,12.00,18.00,18.25,17.75
Papaya (Selva),204,139,186,174,Cajon,12.00,18.50,18.75,18.43
Pepino Rayado O Melon,18,8,23,21,Kilogramo,1.00,2.83,2.85,2.80
Pera Agua Criolla,4,9,5,9,Jaba,16.00,38.25,39.25,34.89
Pera Agua Italiana,6,6,6,11,Jaba,16.00,42.75,43.75,38.93
Pera Agua Packam Importado,12,14,14,13,Caja,20.00,96.50,97.25,96.68
Pina Criolla (Selva),47,34,47,42,Cajon,12.00,17.00,17.75,16.75
Pina Golden,64,64,67,57,Bandeja,12.00,27.25,30.25,27.68
Pina Hawaiana,40,37,49,43,Kilogramo,1.00,1.10,1.38,1.10
Pitahaya,6,3,6,7,Kilogramo,1.00,8.25,8.38,7.89
Platano Bellaco,54,63,65,81,Ciento,35.00,59.00,58.75,58.39
Platano Bizcocho,88,66,88,70,Bandeja,14.00,13.50,14.75,13.79
Platano Isla,83,64,87,81,Ciento,25.00,51.25,52.25,51.43
Platano Manzano,18,10,19,23,Jaba,16.00,16.50,16.75,16.96
Platano Morado,12,6,12,14,Cajon,12.00,30.75,31.75,31.43
Platano Palillo,50,56,55,59,Ciento,35.00,58.50,58.50,58.68
Platano Seda Congo,65,93,76,80,Ciento,20.00,36.25,36.00,36.54
Platano Seda (Selva),27,31,23,18,Ciento,25.00,35.50,35.75,35.57
Sandia,83,71,83,81,Kilogramo,1.00,0.88,0.88,0.88
Sanki,,5,,6,Kilogramo,1.00,5.13,5.33,4.98
Tamarindo (Con Cascara),1,1,,,Kilogramo,1.00,4.70,4.65,4.76
Tamarindo (Sin Cascara),,,,,Kilogramo,1.00,5.73,5.65,5.78
Toronja Costa,19,9,17,15,Kilogramo,1.00,2.45,2.48,2.47
Toronja Selva,10,8,10,11,Cajon,12.00,22.00,22.50,21.50
Tumbo,5,3,4,3,Kilogramo,1.00,2.38,2.45,2.36
Tuna Amarilla,11,16,14,9,Kilogramo,1.00,1.83,1.85,1.82
Tuna Blanca,10,13,12,13,Kilogramo,1.00,1.93,1.93,1.92
Tuna Morada/Rosada,10,9,11,12,Kilogramo,1.00,1.80,1.83,1.81
Uva Alfonso Lavalett,13,13,12,11,Jaba,12.00,29.00,28.75,28.18
Uva Arra,10,11,10,9,Jaba,12.00,31.25,30.75,30.75
Uva Borgoña,6,4,5,5,Jaba,12.00,25.25,25.25,24.89
Uva Italia,11,6,12,11,Jaba,12.00,21.25,28.75,21.07
Uva Magenta,9,11,8,8,Jaba,12.00,27.25,27.25,26.36
Uva Palestina,4,5,6,11,Jaba,12.00,32.25,32.25,30.57
Uva Pirovano,10,5,8,8,Jaba,12.00,29.50,30.25,28.82
Uva Quebranta/Moscatel,6,3,5,4,Jaba,12.00,25.75,26.25,25.75
Uva Red Globe,40,47,43,32,Jaba,12.00,19.50,21.50,19.21
Uva Rosada,6,5,,6,Jaba,12.00,32.25,32.25,30.50
Uva Sultanina,5,3,,6,Cajon,12.00,31.25,31.50,29.96
Uva Superior,11,8,10,9,Jaba,12.00,43.50,44.25,43.68
Uva Zafiro,6,4,,10,Jaba,12.00,26.50,26.75,26.68
Yacon (Llacon),3,3,3,3,Kilogramo,1.00,3.93,3.88,3.86
Zapote,7,5,6,6,Cajon,10.00,19.25,20.25,19.50
