"Fecha","Consumo interno de cemento"
Abr08,32.0308858275875
May08,15.0600666534504
Jun08,19.4105967338675
Jul08,18.1948392197741
Ago08,12.9326116962107
Sep08,22.9648721747337
Oct08,9.95210761742353
Nov08,7.5117426557099
Dic08,9.71094455992196
Ene09,3.09002540013052
Feb09,4.38862084335129
Mar09,5.73139533784102
Abr09,-2.66165032689217
May09,-0.531013485051568
Jun09,-1.91900782736431
Jul09,5.80184100011733
Ago09,4.92244918053559
Sep09,2.45179945048402
Oct09,9.6222974926602
Nov09,12.4654853998716
Dic09,10.8292622667462
Ene10,10.8689729434766
Feb10,15.9255885579728
Mar10,25.2386346902783
Abr10,19.730323148376
May10,19.1955458905346
Jun10,22.2359759299898
Jul10,12.6572263863834
Ago10,13.9503386361984
Sep10,22.0262882364016
Oct10,10.1700350855592
Nov10,22.8956879266676
Dic10,15.5560423666966
Ene11,7.21655904283477
Feb11,6.68435071105796
Mar11,1.38980101203032
Abr11,-0.601847498155195
May11,3.76009228693851
Jun11,-1.02460174519632
Jul11,0.33402323771578
Ago11,7.12492701182333
Sep11,-1.12394350137696
Oct11,8.43742340657824
Nov11,-0.583278001504256
Dic11,8.62536072585423
Ene12,12.8826060998293
Feb12,11.4601642185911
Mar12,15.560817850601
Abr12,16.1901299200322
May12,15.7401737176869
Jun12,20.148460450955
Jul12,23.1540084671869
Ago12,17.3022525726852
Sep12,18.9043244421612
Oct12,17.0230022341323
Nov12,16.8746973041016
Dic12,4.2005148325682
Ene13,18.6481828206527
Feb13,14.1455065452879
Mar13,3.00185025262513
Abr13,24.3971132503109
May13,12.5088101434519
Jun13,6.74141506432957
Jul13,11.18424286356
Ago13,8.20363188976178
Sep13,0.0927963459561205
Oct13,8.2410039295971
Nov13,3.49417661683014
Dic13,6.61424462943442
Ene14,1.35775303449629
Feb14,6.61860867096833
Mar14,5.68787740962946
Abr14,-2.59440463248726
May14,5.41177778739461
Jun14,4.12645127374747
Jul14,-2.07010748806165
Ago14,-0.144469612884691
Sep14,7.25219250351591
Oct14,-1.02089644624682
Nov14,4.82372361038443
Dic14,4.89146781733466
Ene15,0.181144010889773
Feb15,-5.6565747751745
Mar15,1.63911817845825
Abr15,-6.00601548216631
May15,-8.2061670570306
Jun15,-1.04203393393432
Jul15,-4.11965947223447
Ago15,-1.38614699373584
Sep15,-1.82313942979743
Oct15,1.98986733468792
Nov15,-3.85405524871378
Dic15,0.319150145856653
Ene16,1.6593667088669
Feb16,4.90908870107372
Mar16,-0.925927233817768
Abr16,4.32667786101978
May16,2.69469545336512
Jun16,-3.05041933932579
Jul16,-3.83950165724023
Ago16,-4.08977302912851
Sep16,-6.86349860803271
Oct16,-11.3036997499955
Nov16,-5.0711840648982
Dic16,-4.06828397362223
Ene17,-6.89353888081153
Feb17,-4.84055482384194
Mar17,-5.84987363574706
Abr17,-9.27735154473012
May17,-2.03050358934393
Jun17,2.91319368490695
Jul17,1.67833622523027
Ago17,3.64184434516303
Sep17,4.3739690836154
Oct17,6.72827091133958
Nov17,3.75000000000008
Dic17,6.88595172648007
Ene18,6.54638589352643
Feb18,4.64499894027337
Mar18,4.47424869938415
Abr18,7.93504226569381
May18,7.84756966178892
Jun18,-0.0384663412341715
Jul18,2.48398149011386
Ago18,1.44053478171769
Sep18,2.57743925917805
Oct18,4.82363711172124
Nov18,6.97878356916582
Dic18,0.750958700663597
Ene19,1.08019681498798
Feb19,0.408589778427992
Mar19,5.40468959796063
Abr19,2.3391005937709
May19,4.36655089157776
Jun19,11.642753295998
Jul19,11.1284586717677
Ago19,7.4204708674316
Sep19,5.02707270743996
Oct19,6.48657206744361
Nov19,0.804514010819014
Dic19,-0.365425539146993
Ene20,0.696158099196282
Feb20,4.75
Mar20,-49.2400000000001
Abr20,-98.1460310957774
May20,-64.8486832690697
Jun20,-30.654755427937
Jul20,-4.13999999999982
Ago20,1.64999999999994
Sep20,10.057909332054
Oct20,19.0653967874373
Nov20,18.6500000000008
Dic20,21.4499999999995
Ene21,22.1428969478841
Feb21,15.9462116914107
Mar21,145.11729096409
Abr21,6210.71265914197
May21,227.427512450355
Jun21,66.2430243526903
Jul21,21.9485043892199
Ago21,15.4418089579698
Sep21,12.3339735134659
Oct21,0.632861561935939
Nov21,-1.25979649055889
Dic21,-0.273045589702331
Ene22,-1.59511441498312
Feb22,1.89000000000018
Mar22,3.49000000000025
Abr22,6.43652061435203
May22,1.68062884178037
Jun22,2.26750211544653
Jul22,-3.84197828444369
Ago22,1.28000000000027
Sep22,-2.36274440301523
Oct22,-6.40943745595362
Nov22,-2.0999999999994
Dic22,-6.7200000000001
Ene23,-15.11775828291
Feb23,-15.6290010069212
Mar23,-15.3300000000002
