"Fecha","IPC Importado"
Ago12,0.242879235305345
Sep12,0.45474959805727
Oct12,-0.0104566112141936
Nov12,-0.409387955855966
Dic12,-0.155956327875868
Ene13,0.0242046784476285
Feb13,0.418830304696255
Mar13,0.65557046832158
Abr13,-0.17853990092968
May13,-0.170840842376445
Jun13,0.707918884334294
Jul13,0.382129503505862
Ago13,0.87039167617051
Sep13,0.568990738869352
Oct13,-0.341251266603679
Nov13,0.156149812155094
Dic13,0.759440316585395
Ene14,0.564574601052438
Feb14,0.315153776634065
Mar14,0.59680335152867
Abr14,0.195209891398195
May14,0.107716925941133
Jun14,-0.047236979823214
Jul14,0.216004154208618
Ago14,-0.149010388979745
Sep14,0.0929689655826824
Oct14,0.260134845780149
Nov14,-0.337398733665746
Dic14,-1.45691847672836
Ene15,-2.04866969545132
Feb15,-0.457519717992431
Mar15,0.924452639264429
Abr15,0.49729617299086
May15,0.999618867727418
Jun15,1.43691054630044
Jul15,-0.11304607469198
Ago15,0.297904584128578
Sep15,-0.352749157093263
Oct15,0.0914459136075809
Nov15,0.0332855640627009
Dic15,0.0233008365689303
Ene16,-0.259718417937135
Feb16,-0.301699317500641
Mar16,-0.419871845278067
Abr16,-0.141540381572109
May16,1.05826358538799
Jun16,0.774082576265897
Jul16,-0.0259042269344157
Ago16,0.229885142803375
Sep16,0.391501034647799
Oct16,0.336896250735146
Nov16,0.191329223016965
Dic16,0.219018547280691
Ene17,0.540404112124325
Feb17,-0.180587867512192
Mar17,0.00400458443690882
Abr17,0.0390591952619261
May17,0.350207886729439
Jun17,-0.0728326181229703
Jul17,-0.229018074490787
Ago17,0.174587408082939
Sep17,0.659792808744801
Oct17,-0.150139413598205
Nov17,0.1922979844469
Dic17,-0.123681933146574
Ene18,0.129849492816235
Feb18,0.370990521866783
Mar18,-0.11296165519718
Abr18,0.447167149043956
May18,0.710372179163026
Jun18,1.11515639144368
Jul18,0.294181913525236
Ago18,0.303761699116201
Sep18,0.0815029923216397
Oct18,0.455119074742689
Nov18,0.216871357338497
Dic18,-0.229389747764839
Ene19,-0.221300884615336
Feb19,-0.164956551272198
Mar19,0.506706195314109
Abr19,0.374916526853711
May19,0.294937937688221
Jun19,-0.0638250509171306
Jul19,-0.103428719811458
Ago19,0.481725122643246
Sep19,-0.230231882785062
Oct19,0.0491007520943159
Nov19,-0.0317624135739833
Dic19,-0.173693649343793
Ene20,-0.162780226742724
Feb20,-0.0706673941324068
Mar20,-0.00383447831783765
Abr20,0.0924192200593043
May20,-0.54881060221342
Jun20,0.136344723576786
Jul20,0.0331837084356472
Ago20,0.47795223861374
Sep20,0.489409852252532
Oct20,0.054118691805526
Nov20,0.17557715410651
Dic20,0.409688573994774
Ene21,1.79399715892832
Feb21,1.25834324269133
Mar21,1.25278234400388
Abr21,0.613469665374728
May21,1.28619892726872
Jun21,2.32481354552756
Jul21,3.51618595426088
Ago21,2.478352270718
Sep21,-0.0557280239413585
Oct21,0.612234618476799
Nov21,1.81520906928074
Dic21,1.29517587577703
Ene22,-0.325389299171107
Feb22,0.97354068089682
Mar22,2.12710038340065
Abr22,1.35508876308799
May22,0.554164449706459
Jun22,1.5755592080534
Jul22,1.37643069513726
Ago22,0.123980858987869
Sep22,-0.495432658920541
Oct22,1.107168516076
Nov22,0.525955025548062
Dic22,-0.650738806460572
Ene23,-0.498040684239386
Feb23,0.386148764965009
Mar23,0.160830572128847
Abr23,-0.382142175451167
