Código,Descripción del producto,Valor importado en 2002,Valor importado en 2003,Valor importado en 2004,Valor importado en 2005,Valor importado en 2006,Valor importado en 2007,Valor importado en 2008,Valor importado en 2009,Valor importado en 2010,Valor importado en 2011,Valor importado en 2012,Valor importado en 2013,Valor importado en 2014,Valor importado en 2015,Valor importado en 2016,Valor importado en 2017,Valor importado en 2018,Valor importado en 2019,Valor importado en 2020,Valor importado en 2021
392690,Artículos de plástico y manufacturas de las demás materias de las partidas 3901 a 3914; ncop ...,2883,2579,4441,4838,4500,4594,5582,5632,7060,9050,10510,12963,14943,19086,105766,87400,70974,67565,59483,82632
151190,Aceite de palma y sus fracciones; incl. refinados; sin modificar químicamente (exc. aceite ...,11021,18871,22440,15935,2183,29326,40030,34650,30576,52316,57109,51780,47468,48725,44033,43882,40562,37811,51529,74193
240110,Tabaco; sin desvenar o desnervar,1500,396,1,4,57,3,45,10,163,118,814,359,59,1,55561,66879,69959,79309,78888,73617
520942,"""Tejidos de mezclilla """"denim""""; con un contenido de algodón >= 85% en peso; de peso > 200 ...",29,28,6,4,5,10,47,39,7,15,16,15,17,13,32814,42998,53113,49384,44991,71413
230400,Tortas y demás residuos sólidos de la extracción del aceite de soja (soya); incluso molidos ...,989,783,2364,1044,10378,20234,26981,22467,26795,27950,37693,41539,41167,48958,42566,35694,49729,43794,45419,66602
721420,Barras de hierro o acero sin alear; con muescas; cordones; huecos o relieves; producidos en ...,8228,9293,16906,18089,7449,26935,27381,20398,21177,31247,42979,39828,37470,37604,41983,36879,35474,31943,41398,66552
600632,"""Tejidos de punto; de anchura > 30 cm; de fibras sintéticas; teñidos (exc. tejidos de punto ...",0,0,0,0,0,3,0,0,11,40,56,103,169,188,62845,68292,77240,81997,62168,65764
611030,"""Suéteres """"jerseys""""; """"pullovers""""; cardiganes; chalecos y artículos simil.; de punto; de ...",218,111,97,135,46,83,98,81,145,166,136,247,359,323,741,714,964,10946,20486,65723
871120,"""Motocicletas; incl. los ciclomotores; con motor de émbolo """"pistón"""" alternativo de cilindrada ...",1998,2704,3357,6737,10914,19887,23313,14050,16761,27321,38149,40349,36593,45824,51232,50920,35579,22059,35038,64325
100610,"""Arroz con cáscara o arroz """"paddy""""""",4345,904,10,53,21289,46469,63367,42248,39361,38906,37292,49069,50177,40112,44990,44976,45749,45616,47248,60318
252310,"""Cementos sin pulverizar """"clinker""""""",2383,4240,11124,9910,8401,12222,10446,20769,19957,22511,23529,30774,34887,45041,44665,49537,42142,35631,41534,59579
230990,Preparaciones de los tipos utilizados para la alimentación de los animales (exc. alimentos ...,6838,4465,4307,4410,6333,6129,8473,7945,8784,10125,10058,10746,12013,14796,25485,37995,39921,46126,44516,53179
392330,"""Bombonas """"damajuanas"""" botellas; frascos y artículos simil. para transporte o envasado; de ...",10365,11741,12730,16423,1321,24107,24389,22555,22932,30880,40418,39790,42113,39916,37296,35034,35047,38190,37971,49790
853669,Clavijas y tomas de corriente; para una tensión de <= 1.000 V (exc. portalámparas),646,751,668,939,974,993,1073,962,1184,1271,1648,1862,2271,2586,55613,50977,45257,44414,34650,48556
481810,Papel higiénico; en rollos; de anchura <= 36 cm,5164,4244,6377,9823,3836,18792,19807,23761,24594,28860,37407,38047,40102,45298,41678,45701,47904,47860,48159,48183
520939,Tejidos de algodón; con un contenido de algodón >= 85% en peso; de peso > 200 g/m²; teñidos ...,76,50,17,20,26,23,62,3,10,12,13,82,57,23,89050,62218,80566,79196,35920,45263
380893,Herbicidas; inhibidores de germinación y reguladores del crecimiento de las plantas; presentados ...,0,0,0,0,0,10139,12733,10314,15861,22984,29921,43039,43324,42953,39003,42757,38261,30419,41079,45035
961900,Compresas y tampones higiénicos; pañales para bebés y artículos similares; de cualquier materia,0,0,0,0,0,0,0,0,0,0,26376,29337,31680,37827,37207,40127,38838,42670,40823,43905
300420,"""Medicamentos; que contengan antibióticos; dosificados """"incl. los administrados por vía transdérmica"""" ...",12144,17352,15495,15561,14929,20611,32931,22777,20831,19306,30180,23629,25251,42319,42141,48572,32052,25439,40997,43478
190590,"""Productos de panadería; pastelería o galletería; incl. con adición de cacao; hostias; sellos ...",3598,3891,4071,8140,325,16685,16649,18510,19759,25215,28596,27669,32012,35274,38483,45467,41450,34642,36454,43304
600320,"""Tejidos de punto; de anchura <= 30 cm; de algodón (exc. con un contenido de hilados de elastómeros ...",0,0,0,25,225,0,0,0,1,1,0,0,13,0,11216,28515,28487,31618,29884,40208
600690,"""Tejidos de punto; de anchura > 30 cm (exc. de lana o pelo fino; de algodón; de fibras sintéticas ...",1,0,2,2,1,2,1,0,2,0,2,1,1,16,10509,18917,18225,52728,36765,39650
480419,"""Papel y cartón para caras """"cubiertas"""" [""""kraftliner""""]; sin estucar ni recubrir; en bobinas ...",1266,699,953,1194,1892,1939,2007,4081,7239,6891,5706,5958,1260,407,13764,27577,26039,91859,15616,39287
310210,Urea; incl. en disolución acuosa (exc. en tabletas o formas simil. o en envases de un peso ...,8085,10788,13602,17253,74457,26281,30878,35774,25729,39769,47526,30306,31037,24680,20986,29518,20044,24406,25904,38527
740819,Alambre de cobre refinado; con la mayor dimensión de la sección transversal <= 6 mm,1,17,46,57,12,157,48,2,57,62,274,12,12,35,28228,32385,33936,23557,17905,38409
220299,bebidas no alcohólicas (exc. agua; jugos de frutas o vegetales; leche y cerveza),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43182,30602,33435,30887,37881
100119,Trigo duro (exc. ??las de siembra para siembra),0,0,0,0,0,0,0,0,0,0,54498,76952,24830,40966,23703,21433,32085,30640,31536,37794
854420,Cables y demás conductores eléctricos coaxiales; aislados,1434,1131,1406,1962,1488,4881,4347,2195,3318,4678,2828,3449,3023,4398,6838,6696,3073,3655,9109,37565
392310,Cajas; cajones; jaulas y artículos simil. para transporte o envasado; de plástico,1897,1407,1670,1862,374,2057,2393,2370,2625,4521,6364,7084,7225,9243,11145,16207,19377,22548,23676,37520
392321,"""Sacos """"bolsas""""; bolsitas y cucuruchos; de polímeros de etileno""",2562,2235,4022,6196,1052,10163,10968,11171,16004,17774,20751,20343,23017,26329,32257,36630,34409,32567,31430,36079
520100,Algodón sin cardar ni peinar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953,1165,4318,6220,7638,35981
340220,Preparaciones tensoactivas; preparaciones para lavar; incl. las preparaciones auxiliares de ...,9531,8120,9743,8505,1911,13142,15801,19048,19802,23098,26179,28759,28828,29187,30807,30727,27955,28414,30175,32473
761290,Depósitos; barriles; tambores; bidones; botes; cajas y recipientes simil.; de aluminio; incl. ...,2180,2044,1801,2326,6348,8124,7590,7706,8626,11206,13564,13464,15475,14491,14650,15630,15505,16524,16798,31460
851712,"""Telefonía celular """"teléfonos móviles"""" o radiotelefonía""",0,0,0,0,0,44524,56248,33358,56597,46424,59382,48117,61921,63387,67890,66341,34204,24606,28064,31286
851762,Máquinas para la recepción; conversación y transmisión o regeneradores de voz; imagenes; incl. ...,0,0,0,0,0,16386,17315,13169,16018,21322,39108,20595,74190,39304,39478,40702,32447,23025,21814,30859
020329,Carne de porcinos; congelada (exc. canales o medias canales; así como piernas; paletas y sus ...,305,169,150,184,190,459,627,968,1164,2438,3723,4632,6265,9575,15363,15921,15498,18917,22225,30403
401120,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en autobuses o ...",17021,13035,13646,16330,17977,21463,21031,20755,24518,31268,36656,34258,33374,37446,35127,31809,24370,26796,25319,30187
721041,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,9157,8256,13469,18112,133,19620,23627,16034,30052,42451,35060,17627,20986,29110,24019,15119,19201,13866,21114,30089
847130,Máquinas automáticas para tratamiento o procesamiento de datos; digitales; portátiles; de peso ...,1772,1907,2813,3338,4458,6992,9168,9510,18052,28403,26819,28498,20341,24755,24248,24598,18783,27736,21186,28700
190110,Preparaciones alimenticias de harina; grañones; sémola; almidón; fécula o extracto de malta; ...,8449,10333,12766,15099,18480,21390,23208,21040,22556,28441,34442,40030,40277,37507,36963,35102,38865,34532,30936,28306
481910,Cajas de papel o cartón corrugado,3069,1993,2527,3514,3778,15670,6265,4210,4634,2944,3066,1910,2082,2224,7982,9801,12022,15732,16541,28131
230910,Alimentos para perros o gatos; acondicionados para la venta al por menor,1877,1999,2207,3066,3659,5032,6143,7976,8104,10177,12369,13446,14716,15867,17404,17641,20062,20205,21805,27875
300450,"""Medicamentos; que contengan provitaminas; vitaminas; incl. los concentrados naturales; o sus ...",5964,5636,6392,10304,4985,25533,15413,12561,13940,18958,20987,17850,21170,51012,20294,24188,19465,22987,23351,27800
300431,"""Medicamentos; que contengan insulina pero sin antibióticos; dosificados """"incl. los administrados ...",11,397,481,348,400,897,490,470,611,792,1389,1965,2744,2142,2672,2688,2869,3486,2718,27432
870322,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",20165,10470,11737,19123,22995,22610,13957,10439,11599,14685,25098,25881,33361,43251,41587,33450,14774,8888,13970,27137
210390,"""Preparaciones para salsas y salsas preparadas; condimentos y sazonadores; compuestos (exc. ...",2998,3665,4143,4561,5810,7836,7474,10123,9796,11361,14119,15317,15290,17278,18852,19705,18924,20391,21741,26794
220210,Agua; incl. el agua mineral y la gaseada; con adición de azúcar u otro edulcorante o aromatizada; ...,2990,2814,3912,15765,2437,13335,18430,21402,23819,33634,26192,30619,25172,22486,23216,20905,27502,22577,16609,26510
380892,Fungicidas; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,6430,5747,6992,9188,10817,13941,20432,18181,21201,24295,27656,25703,17062,24347,26418
730890,Construcciones y partes de construcciones; de fundición; hierro o acero (exc. puentes y partes ...,5285,2899,7592,7320,7770,8474,6889,5129,9750,11888,15026,16264,18303,24577,25459,25692,24813,12446,17722,25632
170490,Artículos de confitería sin cacao; incl. el chocolate blanco (exc. chicle),6406,6217,8250,9392,6897,12853,15687,14069,16599,19930,21210,20847,22038,21661,21704,25460,23072,21165,20282,25131
551329,Tejidos de fibras sintéticas discontinuas; con un alto contenido de fibras sintéticas discontinuas; ...,0,10,4,1,6,0,11,6,47,19,2,7,2,1,23520,31398,43667,24283,14266,24901
540110,Hilos de coser de filamentos sintéticos; incl. acondicionados para la venta al por menor,169,199,104,167,143,1724,290,210,300,406,611,571,355,452,19583,23350,25146,25421,16403,24633
852872,Aparatos receptores para televisión en color; sin radio receptor incorporado; aparatos reproductodes ...,0,0,0,0,0,14767,14519,10150,15693,17075,17849,19260,24830,26200,33699,25867,18292,14098,15312,24272
340119,Jabón; productos y preparaciones orgánicos tensoactivos usados como jabón; en barras; panes; ...,12863,13187,15508,13183,867,14415,16575,15548,14582,16413,14297,15176,16109,21481,29136,31526,28044,26812,25283,23845
482110,Etiquetas de todas clases; de papel o cartón; impresas,2009,2014,2695,2360,2886,3776,3033,1990,1913,2950,2933,2995,3955,2942,18801,18609,18982,17268,19091,22953
720839,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; enrollados; simplemente ...,7442,9055,9141,9029,13344,12556,8968,8069,4806,11425,13725,17328,14526,15259,14012,18865,12894,11271,11872,22901
380891,Insecticidas; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,5955,7270,8274,12105,12449,14584,20629,19294,20671,26912,25502,19154,19664,24754,22722
382200,Reactivos de diagnóstico o de laboratorio sobre cualquier soporte y reactivos de diagnóstico ...,776,637,818,845,1976,4065,4857,5787,6702,7241,7404,8639,10570,13095,14721,14957,14109,16050,18264,22530
392010,Placas; láminas; hojas y tiras; de polímeros no celulares de etileno y sin esfuerzo; estratificación ...,2697,2997,3200,3532,5167,6132,7350,8731,12172,12166,14101,13946,16710,17697,18340,18439,15152,15680,15023,22180
870323,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",18254,15766,16910,25423,29404,29081,19208,15281,25028,40464,53647,47921,40252,46792,51471,47209,23418,9617,15571,21914
190531,Galletas dulces (con adición de edulcorante),1200,6465,8605,10049,659,10741,11373,10999,12659,16276,14924,16350,17561,19661,19913,21531,21327,18552,18510,21706
551422,Tejidos de fibras sintéticas discontinuas; con un alto contenido de fibras discontinuas de ...,0,1,0,0,0,0,0,1,0,2,0,4,0,0,1912,1633,5606,7726,15555,21518
392410,Vajilla y demás artículos para servicio de mesa o de cocina; de plástico,3746,4979,8213,6316,4761,9688,9615,8775,11531,12421,15594,18930,16997,18557,18456,19383,15319,15259,14914,21362
391723,Tubos rígidos; de polímeros de cloruro de vinilo; incl. con accesorios,3220,5698,7138,9148,3591,11197,7367,13377,8395,10167,11490,12749,13124,14550,19693,17744,19004,16767,14843,21276
851761,Aparatos de transmisión o recepción de voz; imagenes y otros datos,0,0,0,0,0,14489,12695,4716,12321,16612,11913,21318,12257,55736,37797,26406,8356,7034,13258,20973
844839,Partes y accesorios para máquinas de la partida 8445 ó de sus máquinas o aparatos auxiliares; ...,33,0,0,1,1,1,1,1,0,4,1,0,0,10,144,51,140,513,773,20794
340111,Jabón; productos y preparaciones orgánicos tensoactivos usados como jabón; en barras; panes; ...,4088,5127,4747,6374,2678,8036,7642,8532,11341,12202,11183,13585,12693,11737,12487,12731,12634,12300,16784,20640
330300,Perfumes y aguas de tocador,3465,4322,5290,6570,8151,9918,10631,11655,14575,18472,21451,22476,22630,24722,25824,26470,22985,20732,16700,19983
730661,Tubos y perfiles huecos; soldados; de sección cuadrada o rectangular,0,0,0,0,0,1581,1796,947,2219,3097,4525,5097,6872,7600,9352,14069,10467,11061,12393,19918
210410,Preparaciones para sopas; potajes o caldos,4143,3961,4080,6139,5999,8125,8878,8947,11234,13738,14654,15853,17989,19637,17904,18430,17206,15377,17844,19771
590610,Cintas adhesivas de tejidos cauchutados; de anchura <= 20 cm (exc. impregnadas o recubiertas ...,33,64,41,38,71,87,97,43,36,29,26,60,63,105,17371,16825,17710,22431,15446,19722
160100,Embutidos y productos similares de carne; despojos; sangre o insectos; preparaciones alimenticias ...,1165,1324,1534,1725,4057,5713,6688,7042,7947,9203,10559,12073,14146,16110,16605,17906,17062,16313,16368,19131
210320,Ketchup y demás salsas de tomate,2688,3819,5313,5147,6202,7526,7671,8756,9511,11285,10928,11765,13260,14556,15205,16154,14821,16096,16319,18356
870422,"""Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) ...",12057,5393,7279,9671,12235,15242,18111,11403,14321,17386,24779,23452,26461,31776,31815,28857,15794,9359,9814,17627
550320,Fibras discontinuas de poliésteres; sin cardar; peinar ni transformar de otra forma para la ...,0,0,0,0,0,1,0,0,0,0,0,0,0,0,752,242,712,1623,3456,17551
854442,Conductores eléctricos; para una tensión <= 1 000 V; provistos de piezas de conexión; n.c.o.p.,0,0,0,0,0,4227,3075,2653,3799,3583,2967,4992,14189,5465,30812,22968,15753,23140,28334,17445
950300,Triciclos; patinetes; coches de pedal y juguetes similares con ruedas; coches y sillas de ruedas ...,0,0,0,0,0,7347,5218,5887,9247,10754,11343,12482,14417,16468,13810,17493,12855,15857,12422,17123
850710,"""Acumuladores de plomo; de los tipos utilizados para arranque de motores de émbolo """"pistón"""" ...",2791,2917,3514,3277,4438,5920,7283,6224,8045,9622,8949,9913,11655,13370,12707,14538,12302,14423,14385,17052
401699,Manufacturas de caucho vulcanizado sin endurecer; n.c.o.p.,680,625,692,688,664,781,810,955,1061,1240,1478,1558,1913,1832,27737,25722,25616,21052,16337,17050
690723,Baldosas y losas para pavimentos; chimeneas o muros; de un coeficiente de absorción de agua ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4175,13624,13250,11511,16737
330510,Champúes,4958,4969,5092,6803,7108,8972,8431,9970,10620,13442,13000,15977,15445,14563,16993,17194,16252,19662,15584,16617
721049,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,4808,5805,7485,12829,4278,16830,17872,8649,11342,17310,19175,16861,14943,15971,16660,19262,13983,11967,10747,16561
310420,Cloruro de potasio; para su utilización como abono (exc. en tabletas o formas simil. o en envases ...,1040,1170,2888,3,0,343,866,3486,7714,4885,11684,9834,6984,5882,4516,10263,11644,9459,12031,15978
901839,Agujas; catéteres; cánulas e instrumentos simil.; para uso médico (exc. jeringas; agujas tubulares ...,1151,1442,1739,1955,2762,2673,2595,3355,4297,6713,5151,6394,5944,6559,7727,8885,12178,13893,12828,15950
722599,"""Productos planos de aceros aleados; distinto del acero inoxidable; de anchura >= 600 mm; laminados ...",1,4,29,41,0,24,53,44,51,135,415,806,77,918,499,10934,11669,10504,9319,15789
841821,Refrigeradores de compresión; domésticos,6699,6092,9458,10430,4758,12604,11879,9782,11405,12845,14243,16465,15772,18865,19095,18716,11291,11952,12548,15786
330720,Desodorantes corporales y antitranspirantes,3591,3514,4170,4712,5975,7304,8334,8703,10514,11116,13331,13239,14106,14094,14904,14645,15122,13681,13613,15650
600410,"""Tejidos de punto de anchura > 30 cm; con un contenido de hilados de elastómeros >= 5% en peso ...",0,1,0,3,0,1,1,0,0,5,12,44,74,78,15508,12679,16620,18297,12513,15120
551219,Tejidos de fibras sintéticas discontinuas; con un contenido de fibras discontinuas de poliéster ...,686,643,52,72,78,62,56,74,48,51,141,37,28,58,27414,16934,13801,17022,17497,15029
721061,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,106,107,364,588,1185,1220,1276,3615,4814,4472,6409,7067,8842,14223,9666,3784,4184,6100,7117,14998
310530,"""Hidrogenoortofosfato de diamonio """"fosfato diamónico"""" (exc. en tabletas o formas simil. o ...",3307,3666,4134,5980,3482,11282,13963,2329,3409,11579,8487,6932,3703,10665,7228,14333,8172,9602,10817,14976
901890,Instrumentos y aparatos de medicina; cirugía o veterinaria; n.c.o.p.,21810,3379,5418,4099,3729,4262,6525,5297,5179,4504,4903,5986,12049,11721,10179,14751,9935,9029,6982,14888
850440,Convertidores estáticos,1253,1771,1953,2819,2865,5839,5894,6127,8636,6857,7851,7698,10368,12167,12420,14776,10239,9766,10601,14861
310590,Abonos minerales o químicos; que contengan los dos elementos fertilizantes nitrógeno y potasio ...,884,1039,1551,3170,11757,3671,14410,7965,9726,14115,16498,18544,16091,22626,18818,18275,12753,8889,12183,14764
841590,Partes de máquinas y aparatos para acondicionamiento de aire que comprenden un ventilador con ...,493,1227,1927,3283,3425,3854,1144,765,1016,3184,6231,8434,9502,13849,17994,16488,10587,11701,9076,14431
380894,Desinfectantes; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,1106,1179,1386,1944,2270,2423,2618,2783,3130,3288,4236,3897,5819,15774,14223
721391,"""Alambrón de hierro o acero sin alear; enrollado en espiras irregulares """"coronas""""; de sección ...",0,897,1539,1318,1068,806,568,0,231,907,236,450,0,0,55,0,71,198,6196,14031
330610,Dentífricos; incl. los utilizados por los dentistas,4780,4270,4973,5272,1133,6645,5438,5750,5853,6753,8108,7552,7790,8022,8163,8797,7454,9108,9344,14026
940429,"""Colchones con muelles """"resortes""""; bien rellenos o guarnecidos interiormente con cualquier ...",996,1188,2412,2562,2216,4318,4003,3870,5461,8324,8922,9775,9681,11377,12587,13653,8790,8407,9839,13837
320810,Pinturas y barnices a base de poliésteres; dispersos o disueltos en un medio no acuoso; disoluciones ...,500,804,1167,2068,1448,1874,2018,1678,3864,5847,6203,6717,7426,14351,13373,14537,9700,10991,11286,13810
330499,Preparaciones de belleza; maquillaje y para el cuidado de la piel; incl. las preparaciones ...,2534,2883,3504,4336,5727,6985,7379,8527,9283,11877,13427,13956,15407,13623,14421,14580,13394,13086,11532,13791
841381,Bombas para líquidos; accionadas mecánicamente (exc. así como bombas de las subpartidas 8413.11 ...,1852,1961,1802,2150,1866,2951,3850,4352,4568,5364,8055,6183,6039,7163,7560,6758,6225,4861,5776,13580
300212,Antisueros y otras fracciones de la sangre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7088,8561,7719,10102,13519
870120,Tractores de carretera para semirremolques,13587,2427,2194,3005,4180,6424,6463,7739,5896,5416,9133,10249,10463,9049,11385,8959,6254,3706,5307,13422
420292,"""Sacos """"bolsas"""" de viaje; sacos """"bolsas"""" aislantes para alimentos y bebidas; bolsas de ...",1885,1054,871,1340,860,1139,1294,1979,1771,3441,4944,7125,12036,12637,11242,8597,6269,9480,8728,13394
190410,Productos a base de cereales obtenidos por inflado o tostado; p.ej. hojuelas; copos de maíz,10823,11537,13216,13674,3770,12273,9358,11193,12512,14599,14156,15355,16633,16131,15489,14350,14060,11887,13013,13365
330590,Preparaciones capilares (exc. champúes; preparaciones para ondulación o desrizado permanentes; ...,2204,3319,3452,4215,5367,6096,6448,7729,9093,10663,10728,12942,12863,13047,13441,13926,12276,12678,12574,13089
392350,Tapones; tapas; cápsulas y demás dispositivos de cierre; de plástico,2170,2618,2553,3624,1274,4916,5944,4235,4371,5734,7404,7203,8553,8530,10413,9935,8342,9469,10342,13036
151790,Mezclas y preparaciones alimenticias de materias grasas y aceites; animales o vegetales; o ...,2202,354,150,242,820,4709,5610,1449,5449,2985,1949,2598,3843,3587,4241,4014,3051,4782,6083,12989
845020,Máquinas para lavar ropa; de capacidad unitaria; expresada en peso de ropa seca > 10 kg,627,821,1730,2090,3042,4319,3974,3459,4393,4812,6425,6587,7488,8874,10300,12269,8127,8775,8319,12787
870333,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",12028,11454,10195,16277,15347,19584,17496,10769,14164,18151,23996,20115,17087,18071,18526,26525,11344,5648,10537,12716
851770,Partes de telefonos; telefonos celulares o para radiofonias u otros aparatos de transmisión ...,0,0,0,0,0,4881,4513,2587,4279,7136,6018,7329,8129,9706,15775,11628,10854,9005,10707,12415
010511,Gallos y gallinas de las especies domésticas; vivos; de peso <= 185 g,3451,3732,4006,4692,4314,5096,3314,2520,4045,3958,3223,3791,4200,7642,7234,7898,7217,9114,9729,12335
853710,Cuadros y armarios de interruptores y combinaciones simil. de aparatos; para control o distribución ...,1173,2651,1331,2393,1627,2213,2526,2274,2743,4545,5043,5648,14303,11159,8059,11802,6666,6703,10577,12284
860900,Contenedores; incluidos los contenedores cisterna y los contenedores depósito; especialmente ...,140,142,68,97,310,308,222,805,433,779,1407,1638,1492,1570,1922,1820,669,439,643,12255
701090,"""Bombonas """"damajuanas""""; botellas; frascos; bocales; tarros; envases tubulares y demás recipientes ...",7459,8169,8298,7386,9837,8230,10973,6234,5110,7742,6508,7205,7743,8895,8213,10311,8105,7450,7399,12150
110220,Harina de maíz,4373,4020,4439,5404,4929,8301,6504,9613,7866,11696,7961,7578,7157,9260,9726,8462,10036,9111,9587,11968
722790,"""Alambrón de aceros aleados; distinto del acero inoxidable; enrollado en espiras irregulares ...",2835,4711,7406,9139,9650,13247,17375,13091,14171,21300,20591,20066,16702,13436,10350,13262,11365,13513,10208,11677
847490,Partes de máquinas y de aparatos para preparar y trabajar materias minerales de la partida ...,2272,652,1429,861,1114,1974,3388,1577,3390,3809,7841,6422,6550,6847,6834,7395,6181,7502,7569,11669
722592,"""Productos planos de aceros aleados; distinto del acero inoxidable; de anchura >= 600 mm; laminados ...",0,0,0,301,618,1726,3111,2093,7183,7157,5539,393,384,474,439,592,262,335,3932,11633
390110,Polietileno de densidad < 0;94; en formas primarias,5101,5902,8243,9209,8351,8613,8257,5070,6247,8355,10868,9308,9971,7541,6647,6053,3855,6069,6515,11586
732111,Aparatos de cocción y calientaplatos; de uso doméstico; de fundición; hierro o acero; de combustibles ...,3952,3577,5378,5154,6319,6294,7085,5017,6769,7840,6827,8286,6668,8075,9171,9693,7192,6422,6945,11552
732690,Manufacturas de hierro o acero; n.c.o.p. (exc. moldeadas; o forjadas o estampadas pero sin ...,850,1110,1586,2420,2037,3312,2636,3332,3663,5489,6175,5921,5296,8002,7809,12656,6823,5847,12762,11524
842952,Palas mecánicas; autopropulsadas; cuya superestructura pueda girar 360°,941,1139,1252,860,2817,1196,2144,2162,2735,7044,8339,7507,10038,7767,11152,7297,9713,3208,5428,11476
