Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
870323,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",58306,17116,156000,321669,504176,713926,243512,21929,59112,75015,290485,615362,265725,287882,336164,334988,310929,284273,150424,91300
260300,Minerales de cobre y sus concentrados,2407,2840,3140,2768,11948,0,10403,49041,9612,8157,15314,4104,18196,25769,38070,58326,56853,40661,54110,91228
330499,Preparaciones de belleza; maquillaje y para el cuidado de la piel; incl. las preparaciones ...,18197,17368,24309,36400,53760,68671,80817,77000,85111,103728,106373,100301,90653,78963,66354,74640,86960,90080,78278,90607
330300,Perfumes y aguas de tocador,8042,7024,8577,19081,33599,56250,82863,79201,78015,106220,114973,132928,102896,81286,70378,86846,80841,84423,76996,85977
380893,Herbicidas; inhibidores de germinación y reguladores del crecimiento de las plantas; presentados ...,0,0,0,0,0,57367,63863,53415,47334,57233,56639,83637,68589,61893,55314,47630,50234,43256,52012,85117
200899,Frutas y demás partes comestibles de plantas; preparados o conservados; incluso con adición ...,11751,7049,11354,15497,14468,18757,20268,19020,22697,27967,24890,29759,34177,41082,46390,55754,62880,70015,71497,84183
150790,"""Aceite de soja """"soya"""" y sus fracciones; incl. refinados; sin modificar químicamente""",23,48,847,513,1603,1839,2354,3553,6317,11446,14542,8593,1352,110,3136,15494,32339,71818,70692,84052
621220,"""Fajas y fajas braga """"fajas bombacha"""" de todo tipo de materia textil; incl. elásticas y de ...",3346,3120,4019,4407,5648,14236,16589,16775,20254,21273,27245,26823,29730,35689,29438,31173,40027,43441,41772,82028
080310,Plátanos frescos o secos,0,0,0,0,0,0,0,0,0,0,48994,47985,58112,46031,57800,60809,56404,63602,76870,81483
090121,Café tostado sin descafeinar,844,2253,3049,3021,3374,3788,9817,20864,23793,33889,41508,35393,38667,42414,38863,60279,60362,79597,67190,81369
151321,Aceites de almendra de palma o babasú; en bruto,6494,8661,17384,18961,15627,25169,38518,21049,31891,62791,47203,36140,51531,57150,58251,62997,63160,42204,37202,80720
340220,Preparaciones tensoactivas; preparaciones para lavar; incl. las preparaciones auxiliares de ...,18307,14018,20136,21996,22536,29406,48309,39572,43497,40176,50769,57613,45761,44152,56647,75518,78367,78015,82431,74034
392350,Tapones; tapas; cápsulas y demás dispositivos de cierre; de plástico,11465,11195,12852,16787,18733,17656,20157,22005,21271,26173,30222,26736,52525,48407,47225,45752,55561,59331,64031,73804
854449,Conductores eléctricos; para una tensión <= 80 V; sin piezas de conexión; n.c.o.p.,8969,3982,5017,3363,5082,75924,74665,48516,30782,42276,37425,35728,27559,38057,34507,34295,39602,45316,38870,72167
392020,Placas; láminas; hojas y tiras; de polímeros no celulares de propileno y sin esfuerzo; estratificación ...,37350,40771,50603,51310,57213,66717,77154,53178,45945,58825,47667,55071,61543,62474,53096,46218,60483,53081,50530,69710
261690,Minerales de los metales preciosos y sus concentrados (exc. minerales de plata y sus concentrados),1477,3741,29854,31808,38984,60757,101526,26911,25567,24467,12713,6421,0,141,409,621,3726,9075,25265,69575
760200,Desperdicios y desechos; de aluminio,10381,17172,25244,20474,49982,56335,47346,21889,41468,44036,58685,80384,53022,44656,36419,48514,50336,40437,32471,67327
330590,Preparaciones capilares (exc. champúes; preparaciones para ondulación o desrizado permanentes; ...,12516,11197,15769,20042,25256,35390,49016,48032,43789,56060,61724,71677,57274,55266,53191,53227,62739,62161,55335,66643
870422,"""Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) ...",28521,13836,15150,24725,23863,64180,38670,73023,101148,96564,100362,65926,87446,47981,26625,41450,68595,70214,44428,64987
730792,Codos; curvas y manguitos de tubería; de hierro o acero; roscados (exc. moldeados o de acero ...,140,104,115,188,184,259,755,637,237,501,1489,454,376,568,8429,37001,64228,64725,27134,63872
190590,"""Productos de panadería; pastelería o galletería; incl. con adición de cacao; hostias; sellos ...",11189,10281,11286,15368,17231,22577,29181,27049,25515,25800,33059,35215,44707,42334,46885,49249,49874,52701,59066,61275
481141,"""Papel y cartón; autoadhesivos; coloreados o decorados en la superficie o impresos; en bobinas ...",8863,10348,16274,17895,21031,23300,27659,26570,30583,37722,38854,34129,36948,38738,38595,45989,42600,44688,47355,60107
392190,Placas; láminas; hojas y tiras; de plástico; reforzadas; estratificadas o combinadas de forma ...,20304,22151,27692,28626,34903,40062,44436,39340,42102,48391,51665,49017,49897,47272,47382,51051,58091,54619,44259,57018
271320,Betún de petróleo,0,0,26,0,93,0,0,9625,11578,2632,0,0,0,9,1146,1449,348,1238,6387,56543
880330,"""Partes de aviones o de helicópteros; n.c.o.p. (exc. los planeadores """"parapentes"""")""",3732,5073,15431,30447,48111,85286,92911,48791,43493,415,349,2928,3462,16610,32116,43601,25989,56654,18510,56239
620462,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; de algodón; ...",66450,93053,107835,86895,91940,104379,81442,46623,57345,55580,61759,56859,50556,48495,46030,40918,49467,51165,37546,54462
390319,Poliestireno; en formas primarias (exc. expandible),29871,32634,61286,70494,38652,33692,30340,21125,19052,24635,32061,51071,67237,44849,41824,50801,58240,45885,29706,51455
080550,"""Limones """"Citrus limon; Citrus limonum"""" y limas """"Citrus aurantifolia; Citrus latifolia""""; ...",157,955,889,1272,2246,3072,2989,1590,3253,2628,2190,2095,8980,6396,7723,13132,24331,26742,32080,50394
300420,"""Medicamentos; que contengan antibióticos; dosificados """"incl. los administrados por vía transdérmica"""" ...",16301,16394,15148,23885,27699,32835,34865,38780,32826,37818,46057,46928,76126,58461,50773,37780,37890,39373,43753,48552
870322,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",70815,17028,61384,72666,41259,46112,9200,1473,17339,22371,5663,18688,15909,11289,9101,34606,94010,142748,29756,48478
030431,"""Filetes frescos o refrigerados de tilapia """"Oreochromis spp.""""""",0,0,0,0,0,0,0,0,0,0,20065,29144,37233,42103,38668,37962,51719,40155,44844,46695
852352,"""Tarjetas provistas de un circuito integrado electrónico [""""tarjetas inteligentes"""" """"smart ...",0,0,0,0,0,295,183,106,53,1791,3077,7356,14553,21894,26094,23912,21719,52941,58963,46560
391990,Placas; láminas; hojas; cintas; tiras y demás formas planas; autoadhesivas; de plástico; incl. ...,4273,5223,8388,10112,12619,16129,21055,19862,22331,29763,33514,30735,32858,29744,30310,33501,38124,39911,37338,46415
401120,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en autobuses o ...",41112,43137,57877,74864,93436,100890,101241,73607,66041,93176,78658,52034,42489,18166,15748,27195,50024,46483,45797,45926
280300,Carbono (negros de humo y otras formas de carbono no expresadas ni comprendidas en otra parte),9697,16891,18683,24870,32696,30290,33993,28397,40223,46443,41259,52284,45894,23844,20816,33794,47720,41436,31436,45052
630260,Ropa de tocador o cocina; de tejido con bucles; del tipo toalla; de algodón (exc. bayetas; ...,27299,32836,39614,34542,40374,75897,52388,31717,39318,49169,43600,52837,47593,50591,50156,43941,37108,41128,20082,43887
600410,"""Tejidos de punto de anchura > 30 cm; con un contenido de hilados de elastómeros >= 5% en peso ...",9653,13804,23782,26748,28299,70585,138482,99453,47490,42322,47879,47119,41777,37782,31269,33436,39432,40731,25807,42541
390390,"""Polímeros de estireno; en formas primarias (exc. poliestireno; copolímeros de estireno-acrilonitrilo ...",61,66,149,108,28010,43557,44428,30971,34533,40310,42678,50489,42924,29907,22887,30071,28173,26515,17321,42391
392112,Placas; láminas; hojas y tiras; de polímeros celulares de cloruro de vinilo; sin trabajar o ...,26799,34298,38323,44006,40169,43420,39788,24892,40075,50700,51468,52948,55140,51420,49034,47940,49112,44200,24544,42119
151790,Mezclas y preparaciones alimenticias de materias grasas y aceites; animales o vegetales; o ...,2133,3885,8401,5961,4528,5635,8442,3532,12597,7292,2161,2778,6442,10589,23111,30263,22583,16350,26397,41707
410411,"""Plena flor sin dividir o divididos con la flor; en estado húmedo; incl. el """"wet blue""""; de ...",23837,42846,49677,38413,51227,66755,46940,25623,49398,61351,57461,57657,81048,67738,46658,51381,32998,16008,8573,41586
330510,Champúes,11026,11542,16598,21833,23746,22809,27790,31310,29377,38206,35538,40534,35025,32954,32911,30251,33209,36345,36423,40549
390720,Poliéteres; en formas primarias (excepto los poliacetales y bienes de 3002 10),4373,3427,7362,9867,10114,13258,13185,12175,7539,7915,9819,7255,12701,12647,12844,17386,21994,24118,16902,38734
621210,"""Sostenes """"corpiños"""" de todo tipo de materia textil; incl. elásticas y de punto""",43138,33958,48732,55820,69212,101429,100967,53681,53344,56481,60835,51023,48200,36115,32953,34191,37201,35688,27331,38468
340111,Jabón; productos y preparaciones orgánicos tensoactivos usados como jabón; en barras; panes; ...,14776,15267,17312,21360,27140,40152,53161,51324,49762,63990,56038,69081,67797,42968,27284,41372,38291,33261,35382,38282
691010,"""Fregaderos """"piletas para lavar""""; lavabos; pedestales de lavabo; bañeras; bidés; inodoros; ...",26086,31580,45368,54098,60346,72524,57844,39584,46619,62432,60992,49227,49942,38565,38168,34474,39009,33879,33249,36951
110220,Harina de maíz,1142,1888,2293,1501,2215,5188,7825,10623,11305,14504,15364,19461,19325,12044,7529,13909,17914,26603,34197,36598
850423,Transformadores de dieléctrico líquido; de potencia > 10.000 kVA,21285,5082,12410,26498,41750,63656,103140,128164,26687,31484,54067,51056,33182,41830,38025,31214,39608,29689,46483,36534
701090,"""Bombonas """"damajuanas""""; botellas; frascos; bocales; tarros; envases tubulares y demás recipientes ...",35622,31643,21963,28481,49894,28924,34198,38030,57757,77636,102582,63406,99432,39354,41929,40482,53163,32559,29247,36422
300450,"""Medicamentos; que contengan provitaminas; vitaminas; incl. los concentrados naturales; o sus ...",17712,16936,24530,21890,22727,24641,28239,33923,33413,30672,38000,32026,46744,49125,34303,31264,28411,34399,33680,35629
392010,Placas; láminas; hojas y tiras; de polímeros no celulares de etileno y sin esfuerzo; estratificación ...,12256,15071,17497,26982,28712,35906,34298,27076,30919,27489,30591,30666,31937,29170,25988,24581,27686,26464,27540,35323
121190,Vegetales; partes de vegetales; incl. semillas y frutos; utilizados principalmente en perfumería; ...,845,1868,3306,6138,6535,6391,6748,8191,13153,15031,16392,18477,21858,22951,26407,31353,33473,35952,30463,34819
620342,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; de algodón; ...",88441,122978,140912,192694,184593,200406,178776,87259,116397,106504,111187,86743,71419,74224,53753,62655,66718,58216,20288,34333
700312,Placas u hojas de vidrio colado o laminado; coloreadas en la masa; opacificadas; chapadas o ...,7286,7384,14810,22702,38092,37522,24253,19433,16951,16528,23087,29730,30288,46998,52674,45018,30389,33379,31216,34066
392690,Artículos de plástico y manufacturas de las demás materias de las partidas 3901 a 3914; ncop ...,11972,11992,17099,19104,25243,36232,38615,25353,29553,33077,32632,27879,28654,26038,23148,24471,26240,27083,27095,33517
230990,Preparaciones de los tipos utilizados para la alimentación de los animales (exc. alimentos ...,2598,3486,3220,4881,12183,11228,10490,12661,10839,12760,14355,16596,17896,18002,17534,20528,24951,21696,22577,32595
392330,"""Bombonas """"damajuanas"""" botellas; frascos y artículos simil. para transporte o envasado; de ...",15484,15212,18717,25124,32780,44284,53662,54394,64540,77984,68667,68171,60411,44294,34459,35604,45175,45954,37343,32142
151710,Margarina (exc. margarina líquida),2203,3614,3699,4343,5934,4971,7314,6301,5295,6517,6036,5990,5731,4528,4061,4672,5534,6312,12111,30815
330290,Mezclas de sustancias odoríferas y mezclas; incl. las disoluciones alcohólicas; a base de una ...,12271,12599,14631,16573,19067,23469,48483,50966,24184,25432,27753,27037,31229,34474,32237,34162,31455,28896,27386,30642
950300,Triciclos; patinetes; coches de pedal y juguetes similares con ruedas; coches y sillas de ruedas ...,0,0,0,0,0,12573,15826,12565,13124,21437,20855,20916,22007,20210,14739,18810,20312,16575,12488,30516
190531,Galletas dulces (con adición de edulcorante),18217,16776,20133,28878,35379,39176,47876,36720,32264,23362,20518,24208,45223,34358,28606,31578,29015,27696,29712,29928
180100,Cacao en grano; entero o partido; crudo o tostado,2471,2324,14,563,4667,3566,1937,6042,14510,7981,10515,18311,24353,41740,31580,27326,16780,22784,28423,29870
761290,Depósitos; barriles; tambores; bidones; botes; cajas y recipientes simil.; de aluminio; incl. ...,288,193,500,748,285,630,865,619,3680,1267,1494,1211,2793,3107,2158,2077,1877,3354,15550,29562
490199,Libros; folletos e impresos simil. (exc. en hojas sueltas; así como diccionarios; enciclopedias; ...,72681,74294,84966,94558,114954,162886,128808,103913,90293,91479,77834,59818,48717,38248,33747,29834,35119,35524,18847,29365
760429,Barras y perfiles macizos; de aleaciones de aluminio; n.c.o.p.,8487,10444,11253,22993,24678,24342,26945,16064,17670,20436,17483,14312,13400,19436,18604,26459,37193,26433,30340,28742
590210,Napas tramadas para neumáticos fabricadas con hilados de alta tenacidad de nailon o demás poliamidas; ...,5245,10667,11371,10372,17148,20833,15347,13682,24430,34286,24758,23101,27891,25674,21505,23501,24905,21119,20797,28135
730429,"""Tubos de entubación """"casing"""" o de producción """"tubing""""; sin soldadura; de hierro o acero; ...",199,77,54,1869,138,218,1197,6569,4389,2037,10507,10426,13883,12868,10466,23914,52528,38441,17506,27278
392310,Cajas; cajones; jaulas y artículos simil. para transporte o envasado; de plástico,1609,1447,2173,2480,2927,9774,10203,10320,7218,10398,11278,9935,11722,11336,10997,13785,17003,19044,17325,27260
420500,Las demás manufacturas de cuero natural o cuero regenerado,14097,12562,17061,19268,20712,20716,23129,28878,35448,34876,33527,36259,40468,36253,31746,22793,27090,33779,23437,27156
350691,Adhesivos a base de polímeros de las subpartidas 3901 a 3913 o de caucho (exc. acondicionados ...,5313,6649,8196,11371,12332,13650,15217,13549,12999,17145,19460,18530,22509,19027,16647,14301,14917,21271,23076,26545
180690,Chocolate y demás preparaciones alimenticias que contengan cacao; en recipientes o envases ...,5449,9335,14987,11204,15911,20175,27170,24302,23376,32453,31570,33556,67914,43320,51477,28128,27343,21264,19541,26365
940360,Muebles de madera (exc. de los tipos utilizados en oficinas; cocinas o dormitorios; así como ...,10070,34243,18881,27299,34049,44606,39950,24903,23525,21594,27008,25635,19591,18562,14939,16096,19560,21320,15154,25893
610990,T-shirts y camisetas; de punto; de materia textil (exc. de algodón),12285,8995,17441,18586,22241,35435,28783,14899,18866,21134,22077,24183,24120,23396,24964,24852,23095,20648,18602,25815
730890,Construcciones y partes de construcciones; de fundición; hierro o acero (exc. puentes y partes ...,13287,9071,10550,10851,10915,16496,20005,17083,14165,21425,34375,29761,39575,30124,17198,20064,21097,16577,12854,25538
711719,Bisutería de metal común esmaltado o no con metales preciosos (excl.como gemelos y pasadores ...,4607,4949,6498,8793,7606,15250,28824,22505,21893,27115,34572,33562,24399,22873,16669,18846,21486,19223,14207,25358
391231,Carboximetilcelulosa y sus sales; en formas primarias,6834,9473,6397,6969,8848,11289,14321,13635,15278,15095,24835,28202,29950,25125,17588,18360,20631,20575,18385,25239
392321,"""Sacos """"bolsas""""; bolsitas y cucuruchos; de polímeros de etileno""",4472,6419,11074,17136,17554,24267,23358,19440,18491,19024,18865,20290,19915,20278,16279,16357,18999,19832,20079,24964
854460,Conductores eléctricos; para una tensión > 1.000 V; n.c.o.p.,3443,1063,2589,2917,7015,12756,12872,7005,6590,14125,12424,14252,17304,16751,12888,11892,15088,14897,15812,24903
820140,Hachas; hocinos y herramientas simil.; con filo de metal común,9898,9904,13648,16682,16220,18545,21279,20966,21366,24963,25037,23070,24430,23195,23712,19659,19538,19624,19501,24381
110710,"""Malta """"de cebada u otros cereales""""; sin tostar""",0,0,0,0,0,0,0,0,0,0,0,0,2,19,1,0,17172,28282,23839,24088
850422,Transformadores de dieléctrico líquido; de potencia > 650 kVA pero <= 10.000 kVA,2752,2408,2055,4107,6086,7661,10075,6703,7807,3701,6619,13231,11461,11619,8014,10744,16445,10786,18626,23916
690722,Baldosas y losas para pavimentos; chimeneas o muros; de un coeficiente de absorción de agua ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22675,23526,22409,14681,22978
330610,Dentífricos; incl. los utilizados por los dentistas,3439,6287,11431,18767,24017,29323,34722,27632,23650,24117,28334,27983,28239,25675,17863,23025,22926,23988,24990,22903
392049,Placas; láminas; hojas y tiras; de polímeros de cloruro de vinilo no celular; con un contenido ...,10914,9500,12776,15653,17896,19062,19709,16843,19268,24762,23562,25568,21633,22082,21866,22657,23925,22204,18113,22658
060390,Secos; blanqueados; teñidos; impregnados o preparados de otro modo las flores y capullos; de ...,6873,2880,4013,9302,6571,15851,10251,8842,11724,11748,13823,10839,12143,10369,10764,11370,14221,14520,16944,22514
330420,Preparaciones para el maquillaje de los ojos,2690,3401,4748,7039,9691,13762,18695,16667,20771,28287,28749,27564,22997,20625,21769,24078,23654,26147,18514,22472
392590,"""Elementos estructurales para la construcción de suelos; paredes; tabiques; techos o tejados; ...",1895,1851,2363,4022,5253,6466,9527,9349,8135,10055,13431,14480,16488,13702,16494,20254,21617,17618,15778,22456
390690,"""Polímeros acrílicos; en formas primarias (exc. poli""""metacrilato de metilo"""")""",3683,4098,7009,7180,10797,13519,15774,13898,12224,11016,16271,16866,16081,20069,20658,17023,14746,12900,12533,22439
382499,productos químicos y preparaciones de las industrias químicas o afines; incl. las mezclas de ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28462,27597,21484,16276,22320
310520,Abonos minerales o químicos con los tres elementos fertilizantes: nitrógeno; fósforo y potasio ...,9434,11968,12534,14242,13873,17509,28574,25275,35186,52368,24337,56422,91209,109329,102033,51782,86933,26513,11263,22267
390791,"""Poliésteres alílicos y demás poliésteres; no saturados; en formas primarias (exc. plicarbonatos; ...",1717,3811,5835,7570,9344,14664,12721,7929,9808,15772,15200,19033,15095,10525,9202,10551,11542,11235,10584,22010
190190,Extracto de malta; preparaciones alimenticias de harina; grañones; sémola; almidón; fécula ...,3405,1870,5118,8447,9081,11093,15719,19419,21625,25107,28166,27733,22235,18645,13397,14674,17353,19000,20736,21938
481890,"""Papel; guata de celulosa o napa de fibras de celulosa; de los tipos utilizados para fines ...",239,226,197,272,348,2838,5260,6221,10808,11956,22833,20460,22465,19768,16640,22934,22771,22917,18460,21865
291814,Ácido cítrico,8776,7048,10055,14919,13690,12234,18482,27136,35068,34970,37276,34519,32633,30351,32266,25891,21890,23793,24654,21859
701337,Vasos; jarros y demás recipientes de cristal para beber (exc. de vitrocéramica),0,0,0,0,0,15184,18434,23794,28167,28781,30494,30132,29933,20479,21164,24213,26088,18249,14396,21850
392043,Placas; láminas; hojas y tiras; de polímeros de cloruro de vinilo no celular; con un contenido ...,8645,9961,11189,15252,15626,20040,24107,25918,20433,20267,29713,28532,18987,16610,15060,11839,18782,14105,14666,21665
761510,De mesa; cocina o artículos de uso doméstico y sus partes; y esponjas y estropajos; guantes ...,0,0,0,0,0,0,0,0,0,0,16915,15867,12747,10735,9355,11347,13981,13750,15366,21464
700721,Vidrio contrachapado; de dimensiones y formatos que permitan su empleo en automóviles; aeronaves; ...,8880,12945,16419,16220,18492,25208,26180,32824,25478,30278,32420,25663,24319,23898,21531,21165,23225,19361,19995,21249
711011,Platino; en bruto o en polvo,12709,16809,15045,11090,18362,20161,16444,16795,47649,53998,64577,73726,70055,31079,30230,21175,7934,4290,13927,21121
330410,Preparaciones para el maquillaje de los labios,4928,4364,5658,7332,9357,12719,16887,15215,14866,19883,19539,18836,16790,17783,20347,27150,28524,33444,19619,21096
