Código,Descripción del producto,Valor importado en 2002,Valor importado en 2003,Valor importado en 2004,Valor importado en 2005,Valor importado en 2006,Valor importado en 2007,Valor importado en 2008,Valor importado en 2009,Valor importado en 2010,Valor importado en 2011,Valor importado en 2012,Valor importado en 2013,Valor importado en 2014,Valor importado en 2015,Valor importado en 2016,Valor importado en 2017,Valor importado en 2018,Valor importado en 2019,Valor importado en 2020,Valor importado en 2021
190110,Preparaciones alimenticias de harina; grañones; sémola; almidón; fécula o extracto de malta; ...,14775,12261,14222,15652,27984,34963,47777,48355,55533,63488,59924,66800,78825,77840,71541,71135,81852,85755,96228,86659
721320,"""Alambrón de acero de fácil mecanización; sin alear; enrollado en espiras irregulares """"coronas"""" ...",5696,5704,3881,1897,9505,21553,41100,20987,32696,38830,27786,32056,39436,40463,28840,41729,60573,41058,33072,86525
690721,Baldosas y losas para pavimentos; chimeneas o muros; de un coeficiente de absorción de agua ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56665,66313,73727,44266,86513
848180,Artículos de grifería y órganos reguladores simil. para tuberías (exc. válvulas reductoras ...,11655,11066,17252,32467,34534,32007,35043,23235,44168,45245,41613,41132,54881,50222,75504,55338,61192,65162,59103,85120
151110,Aceite de palma en bruto,950,1818,4522,4136,5612,5055,8333,10363,23835,39346,30669,25442,25855,28643,24421,30653,29365,22951,37329,83955
852872,Aparatos receptores para televisión en color; sin radio receptor incorporado; aparatos reproductodes ...,0,0,0,0,0,44857,48519,40900,51873,55509,46641,48352,54514,56082,69701,73604,76604,76176,60909,83281
854290,Partes de circuitos integrados y de microestructuras electrónicas; n.c.o.p.,28,64,47,83,4535,8160,16956,4750,3420,6570,2035,2403,10828,10131,17950,71582,66936,67787,61619,81551
392020,Placas; láminas; hojas y tiras; de polímeros no celulares de propileno y sin esfuerzo; estratificación ...,7011,6612,4407,6956,9332,15638,23278,17978,27156,48268,34571,42727,40383,52403,43475,113521,80819,104007,86594,80323
853690,"""Aparatos eléctricos para corte; seccionamiento; protección; derivación; empalme o conexión ...",11364,17856,42694,107589,115968,198334,223840,126828,136420,208935,228851,233149,39314,65648,64474,70434,70905,83284,74198,79885
721049,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,7582,6882,5522,6637,7921,6698,17838,6465,19581,20652,13182,16995,18146,37708,20552,43960,55707,49858,36881,76617
392310,Cajas; cajones; jaulas y artículos simil. para transporte o envasado; de plástico,3302,2815,3141,5152,8241,12922,16757,16399,11030,20088,36283,46001,61559,61392,63293,59163,83661,98985,54354,76409
870422,"""Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) ...",55490,16380,15485,64895,59794,65111,74844,20807,51776,29157,25247,29774,35859,45936,46149,64324,58464,65841,43730,76318
390410,"""Poli""""cloruro de vinilo""""; en formas primarias; sin mezclar con otras sustancias""",14482,10194,17512,17166,28469,40867,41084,19310,28365,32825,29792,25950,28013,33123,26115,32109,36195,32341,33667,73985
252310,"""Cementos sin pulverizar """"clinker""""""",74711,72023,58072,49442,6200,5459,7246,11110,4029,10192,14065,20110,29947,24012,10126,12457,15223,23619,31049,73706
854140,Dispositivos material semiconductor fotosensibles; incl. las células fotovoltaicas aunque estén ...,427,597,632,515,2601,4891,4199,7173,5254,5473,8924,13047,11362,43022,30408,29304,53642,63527,69547,72225
852359,Medios semiconductores; sin grabar; para grabaciones de fenómenos distintos del sonido (exc. ...,0,0,0,0,0,1828,5826,3934,2310,1299,8483,6523,5299,7397,4996,12015,44613,63401,62598,72062
870322,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",40,176,54,0,6851,26771,14404,4329,12095,5985,27188,28778,26684,27527,23487,26931,42145,76910,56584,71952
841590,Partes de máquinas y aparatos para acondicionamiento de aire que comprenden un ventilador con ...,3862,3984,6127,9193,10969,13799,20143,12130,15064,18226,16767,16322,16256,22201,26038,31055,37924,39894,55418,68796
040210,"""Leche y nata """"crema""""; en polvo; gránulos o demás formas sólidas; con un contenido de materias ...",14327,10247,5260,4739,2587,6780,13235,13479,32063,26935,25151,27745,34691,16585,16754,22058,39219,42381,55012,65516
732111,Aparatos de cocción y calientaplatos; de uso doméstico; de fundición; hierro o acero; de combustibles ...,13578,9690,9630,13005,18122,24411,28987,23410,32725,37282,31029,30410,32531,36721,37191,43348,47719,41473,33238,64569
870431,Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) de ...,77002,34176,30447,101381,94452,47144,38129,8958,34964,25793,17478,15876,15543,29574,32662,34674,38979,41234,37556,63970
030551,"""Bacalao seco """"Gadus morhua; Gadus ogac; Gadus macrocephalus""""; incluso salado; sin ahumar ...",27116,17471,17530,28672,27840,30528,40198,39538,42774,44902,43867,37654,43910,41825,42940,44017,49307,47059,55588,63657
020230,Carne deshuesada; de bovinos; congelada,169,136,320,145,852,529,387,717,2176,1448,1424,2315,12748,17261,22472,26122,27692,38340,22157,63121
760429,Barras y perfiles macizos; de aleaciones de aluminio; n.c.o.p.,2574,2847,2943,4526,2327,8868,10571,9348,12599,15350,16608,15956,19385,21068,19384,23918,35344,37516,34036,63074
391910,Láminas; cintas; tiras y demás formas planas; autoadhesivas; de plástico; en rollos de anchura ...,7359,5177,4546,7026,7311,8809,10182,13966,13418,22068,18094,22731,28392,33862,41751,42078,40938,39261,38721,61224
220300,Cerveza de malta,8493,7977,4692,3844,3740,2793,4498,3091,4407,6034,5092,6387,7820,12996,14516,24995,22893,27503,22948,60823
040690,"""Queso (exc. queso fresco; incl. lactosuero; curado; requesón; queso fundido; queso de pasta ...",8912,6772,5201,8897,9331,14535,16795,15492,19371,21045,18705,21811,28142,28661,35868,43645,44985,49131,49229,60059
851762,Máquinas para la recepción; conversación y transmisión o regeneradores de voz; imagenes; incl. ...,0,0,0,0,0,17656,30244,12776,49130,32527,40020,45473,47037,69674,68641,75082,73828,75269,57699,59995
220421,Vino de uvas frescas; incl. encabezado; mosto de uva; en el que la fermentación se ha impedido ...,7326,7082,6672,7625,10506,11434,18228,18687,21742,26437,27018,28700,34981,43963,38835,44891,47475,48113,37474,59045
711311,"""Artículos de joyería y sus partes; de plata; incl. revestida o chapada de metal precioso """"plaqué"""" ...",135,1463,67,94,799,7449,9369,12829,13417,24837,22265,20774,30034,36853,63610,71276,100486,65731,42095,58437
481910,Cajas de papel o cartón corrugado,2162,5122,5500,5685,10016,10972,13767,11497,11916,25491,23861,20031,20657,29645,29360,29900,38034,37136,40295,57888
730890,Construcciones y partes de construcciones; de fundición; hierro o acero (exc. puentes y partes ...,13087,18799,13841,7648,25309,20212,23338,53604,93471,54594,55701,27299,19207,93871,102467,42476,33515,41476,26761,57651
551219,Tejidos de fibras sintéticas discontinuas; con un contenido de fibras discontinuas de poliéster ...,23920,13270,23773,43117,122089,104446,108028,118037,123181,114716,95384,70385,97835,108944,114919,114976,121995,86607,49787,56341
310590,Abonos minerales o químicos; que contengan los dos elementos fertilizantes nitrógeno y potasio ...,1969,3195,1007,3054,3466,4026,14954,6305,13619,34651,9270,13280,9391,12757,13186,14000,15638,19936,31580,55801
240319,Tabaco para fumar; incluso con sucedáneos de tabaco en cualquier proporción (sin agua; tabaco ...,0,0,0,0,0,0,0,0,0,0,6361,2781,36466,54248,70127,52125,55167,49209,42505,55112
870390,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",11,0,0,4,6,31,18,109,64,40,973,7291,7274,4573,1187,25,3551,61831,46106,54276
160413,Preparaciones y conservas de sardina; de sardinela y de espadín; enteros o en trozos (exc. ...,10252,9995,17002,11446,13762,13385,16483,23187,19841,25435,37396,25006,24919,33092,30924,28804,35005,36551,50805,53108
841810,Frigoríficos-congeladores combinados; con puertas o cajones exteriores independientes; o combinaciones ...,279,123,165,267,187,8624,7851,6879,8455,11402,16766,23925,28139,35133,35245,36779,43771,36715,37020,52844
481390,"""Papel de fumar; incl. cortado al tamaño adecuado (exc. en librillos o en tubos; así como en ...",1683,1825,1654,2304,2248,1709,2291,2562,3673,4888,11069,14396,13031,13927,15695,14916,13687,15196,33582,50582
390761,"""Poli""""tereftalato de etileno""""; en formas primarias; con un índice de viscosidad >= 78 ml/g""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13831,27356,30857,26655,49921
390210,Polipropileno; en formas primarias,7121,7345,7795,6813,10678,12252,15649,14559,18825,24358,17832,19271,22428,23316,17312,26659,31947,27768,23223,49755
390950,Poliuretanos; en formas primarias,1625,959,545,857,1687,2258,3584,5791,7755,10383,12689,11547,13446,20488,25156,30386,36624,42950,39606,49505
040221,"""Leche y nata """"crema""""; en polvo; gránulos o demás formas sólidas; con un contenido de materias ...",65322,51652,50601,65683,88764,110655,126128,71338,84956,87781,82453,89357,77865,71748,54545,63016,66350,56007,69308,47976
850710,"""Acumuladores de plomo; de los tipos utilizados para arranque de motores de émbolo """"pistón"""" ...",13014,11878,15997,18706,24387,28682,50240,28564,28031,29816,32352,30241,39201,41177,43629,43644,44349,45488,40915,47933
071333,"""Judías """"porotos; alubias; frijoles; fréjoles"""" común """"Phaseolus vulgaris""""; seca y desvainada; ...",14625,12377,16902,17557,10343,16513,14631,17563,19433,21588,13122,13786,10993,22755,22477,31687,31830,32997,68805,47230
380893,Herbicidas; inhibidores de germinación y reguladores del crecimiento de las plantas; presentados ...,0,0,0,0,0,12243,15496,14453,17523,13852,17994,30068,36480,35132,40994,42954,38710,36088,40972,46258
401120,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en autobuses o ...",16376,11274,13544,34965,29787,30193,28993,27168,38146,37786,40444,41376,36912,43771,34825,35456,40822,40246,30835,46018
901890,Instrumentos y aparatos de medicina; cirugía o veterinaria; n.c.o.p.,28063,31440,21568,28765,35838,67137,68120,41936,63970,67878,98439,76961,65043,72497,80999,56431,68418,78398,52373,45971
230990,Preparaciones de los tipos utilizados para la alimentación de los animales (exc. alimentos ...,10303,8114,8450,10222,17556,19667,13931,16089,17920,36683,134273,93872,114913,101351,91529,93667,96623,54754,42848,45698
170490,Artículos de confitería sin cacao; incl. el chocolate blanco (exc. chicle),12495,9945,10222,17308,21481,24735,27793,26847,30198,33398,27715,28553,31550,33682,32530,37173,39203,40748,34708,45368
721420,Barras de hierro o acero sin alear; con muescas; cordones; huecos o relieves; producidos en ...,42,28,180,145,261,803,1580,1568,5443,5914,4863,4550,1947,13051,8684,28829,36441,38881,31095,45004
040610,"""Queso fresco """"sin madurar""""; incl. el del lactosuero; y requesón""",637,416,357,750,268,2410,2776,2699,3359,5526,6194,8150,10558,15084,16133,19892,22758,26972,29609,44201
841821,Refrigeradores de compresión; domésticos,18267,12099,11097,35254,27664,27924,31551,31737,35322,38443,31647,22159,22887,28599,19620,22262,18939,28393,27384,43450
760110,Aluminio sin alear; en bruto,9723,2011,4318,939,412,677,9778,536,5,6,7,21,3,4,2,1231,5516,4729,13508,43080
401110,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en automóviles ...",13766,11045,11685,16023,17722,19042,21340,20130,26785,27896,23489,23211,26959,30085,29476,31165,29605,33260,23604,42493
845020,Máquinas para lavar ropa; de capacidad unitaria; expresada en peso de ropa seca > 10 kg,219,345,524,1102,356,876,1055,599,1566,1071,585,842,1676,2626,8421,9986,16644,27872,27733,42420
020322,Piernas; paletas; y sus trozos; sin deshuesar; de porcinos; congelados; incluidos los huesos.,660,152,500,1387,1032,2037,3893,3385,2371,2026,3769,3916,4044,9687,9822,12008,16863,14795,27240,42193
310210,Urea; incl. en disolución acuosa (exc. en tabletas o formas simil. o en envases de un peso ...,8503,8930,10552,10663,13766,19834,33944,19185,24676,29207,38511,29711,28644,29969,18853,26170,37839,32178,32553,42146
841199,Partes de turborreactores o de turbopropulsores; n.c.o.p.,650,5591,3835,5581,4452,5247,7731,14691,7224,18965,12905,30051,7649,5608,38789,15126,15832,21002,36640,41881
721061,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,2952,2461,1904,11036,4730,7818,13400,10607,16401,23121,17140,23959,20055,31833,20381,25807,43948,26454,19102,40987
847490,Partes de máquinas y de aparatos para preparar y trabajar materias minerales de la partida ...,5941,3222,34233,9001,12100,8613,9196,14763,57752,18978,15240,27503,41218,17476,19957,14265,18307,21383,21088,40291
392010,Placas; láminas; hojas y tiras; de polímeros no celulares de etileno y sin esfuerzo; estratificación ...,1460,1603,1635,2158,3780,3851,7359,11073,15213,17474,18547,18900,41428,37384,28110,31558,35391,37238,30611,40084
481159,"""Papel y cartón; coloreados o decorados en la superficie o impresos; recubiertos; impregnados ...",0,0,0,0,8377,11987,15240,18686,19891,20898,25124,26824,30576,34283,33644,38075,36403,42324,40628,39710
380891,Insecticidas; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,21207,25228,25492,29974,28500,25412,17656,18550,23015,25393,27983,35289,34733,37885,39661
850440,Convertidores estáticos,6347,5476,4272,8699,10289,15818,17134,16791,19346,17822,19909,18124,20995,27914,27855,37497,38474,41168,43513,39356
870210,"""Vehículos automóviles para transporte de >= 10 personas; incl. el conductor; con motor de ...",14208,4779,2128,4033,17726,22541,23065,11014,21443,15285,38401,35992,44095,64766,62855,52778,50432,63066,27369,38847
271311,Coque de petróleo; sin calcinar,874,2143,515,4833,9986,22139,33647,8085,21235,30949,12661,17287,16831,20115,14107,13711,26011,22815,11743,38708
382200,Reactivos de diagnóstico o de laboratorio sobre cualquier soporte y reactivos de diagnóstico ...,87,68,73,128,308,350,528,1131,1430,4418,5076,5430,3169,4291,4748,6242,9872,19416,39321,38404
392321,"""Sacos """"bolsas""""; bolsitas y cucuruchos; de polímeros de etileno""",9567,5121,3065,5778,3325,6580,9217,9683,9312,13488,11815,14038,16763,20405,17801,21747,21566,25200,28361,37884
271500,Mezclas bituminosas a base de asfalto o de betún naturales; de betún de petróleo; de alquitrán ...,283,252,3777,1085,246,635,728,21232,81086,47280,62772,64936,1552,51018,74399,47451,57461,108398,31634,37498
850720,"""Acumuladores de plomo (exc. inservibles; así como los acumuladores de los tipos utilizados ...",6718,4990,11213,19667,29140,37483,53979,57944,74628,69216,63619,72272,71854,70040,65144,65276,66676,70151,51183,37454
250490,Grafito natural (exc. en polvo o en escamas),61,1,0,2,8,4,30,3,8,0,17,32,80,0,0,4,7,0,18189,37210
320611,Pigmentos y preparaciones a base de dióxido de titanio; con un contenido de dióxido de titanio ...,1406,1611,1646,2560,3678,5563,5048,4089,5518,27751,17696,16136,21073,15941,17104,23310,34393,22716,19217,36417
480255,"""Papeles y cartones; sin estucar ni recubrir; de los tipos utilizados para escribir; imprimir ...",0,0,0,0,12510,15300,29421,19518,30883,30386,30345,34322,27167,42561,31452,36906,36792,34019,24673,36241
711019,Platino; semilabrado,0,0,0,7,46,377,352,10,0,226,18,0,2,7609,26792,39301,30184,28993,21564,35868
340220,Preparaciones tensoactivas; preparaciones para lavar; incl. las preparaciones auxiliares de ...,4521,3694,3574,5730,12020,18378,20501,20251,28655,34870,30172,33309,33255,33198,30687,33404,35997,37273,32635,35375
392330,"""Bombonas """"damajuanas"""" botellas; frascos y artículos simil. para transporte o envasado; de ...",11102,8343,7492,8293,11772,18817,15204,15905,22308,30809,31914,35785,36425,40193,36549,34361,35247,41345,31115,34848
190531,Galletas dulces (con adición de edulcorante),0,0,0,0,7508,15869,17765,19793,16673,25261,24062,24049,23293,28471,26840,33237,36058,29416,29218,34379
842230,"""Máquinas y aparatos para llenar; cerrar; tapar o etiquetar botellas; botes o latas; cajas; ...",9467,6064,4472,10443,15200,13063,10823,14464,20612,8454,10740,27524,8640,24688,44409,46668,38811,22628,21614,34043
630790,Artículos de materia textil; confeccionados; incl. los patrones para prendas de vestir; n.c.o.p.,886,1349,1185,2786,5526,2333,2657,2496,4926,7598,5769,6111,9503,13457,15226,12442,12930,14629,200088,34010
392390,"""Artículos para transporte o envasado; de plástico (exc. cajas; jaulas y artículos simil.; ...",4501,1970,2212,4524,12743,12006,13136,8145,8176,11991,8889,10262,12250,15238,12317,13326,19301,18475,19513,33890
190590,"""Productos de panadería; pastelería o galletería; incl. con adición de cacao; hostias; sellos ...",7095,4025,2148,3697,5255,11288,12404,10526,13481,18158,14489,15732,16583,19947,17912,23124,29043,33125,34053,33587
392350,Tapones; tapas; cápsulas y demás dispositivos de cierre; de plástico,6673,6145,6613,7311,7137,9450,12511,15132,18928,29241,25954,23703,25408,27706,19581,22008,24778,25010,25608,33388
330499,Preparaciones de belleza; maquillaje y para el cuidado de la piel; incl. las preparaciones ...,5912,5234,5349,5537,8809,10692,13106,12184,13791,20000,20997,25914,32708,34326,35423,39496,40160,37471,29073,33355
090111,Café sin tostar ni descafeinar,0,0,0,1,0,3,3,8,2620,7778,14,12806,19296,62026,39219,38260,34964,34977,22637,32795
870321,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",287,149,284,669,1161,9473,3031,862,3597,2240,10696,8505,13907,14989,12431,15984,18599,22579,18738,32410
441239,"""Madera contrachapada constituida exclusivamente por hojas de madera de espesor unitario <= ...",0,0,0,0,0,5426,7776,6281,14073,9426,13741,14464,15649,23967,14511,7364,10009,6794,13914,32364
401519,Guantes; manoplas y manoplas; de caucho vulcanizado (exc. ​​de los tipos utilizados para uso ...,426,218,312,411,689,1094,1818,1465,5161,7238,1131,5722,5158,5865,5995,5404,9293,8486,12423,32104
190410,Productos a base de cereales obtenidos por inflado o tostado; p.ej. hojuelas; copos de maíz,7524,5747,5469,8963,11991,11749,17186,17863,19460,22870,24341,23114,24397,24825,23054,24929,22602,24159,28589,32090
040120,"""Leche y nata """"crema""""; sin concentrar; sin adición de azúcar ni otro edulcorante; con un ...",2,0,0,1,72,806,580,179,20,4685,4990,7326,9755,24501,20243,18834,27867,28691,29814,31929
392190,Placas; láminas; hojas y tiras; de plástico; reforzadas; estratificadas o combinadas de forma ...,14052,15760,11981,23401,29644,29160,34508,27620,8449,9725,12485,16899,15712,17984,15730,14515,14971,16083,18787,31470
847810,Máquinas y aparatos para preparar o elaborar tabaco (exc. aparatos de secado y de calentamiento; ...,75,43,864,734,626,1000,769,8278,14026,6048,5875,13266,13639,24393,28426,30596,56587,47500,23984,31252
691010,"""Fregaderos """"piletas para lavar""""; lavabos; pedestales de lavabo; bañeras; bidés; inodoros; ...",2799,1281,1162,2336,3296,5434,6165,3408,4440,4160,5293,8016,8748,12019,12303,14078,19081,19478,18864,31010
