Código,Descripción del producto,Valor importado en 2002,Valor importado en 2003,Valor importado en 2004,Valor importado en 2005,Valor importado en 2006,Valor importado en 2007,Valor importado en 2008,Valor importado en 2009,Valor importado en 2010,Valor importado en 2011,Valor importado en 2012,Valor importado en 2013,Valor importado en 2014,Valor importado en 2015,Valor importado en 2016,Valor importado en 2017,Valor importado en 2018,Valor importado en 2019,Valor importado en 2020,Valor importado en 2021
847130,Máquinas automáticas para tratamiento o procesamiento de datos; digitales; portátiles; de peso ...,2152,2243,3804,5367,8414,15156,72655,78958,58923,77670,104209,102606,72586,36816,33204,51273,69129,45264,60992,82617
120190,Habas de soja; incluso quebrantadas (exc. ??las de siembra para siembra),0,0,0,0,0,0,0,0,0,0,6,1122,91,28,667,39,40,45,727,82611
870322,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",1421,1912,3643,7510,9335,10850,25572,50202,82212,118125,98418,125084,136409,126144,98554,108313,78950,72108,60691,79492
840290,"""Partes de calderas de vapor y de calderas denominadas """"de agua sobrecalentada""""""",2,127,35,304,64,11,150,287,52,16,233,378,1856,11383,1168,89,323,235,122,75927
870421,"""Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) ...",9514,7467,24064,40131,42932,43919,41672,28440,46708,38937,52092,56005,36692,31256,35706,40279,35077,46577,40266,73077
848180,Artículos de grifería y órganos reguladores simil. para tuberías (exc. válvulas reductoras ...,7120,5332,6077,7592,10401,11425,17552,15804,19189,27782,21832,22615,25576,22848,20191,22430,21286,20270,19470,68752
270112,Hulla bituminosa ; incl. pulverizada; pero sin aglomerar,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,67196
760612,"""Chapas y tiras; de aleaciones de aluminio; de espesor > 0;2 mm; cuadradas o rectangulares ...",129,90,316,275,286,753,1212,982,1085,1245,927,1102,1056,1175,1148,1103,1447,1088,1051,63218
090300,Yerba mate,19517,15186,16757,23449,30295,33549,45128,42406,48121,56370,59365,85400,101657,89259,71512,68975,74794,69186,63491,58779
110423,Granos de maíz mondados; perlados; troceados; quebrantados o trabajados de otro modo (excepto ...,7,4,17,27,21,20,1240,7374,6766,42137,16284,5572,5713,25544,6205,3442,5639,2704,19812,57810
841990,Partes de aparatos y de dispositivos; aunque se calienten eléctricamente; para tratamiento ...,581,294,533,615,384,857,1001,1341,1925,1842,2126,7697,3630,2408,2024,1173,1107,3003,1378,53252
310420,Cloruro de potasio; para su utilización como abono (exc. en tabletas o formas simil. o en envases ...,739,2147,4564,3039,1150,3469,8469,5431,14996,15134,31728,35825,32289,24053,17746,23403,27747,31136,26996,50339
380891,Insecticidas; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,24690,36570,22679,33643,34028,37572,45337,40384,27480,26955,26074,28031,22859,20836,50304
330210,Mezclas de sustancias odoríferas y mezclas; incl. las disoluciones alcohólicas; a base de una ...,2049,1655,2027,2364,2985,3625,3895,4512,5306,6717,8108,12649,13581,16162,17815,18561,23377,22789,22499,45906
852872,Aparatos receptores para televisión en color; sin radio receptor incorporado; aparatos reproductodes ...,0,0,0,0,0,26820,37957,39239,60009,61180,70429,75181,68932,58508,50137,57351,56942,43910,38120,44860
210690,Preparaciones alimenticias; n.c.o.p.,17359,11487,13527,14983,21515,27051,34728,36262,40254,49804,56027,65250,60876,58688,45551,44674,50703,46871,43833,41622
310221,Sulfato de amonio (exc. en tabletas o formas simil. o en envases de un peso bruto <= 10 kg),264,581,402,789,461,1570,786,724,2104,2964,4718,4598,1991,3548,4145,7473,7862,7030,11942,40133
847330,Partes y accesorios para máquinas automáticas para tratamiento de información y demás máquinas ...,14148,14252,19626,22629,26597,20938,26185,22934,25954,25496,34541,30123,26667,16536,13046,17449,17704,14959,17169,40101
721061,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,1335,680,972,1270,1666,2451,4018,2359,4499,7952,5743,8668,7559,8308,6468,7738,8824,9980,9347,40049
310530,"""Hidrogenoortofosfato de diamonio """"fosfato diamónico"""" (exc. en tabletas o formas simil. o ...",13693,19416,34692,35716,34776,76421,83141,32700,78096,73524,59402,67653,62184,32672,33567,35077,25902,30638,29500,39895
392690,Artículos de plástico y manufacturas de las demás materias de las partidas 3901 a 3914; ncop ...,5162,5040,7320,9715,11026,14925,18068,17857,22750,29582,35015,36429,32791,32171,27498,32288,33232,29519,29492,39693
850440,Convertidores estáticos,2913,2182,2963,3918,4488,6240,7836,8613,19629,96188,23809,16440,18323,17284,13811,29671,13553,12833,10944,38440
854430,Juegos de cables para bujías de encendido y demás juegos de cables de los tipos utilizados ...,845,97,135,136,158,263,1140,1298,1659,1000,1205,1241,881,2261,3120,1535,3138,2707,2550,36738
382200,Reactivos de diagnóstico o de laboratorio sobre cualquier soporte y reactivos de diagnóstico ...,6470,5807,8736,9213,11500,13364,16475,16261,18420,18433,20518,22672,22669,26692,29055,28763,31049,33352,34638,36488
870120,Tractores de carretera para semirremolques,0,345,2996,6136,6379,10826,20803,19896,26431,45505,41300,50489,39864,30378,16622,25213,24670,25061,30133,35992
843910,Máquinas y aparatos para la fabricación de pasta de materias fibrosas celulósicas (exc. autoclaves; ...,1,3,191,403,340,277,2329,11,6,108,27,45,0,101,18,9,268,0,0,34790
220830,Whisky,8774,7104,7735,8586,9910,11366,11714,12138,12984,14128,16548,17477,16757,17533,16677,12211,12949,14502,14246,34692
730661,Tubos y perfiles huecos; soldados; de sección cuadrada o rectangular,0,0,0,0,0,1401,3602,2726,5613,7611,8594,12088,11837,11457,13554,17645,21400,18134,22525,32807
230910,Alimentos para perros o gatos; acondicionados para la venta al por menor,4949,3434,4630,5871,7222,8982,13144,14341,16910,21573,24181,27552,27543,31764,31598,33760,35968,38409,37998,32673
844331,Máquinas cuyas plataformas tengan dos o mas funciones de impresión; copia o transmisión; capaz ...,0,0,0,0,0,3863,5817,6836,7224,8345,8951,8858,7001,7588,7748,7409,7092,7153,6205,32172
340220,Preparaciones tensoactivas; preparaciones para lavar; incl. las preparaciones auxiliares de ...,8731,6891,8773,11532,13810,16345,22086,22815,28178,33649,38056,41738,38863,38687,31296,37591,31929,36124,36668,32113
870423,"""Vehículos automóviles para el transporte de mercancías; con solo motor de pistón de combustión ...",252,127,928,4656,4551,5386,16641,13122,27598,42253,39782,47136,40849,23227,20173,26920,32035,27757,20906,31069
844399,Partes y accesorios de impresoras; fotocopiadoras y máquinas facsímiles; n.c.o.p. (exc. máquinaria ...,0,0,0,0,0,15050,18874,19560,21192,24088,24029,26004,22530,22505,20259,19266,18116,16637,12007,30942
870340,Automóviles de turismo y demás vehículos automóviles concebidos principalmente para el transporte ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,14306,16223,11577,30781
382499,productos químicos y preparaciones de las industrias químicas o afines; incl. las mezclas de ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45904,41067,34517,33869,30748
281512,"""Hidróxido de sodio """"sosa o soda cáustica""""; en disolución acuosa """"lejía de sosa cáustica""""""",0,14,11,80,13,9,3,3,266,93,240,2,1183,1381,1526,577,1421,587,2,30701
510111,Lana esquilada; sucia; incl. la lavada en vivo; sin cardar ni peinar,20641,31996,30117,23854,22458,20696,32683,33605,43673,73296,45786,55109,49076,53556,49122,46182,65081,59810,27407,30667
310520,Abonos minerales o químicos con los tres elementos fertilizantes: nitrógeno; fósforo y potasio ...,185,267,1341,532,1924,1910,7702,2263,4863,10236,3339,7318,9925,9671,5797,5471,8144,8087,8938,30263
847989,Máquinas y aparatos mecánicos; n.c.o.p.,3484,4482,9251,8610,8059,12691,32230,21114,43290,34853,27624,23131,31575,16068,11045,9652,20465,14179,20273,29426
330499,Preparaciones de belleza; maquillaje y para el cuidado de la piel; incl. las preparaciones ...,2702,2700,3868,4253,5027,6160,7325,7582,9321,10802,11572,10755,10810,10550,11322,13004,13960,12080,12683,29258
847160,Unidades de entrada o salida; digitales; para máquinas automáticas para tratamiento o procesamiento ...,9466,9821,14252,15044,18395,3745,4483,4338,4217,5229,5410,6230,4436,4055,3303,3562,3413,2968,3528,29065
230990,Preparaciones de los tipos utilizados para la alimentación de los animales (exc. alimentos ...,1155,1426,1823,2124,4374,5163,12477,13348,18502,30536,31056,36811,21789,14449,11623,12424,12991,12588,13624,28778
850239,Grupos electrógenos con motor distinto de los de émbolo (exc. de energía eólica),0,0,0,18,0,2,114,256,5,36,13,519,531,247,196,2,4,4,16,28498
151190,Aceite de palma y sus fracciones; incl. refinados; sin modificar químicamente (exc. aceite ...,0,0,3,57,468,3495,8041,8536,10426,16091,11619,16434,17499,20090,16867,24432,22048,20215,23534,28350
392010,Placas; láminas; hojas y tiras; de polímeros no celulares de etileno y sin esfuerzo; estratificación ...,4000,4037,5657,6868,9031,10483,13877,14678,16585,21021,20772,22781,21005,19620,22016,22593,22505,21434,20938,27819
721933,Productos laminados planos de acero inoxidable; de anchura >= 600 mm; simplemente laminados ...,3909,3722,10724,8805,15550,20601,25817,13764,20501,28393,40644,38041,31008,19095,18631,21151,26921,18077,11396,27763
380892,Fungicidas; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,18236,32887,24423,32193,37853,38421,34264,31309,26754,16203,18257,16574,25482,23412,27191
230400,Tortas y demás residuos sólidos de la extracción del aceite de soja (soya); incluso molidos ...,4801,6159,8883,9641,9892,12369,21521,10567,12463,15529,17864,24982,28839,19420,12820,13713,9751,3835,7720,27151
220421,Vino de uvas frescas; incl. encabezado; mosto de uva; en el que la fermentación se ha impedido ...,1585,2489,2526,2850,3163,3360,3885,5456,6537,7311,8861,7848,8061,7746,8809,10031,10400,10021,9838,26686
390110,Polietileno de densidad < 0;94; en formas primarias,10879,13480,18714,23527,25925,31243,33754,26535,38553,46207,41987,46215,49074,42523,30538,26650,24881,21642,20401,26195
260200,Minerales de manganeso y sus concentrados; incluidos los minerales de manganeso ferruginosos ...,0,0,0,0,0,0,15,0,0,0,0,1,0,2,0,2,2,0,0,25418
940690,Construcciones prefabricadas; incluso completas o ensambladas (exc. ​​de madera y unidades ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17309,12453,18969,23656,24979
842839,Aparatos elevadores o transportadores; de acción continua; para mercancías (exc. especialmente ...,851,640,1318,1023,2025,2152,2502,8209,5293,5398,4812,7246,10430,3925,4067,3990,2566,2877,4597,24475
732690,Manufacturas de hierro o acero; n.c.o.p. (exc. moldeadas; o forjadas o estampadas pero sin ...,2584,2663,4144,6820,7734,8273,11391,10971,16322,16050,16635,25336,23340,20699,20866,19306,18238,16093,16099,24263
200410,"""Patatas """"papas""""; preparadas o conservadas sin vinagre ni ácido acético; congeladas""",3450,2211,2560,3137,4025,5728,7731,9294,11310,14250,16059,18940,20017,19351,21074,21356,22265,24941,22838,23517
100510,Semillas de maíz para la siembra,1548,2847,5397,3401,3443,8539,12392,11133,7694,17911,20129,19998,15094,13535,13953,12551,18196,22133,23861,23102
950450,Consolas de videojuegos y máquinas (excepto los operados por cualquier medio de pago),0,0,0,0,0,0,0,0,0,0,4944,5857,5093,4632,4267,5354,5974,5231,5010,22881
841510,"""Máquinas y aparatos para acondicionamiento de aire; de pared o para ventanas; formando un ...",683,1718,4328,7482,8747,16506,18623,13892,29306,30377,35365,35651,40332,21389,22998,28656,24519,25357,24520,22623
940540,Aparatos eléctricos de alumbrado; n.c.o.p.,1635,934,897,1372,1889,2085,2605,2803,3162,4376,4146,7126,16634,13095,11098,16865,18568,34610,26310,22405
390410,"""Poli""""cloruro de vinilo""""; en formas primarias; sin mezclar con otras sustancias""",4884,6865,8785,11179,10179,14350,17650,10996,15852,22027,18129,19058,16058,14502,12403,15049,14916,14669,15171,22206
190590,"""Productos de panadería; pastelería o galletería; incl. con adición de cacao; hostias; sellos ...",3997,3964,2808,4266,6067,8140,11928,10474,14231,17875,19039,20758,22599,23790,23416,24520,26527,26875,25767,22141
730900,Depósitos; cisternas; cubas y recipientes similares para cualquier materia (excepto gas comprimido ...,602,1120,995,1564,818,604,2329,7480,10466,4858,3046,6904,5197,4601,3812,6724,5773,3728,3204,22007
901890,Instrumentos y aparatos de medicina; cirugía o veterinaria; n.c.o.p.,4674,4162,5885,6627,6391,7838,10189,12685,13130,13298,16227,15323,16370,18152,16934,16752,16791,17501,14661,21906
220300,Cerveza de malta,657,539,883,1431,1428,1681,1993,2450,3111,4479,5923,7976,9286,15331,14474,19910,21525,20260,21964,21302
854370,Partes de máquinas y de aparatos eléctricos; con función propia; n.c.o.p. del capítulo 85,0,0,0,0,0,4787,6322,6319,7286,12641,16159,16296,15595,13697,14223,9895,9416,11260,9257,21248
481910,Cajas de papel o cartón corrugado,1188,5051,6048,5939,8009,9305,8211,8782,13545,17449,19659,21131,24296,24327,20580,22839,22483,20512,19459,21220
310210,Urea; incl. en disolución acuosa (exc. en tabletas o formas simil. o en envases de un peso ...,8237,16500,25786,18666,28304,50531,77710,51357,62291,113989,110595,88093,69871,56430,49876,50057,74951,76812,76902,21004
903180,Instrumentos; máquinas y aparatos; no ópticos; para medida o control; n.c.o.p. de este capítulo,1596,948,1199,1797,1838,2661,3416,2995,2944,3976,5028,6078,7255,3491,5619,3400,3513,4284,3504,20978
853710,Cuadros y armarios de interruptores y combinaciones simil. de aparatos; para control o distribución ...,3223,1276,2283,4564,2205,3305,4252,4983,5281,12551,5848,7017,11643,9316,18021,6215,6481,6881,13091,20931
640419,Calzado con suela de caucho o plástico y parte superior de materia textil (exc. calzado de ...,2079,2562,4172,6967,7667,9681,13492,12566,13726,20152,22520,24384,22253,23326,31348,36000,34224,25542,20011,20766
852580,Camaras de televisión; camaras digitales y camaras de video,0,0,0,0,0,6649,10468,10250,13514,15454,15287,14244,9783,8054,7303,10865,8768,7728,9552,20751
842952,Palas mecánicas; autopropulsadas; cuya superestructura pueda girar 360°,134,601,1870,2819,2467,6017,12388,5394,7329,12858,15677,16111,16761,11903,9651,10374,12424,10297,16236,20517
401519,Guantes; manoplas y manoplas; de caucho vulcanizado (exc. ​​de los tipos utilizados para uso ...,599,841,1215,1323,1282,1560,2350,1578,1566,4747,4574,4347,3172,3289,3702,4005,4282,4539,5910,20319
841370,Bombas centrífugas; accionadas mecánicamente (exc. bombas de las subpartidas 8413.11 u 8413.19; ...,3460,1855,2370,3700,4075,5203,8402,7913,12866,13936,10544,11561,13463,9788,11170,12595,9495,9324,9477,20222
870422,"""Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) ...",1652,1165,7495,13210,16121,23555,33316,24281,32573,29127,31036,36722,30417,19307,12873,18496,20712,15320,15770,20219
401110,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en automóviles ...",5972,6450,9549,11670,13015,14471,19859,19134,30491,34092,31253,43244,34034,27429,25601,27115,24182,25174,19149,19816
950691,Artículos y material para cultura física; gimnasia o atletismo,458,345,836,1223,1654,2523,3526,3442,4567,6954,6150,7128,5744,5552,5291,6244,7645,7135,9492,19720
870829,"""Partes y accesorios de carrocerías para tractores; vehículos de motor para el transporte de ...",2397,1505,2423,3321,3686,5016,6686,6677,8730,10581,11668,13070,11332,11689,10328,10820,11394,11167,9120,19690
390120,Polietileno de densidad >= 0;94; en formas primarias,5952,7549,9341,11586,13444,16576,19848,14574,17497,21777,23735,28870,26008,23209,15901,15457,18511,12705,13397,19675
852791,Receptores radio-sembrado a voleo; solo para operaciones principales; combinado con aparatos ...,0,0,0,0,0,3599,4373,3885,6633,7400,7389,6492,5802,4585,2738,2978,2596,2301,1651,19524
847150,Unidades de proceso digitales; para máquinas automáticas para tratamiento o procesamiento de ...,7959,7623,8581,9286,10997,14937,15502,14896,14074,17375,16211,20846,19741,15843,21000,16851,17384,21110,16291,19354
293499,"""Ácidos nucleicos y sus sales; aunque no sean de constitución química definida; compuestos ...",1917,2043,2806,2763,2396,2791,4384,4542,6273,7816,5887,7469,6507,8525,6783,6685,7170,7852,7910,19250
721070,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,804,966,2176,1936,3323,4972,11974,7064,9342,10159,10223,15106,13443,13433,9512,13594,12675,12941,11762,19136
410441,"""Plena flor sin dividir o divididos con la flor; en estado seco """"crust""""; de cueros y pieles ...",9218,7030,6955,4748,1304,16938,30948,10459,15027,27864,39612,39044,50105,68405,61972,58201,53604,42356,25805,19002
401120,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en autobuses o ...",4951,7128,10667,11818,11678,13959,21481,12683,18833,29613,22324,29140,26051,22534,15207,22044,21078,18511,17763,18984
851770,Partes de telefonos; telefonos celulares o para radiofonias u otros aparatos de transmisión ...,0,0,0,0,0,12546,22416,16246,16063,25946,41307,48418,40285,19028,16773,18393,20669,23150,17060,18919
170114,Azúcar de caña; en estado sólido; (excepto los de la caña de azúcar 1701 13) sin adición de ...,0,0,0,0,0,0,0,0,0,0,27530,24658,20867,21575,21003,17077,15375,13224,13632,18850
870380,Automóviles de turismo y demás vehículos automóviles concebidos principalmente para el transporte ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,1902,2265,3417,18849
080390,Plátanos frescos o secos (plátanos excl.),0,0,0,0,0,0,0,0,0,0,17688,19965,18078,21648,25204,27170,24250,24710,23386,18644
381700,Mezclas de alquilbencenos y mezclas de alquilnaftalenos (excepto las de las partidas 2707 ó 2902),8112,8866,10261,18292,22568,19057,30687,23888,21737,22756,26448,26143,24804,12511,11926,14527,14373,12835,14019,18555
740819,Alambre de cobre refinado; con la mayor dimensión de la sección transversal <= 6 mm,33,44,59,147,165,218,189,74,117,93,1641,3978,6778,7782,6992,10742,11652,11384,11730,18552
871200,Bicicletas y demás velocípedos; incluidos los triciclos de reparto; sin motor,248,487,932,1395,2254,3372,5392,4410,9997,12157,15331,18519,13548,14214,12205,14754,13442,9756,8430,18507
721049,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,3069,3887,7064,7914,9834,10150,14802,8765,14450,19385,12147,17536,12331,11776,8415,14724,14253,10734,10864,18376
851830,"""Auriculares electroacústicos; incl. los de casco; incl. combinados con micrófono y juegos ...",199,166,286,380,755,1040,1191,945,1133,1795,4357,4529,2787,2575,2504,3300,3533,5024,6438,18201
852871,Aparatos receptores para televisión en color; sin radio receptor incorporado; aparatos reproductodes; ...,0,0,0,0,0,4551,6521,14617,13988,16481,18129,15865,15925,15320,10423,9894,13817,16601,6598,18172
850710,"""Acumuladores de plomo; de los tipos utilizados para arranque de motores de émbolo """"pistón"""" ...",2865,3081,3583,4687,6472,9444,12987,11939,15033,16046,17288,19678,15831,16396,14682,15990,16351,13799,13126,18025
151620,Grasas y aceites de origen vegetal y sus fracciones; parcial o totalmente hidrogenados; interesterificados; ...,789,608,1145,1051,1536,1613,1830,1675,2554,3074,2591,11154,16187,13015,9185,14369,18560,19312,18634,17970
940161,Asientos con armazón de madera; con relleno (exc. los transformables en cama),1517,802,1553,1910,2468,3086,4279,3622,6015,7067,8006,9799,11013,12072,14425,14120,15847,15563,13167,17944
721720,Alambre de hierro o acero sin alear; enrollado; cincado (exc. alambrón),1426,1826,2384,3742,4915,5536,7868,5109,7023,10987,9824,8579,5577,4695,3810,4710,4021,4544,5096,17790
871120,"""Motocicletas; incl. los ciclomotores; con motor de émbolo """"pistón"""" alternativo de cilindrada ...",2236,962,4387,10819,24443,35590,41430,31672,51545,44965,48478,38913,23430,22481,15329,23147,17554,16802,11938,17501
721420,Barras de hierro o acero sin alear; con muescas; cordones; huecos o relieves; producidos en ...,184,47,22,189,4464,600,4355,121,198,11339,4622,1668,5581,7879,1773,2597,4081,4875,7663,17337
170199,Azúcar de caña o remolacha y sacarosa químicamente pura; sólidos (exc. los con adición de aromatizante ...,5138,6065,6845,11093,15603,16642,16335,22460,28563,39297,39582,35175,31811,31656,33532,34938,29985,20280,24386,17314
940350,Muebles de madera de los tipos utilizados en dormitorios (exc. asientos),2168,1388,2362,3195,4856,6488,8279,9096,13484,17799,18438,22069,19704,18180,15922,16189,16443,15246,14694,17292
300230,Vacunas para medicina veterinaria,1188,995,1203,1842,1620,2916,3635,3032,4655,3321,5162,6828,6235,5523,8597,6432,6427,6176,17984,17219
854449,Conductores eléctricos; para una tensión <= 80 V; sin piezas de conexión; n.c.o.p.,4156,1520,671,1891,2217,4788,6882,7081,12561,17464,17191,16236,19015,15236,10742,12032,9429,8761,8080,17100
843680,Máquinas y aparatos para la agricultura; horticultura; silvicultura o apicultura; n.c.o.p.,80,464,1000,1837,1958,9447,20581,6098,11245,16349,9343,26180,8047,13263,10716,11931,17252,15513,6603,17098
940360,Muebles de madera (exc. de los tipos utilizados en oficinas; cocinas o dormitorios; así como ...,1622,827,1781,3294,4023,4772,6596,6122,10222,11355,13895,16010,13265,12942,11530,12651,14834,12536,11481,16948
190531,Galletas dulces (con adición de edulcorante),3231,3849,3678,3945,4917,5210,8112,7340,11284,14421,15735,18185,16210,16424,14888,17698,19287,18710,15437,16887
840999,"""Partes identificables como destinadas exclusiva o principalmente a motores de émbolo """"pistón"""" ...",2224,2528,4315,4764,4565,5755,7947,7132,8184,10229,9105,10274,11537,6581,6370,6644,6216,5856,4922,16679
310311,"""Superfosfatos que contengan en peso => ??35% de pentóxido de difósforo """"P2O5"""" (excl. Tales ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7479,19714,12075,11716,16585
842199,Partes de máquinas y aparatos para filtrar o depurar líquidos o gases; ncop,1297,1342,2019,2187,2649,3265,4224,3926,5060,6240,7584,7230,16704,6945,6521,7333,6399,7291,6550,16579
910221,"""Relojes de pulsera automáticos; incl. con contador de tiempo incorporado (exc. con caja de ...",125,189,319,247,425,548,776,734,506,629,747,1408,1316,562,571,769,652,676,656,16425
850423,Transformadores de dieléctrico líquido; de potencia > 10.000 kVA,210,64,429,3151,2308,1394,2248,3966,12942,0,4,3302,12837,24162,16101,716,4574,1379,6735,16227
230250,"""Salvados; moyuelos y demás residuos del cernido; de la molienda o de otros tratamientos de ...",33,50,213,394,2151,450,11678,16906,11560,27084,10256,18913,12929,28389,19289,14441,21578,8124,14595,16115
640299,"""Calzado con suela y parte superior de caucho o plástico (exc. el que cubra el tobillo o con ...",3769,4581,6408,8331,9783,12166,15949,15342,22824,29240,25083,28103,26700,22951,21064,21405,18483,16086,12408,16095
844332,Máquinas cuyas plataformas tengan una funcion de impresión; copia o transmisión; capaz de conectar ...,0,0,0,0,0,7735,8360,6454,7518,8517,7620,8572,8014,6408,6023,6333,5609,4883,3566,15977
690721,Baldosas y losas para pavimentos; chimeneas o muros; de un coeficiente de absorción de agua ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11316,12143,13115,13401,15861
