Código,Descripción del producto,Valor importado en 2002,Valor importado en 2003,Valor importado en 2004,Valor importado en 2005,Valor importado en 2006,Valor importado en 2007,Valor importado en 2008,Valor importado en 2009,Valor importado en 2010,Valor importado en 2011,Valor importado en 2012,Valor importado en 2013,Valor importado en 2014,Valor importado en 2015,Valor importado en 2016,Valor importado en 2017,Valor importado en 2018,Valor importado en 2019,Valor importado en 2020,Valor importado en 2021
870421,"""Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) ...",42611,40306,51272,70118,91676,159567,267284,138434,303558,327028,422053,517593,265704,282991,305434,284910,323519,411049,313827,539472
870323,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",77386,81304,86327,124662,180490,240618,476686,404444,617755,737879,1029316,1001017,960875,871457,852135,918887,799579,735437,429737,525996
852872,Aparatos receptores para televisión en color; sin radio receptor incorporado; aparatos reproductodes ...,0,0,0,0,0,0,192924,156937,288453,384066,432147,453568,456346,362651,375121,433163,510510,412014,371658,510177
300490,"""Medicamentos constituidos por productos mezclados o sin mezclar; preparados para usos terapéuticos ...",105309,108032,112853,129525,145696,165901,208790,220872,236416,272277,293264,332998,335263,376499,367521,356380,384633,411782,469142,495935
390210,Polipropileno; en formas primarias,29593,35083,63769,81379,100485,156521,222924,124527,206173,272322,265020,289918,320586,258803,205148,213252,280433,215473,196834,356395
851762,Máquinas para la recepción; conversación y transmisión o regeneradores de voz; imagenes; incl. ...,0,0,0,0,0,0,163783,149476,164429,204081,221856,233084,281122,259114,305294,336290,323448,354142,280290,339939
871120,"""Motocicletas; incl. los ciclomotores; con motor de émbolo """"pistón"""" alternativo de cilindrada ...",18915,21063,27728,33899,53522,84582,137970,113225,178668,211219,254063,207971,157539,170878,164955,152637,164328,146672,163480,316201
210690,Preparaciones alimenticias; n.c.o.p.,40440,46978,50762,57052,63482,77425,98306,100469,120612,131291,153168,165568,179814,207748,214173,203161,208015,219295,233486,293407
720449,"""Desperdicios y desechos """"chatarra""""; de hierro o acero (exc. escorias; batiduras y otros ...",1467,10262,38571,31129,24622,16417,83436,51114,120786,81952,109868,157641,132614,112233,83700,137646,161195,139834,87859,292174
721420,Barras de hierro o acero sin alear; con muescas; cordones; huecos o relieves; producidos en ...,7171,18333,4626,42791,71467,51728,334615,98057,181363,242226,189391,199203,172734,155765,115564,106805,149685,159887,114391,281110
390120,Polietileno de densidad >= 0;94; en formas primarias,31164,34898,57553,69561,87408,116519,156648,90627,144892,184721,185332,195244,204685,195739,169103,178168,226475,176936,168933,278844
390110,Polietileno de densidad < 0;94; en formas primarias,36226,40403,60704,79362,90130,117281,165547,98371,191416,195974,210009,215180,235394,198142,186403,175807,205713,153128,150874,257339
870120,Tractores de carretera para semirremolques,9625,11531,14136,33753,66471,152934,344336,94743,168516,251745,340437,351714,252378,234609,262043,256081,241103,187354,111585,256685
870422,"""Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) ...",9250,10178,18223,24278,42694,90057,226583,113442,201746,262077,284543,270201,189369,151320,165834,170262,161033,162915,140004,255990
310230,Nitrato de amonio; incl. en disolución acuosa (exc. en tabletas o formas simil. o en envases ...,29664,31481,47923,64484,63303,96111,171029,74004,105593,141809,180199,168650,141664,157962,111042,119931,142482,163439,108902,255009
390410,"""Poli""""cloruro de vinilo""""; en formas primarias; sin mezclar con otras sustancias""",33440,35287,53907,71042,80921,104076,151200,88980,139674,156994,152931,156309,167432,126646,118910,140041,132763,131176,111280,251323
870423,"""Vehículos automóviles para el transporte de mercancías; con solo motor de pistón de combustión ...",1008,3000,13990,36797,76776,110826,221440,117943,257364,366088,420678,377474,222874,152647,156804,168266,209825,196553,153603,251080
722830,Barras de aceros aleados; distinto del acero inoxidable; simplemente laminadas o extrudidas ...,4262,3728,2909,4858,4864,6383,36574,3463,14442,23427,40442,24833,91191,91820,78118,98526,208606,186650,138823,249352
271112,Propano; licuado,46771,76427,66436,18999,1118,39727,59003,11,6,17,23,9,13,22645,33624,82890,153232,99518,104192,243703
720720,Productos intermedios de hierro o acero sin alear; con un contenido de carbono >= 0;25% en ...,9,16,9264,15093,3252,14951,10359,82242,144807,174433,146601,131548,124495,106530,48185,40452,79732,113882,134759,241935
842952,Palas mecánicas; autopropulsadas; cuya superestructura pueda girar 360°,5068,13764,22946,38923,41957,95206,94201,152591,125664,223380,231103,288356,318664,214915,95296,75597,148499,195105,125017,241349
870410,Volquetes automotores concebidos para utilizarlos fuera de la red de carreteras,9468,11967,62978,45325,68537,64975,78067,133539,184160,169105,382655,354498,149308,129813,184912,115742,88925,190564,120979,238824
401180,Neumáticos nuevos de caucho; de los tipos utilizados en vehículos de construcción; la minería ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178851,201613,218150,168202,236182
300220,Vacunas para medicina humana,8208,11122,14013,15583,22199,18529,36060,83172,110911,74445,57187,66191,88210,96628,72545,92506,96164,138157,106414,211609
392690,Artículos de plástico y manufacturas de las demás materias de las partidas 3901 a 3914; ncop ...,19952,22131,24300,25974,27142,35369,52892,42373,56210,71084,91442,102336,107664,110110,109660,117207,139211,152197,163266,208277
950300,Triciclos; patinetes; coches de pedal y juguetes similares con ruedas; coches y sillas de ruedas ...,0,0,0,0,0,0,74124,63461,92508,124229,123821,146332,152490,150225,143022,159263,167759,167494,135346,204676
401120,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en autobuses o ...",32728,33820,35349,48952,50825,68537,98906,84163,142119,146356,175820,182363,165616,165930,160317,158095,156996,152454,142691,203300
847490,Partes de máquinas y de aparatos para preparar y trabajar materias minerales de la partida ...,12998,11671,13926,22825,86579,58244,71298,74292,101243,173133,184378,215257,338256,128978,149058,233643,263172,230042,169864,192524
390761,"""Poli""""tereftalato de etileno""""; en formas primarias; con un índice de viscosidad >= 78 ml/g""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91417,161050,154370,97785,190802
640419,Calzado con suela de caucho o plástico y parte superior de materia textil (exc. calzado de ...,4771,5442,4386,5649,9131,13904,21440,20139,32404,60476,81793,125155,136638,152598,147831,179260,206770,212720,131443,190013
382499,productos químicos y preparaciones de las industrias químicas o afines; incl. las mezclas de ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125549,129915,147559,137300,182321
842951,Cargadoras y palas cargadoras de carga frontal; autopropulsadas,27159,24370,27960,33770,75206,112699,170071,138853,209845,226782,332225,228214,151639,95937,88902,113312,142124,128373,93833,179504
230990,Preparaciones de los tipos utilizados para la alimentación de los animales (exc. alimentos ...,8753,8876,9221,13494,15085,14965,33392,22556,40903,54596,68532,65615,81289,100467,108850,136793,160222,163725,152944,170089
100630,Arroz semiblanqueado o blanqueado; incl. pulido o glaseado,9781,5107,30708,46520,15897,34881,101063,55722,61797,133077,165619,121421,138775,145100,165403,232015,160361,166591,181107,166911
841810,Frigoríficos-congeladores combinados; con puertas o cajones exteriores independientes; o combinaciones ...,14373,18491,24056,26431,39611,43506,57429,56379,84920,80218,89614,95299,82887,90230,94772,98040,94758,111100,114742,162815
120190,Habas de soja; incluso quebrantadas (exc. ??las de siembra para siembra),0,0,0,0,0,0,0,0,0,0,51397,83363,138489,142468,103384,128769,122555,142632,121294,155869
310210,Urea; incl. en disolución acuosa (exc. en tabletas o formas simil. o en envases de un peso ...,45378,54982,74043,66697,76506,126450,153649,124350,109904,178706,186327,138322,119867,136002,84505,111382,76396,118106,100205,151113
848180,Artículos de grifería y órganos reguladores simil. para tuberías (exc. válvulas reductoras ...,25997,33850,32350,35296,46599,75302,112691,104603,86079,123020,138942,138210,141376,124556,129306,153142,123443,137519,116471,141301
382600,Biodiésel y sus mezclas; sin aceites de petróleo o de mineral bituminoso o con un contenido ...,0,0,0,0,0,0,0,0,0,0,305019,278341,245572,197370,235784,235014,159747,111483,77878,138163
390230,Copolímeros de propileno; en formas primarias,9073,12764,17470,23989,33684,41251,57778,35072,65549,82523,77997,93777,96654,82266,72214,81777,103219,87501,75086,133184
220720,Alcohol etílico y aguardiente desnaturalizados; de cualquier graduación,17,18,33,252,182,569,1097,878,1068,20780,79452,79294,44922,46601,57833,55459,76484,88948,71317,131661
630790,Artículos de materia textil; confeccionados; incl. los patrones para prendas de vestir; n.c.o.p.,1570,1937,2807,3650,4384,5442,8136,10374,12156,12585,16752,21387,20618,22075,17631,18044,19484,21705,459365,131119
640299,"""Calzado con suela y parte superior de caucho o plástico (exc. el que cubra el tobillo o con ...",16100,21235,25961,29655,35420,39328,64371,60798,78346,100335,116310,117625,104894,108881,100348,105542,110508,117963,84774,129050
721012,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,36627,39578,51228,73083,93347,102942,124531,93716,119770,145242,123676,108950,102641,91740,91314,88575,108307,88320,84088,126866
720839,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; enrollados; simplemente ...,6648,12455,8050,19861,15157,21671,76769,33128,81187,81443,97336,77785,67105,50563,59721,54400,85102,60176,65512,126036
300215,Productos inmunológicos acondicionados en dosis medidas o en formas o envases para la venta ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56599,82701,78131,134072,124350
520100,Algodón sin cardar ni peinar,50437,58216,60883,64890,51042,88552,96219,69397,139749,219548,143546,128143,139435,108352,67847,100758,117032,96048,63999,122601
380891,Insecticidas; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,0,39250,32349,38280,42864,52666,53185,56911,67977,68868,73890,72904,88994,112402,122467
845020,Máquinas para lavar ropa; de capacidad unitaria; expresada en peso de ropa seca > 10 kg,1837,2945,4018,6658,11694,17944,28006,29039,49423,59998,76152,85448,96077,79370,83799,82502,77060,86608,86575,122192
690721,Baldosas y losas para pavimentos; chimeneas o muros; de un coeficiente de absorción de agua ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78232,79712,81841,61618,121290
843149,Partes de máquinas o aparatos de las partidas 8426; 8429 u 8430; n.c.o.p.,28248,28314,29286,36865,37981,44991,60059,53078,66879,88493,102098,108376,112766,116148,85955,100909,109577,119425,90482,120575
382200,Reactivos de diagnóstico o de laboratorio sobre cualquier soporte y reactivos de diagnóstico ...,8035,7196,6345,7547,7602,9571,12428,14297,19724,22379,24572,25679,31996,33550,40122,41461,52328,53693,117388,116000
040221,"""Leche y nata """"crema""""; en polvo; gránulos o demás formas sólidas; con un contenido de materias ...",14501,10704,17047,13037,23566,19526,21384,13206,27339,34760,73111,52359,73670,51851,45786,57226,80930,67714,76814,115728
901890,Instrumentos y aparatos de medicina; cirugía o veterinaria; n.c.o.p.,11182,10487,13553,13825,15859,31186,41490,45478,45989,55403,59938,80499,71654,73785,74228,68128,89650,95709,117125,115202
721049,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,4526,8709,8887,9475,14807,15804,33552,16900,56320,41558,52805,47382,55578,41497,44747,46469,63510,56168,76371,114702
840999,"""Partes identificables como destinadas exclusiva o principalmente a motores de émbolo """"pistón"""" ...",29546,34140,41100,39828,45362,54270,64557,53946,62502,74769,80872,71145,75682,82109,75471,85935,100986,96694,71329,111321
847150,Unidades de proceso digitales; para máquinas automáticas para tratamiento o procesamiento de ...,43290,47736,68593,75245,68141,73099,100579,75528,109997,95933,130279,144531,146292,141284,145863,118084,171144,179153,124139,110391
721041,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,9972,5960,8018,8431,10634,19706,32739,34699,60515,50216,77907,53628,57264,66943,47340,61426,63872,59806,72562,108403
722790,"""Alambrón de aceros aleados; distinto del acero inoxidable; enrollado en espiras irregulares ...",3417,3592,16908,10794,21780,61789,133924,30736,56358,16838,37150,53837,34887,36121,27643,64187,100267,67592,80727,107909
870431,Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) de ...,5077,4488,6338,6545,8639,15718,29370,27131,30411,33403,36158,36836,32523,25415,26220,31972,42067,63425,56734,107479
854449,Conductores eléctricos; para una tensión <= 80 V; sin piezas de conexión; n.c.o.p.,1271,1350,2164,4225,2785,33247,48551,34485,46612,101555,76250,83967,75605,83983,69375,79101,102388,84053,68077,106284
842959,Palas mecánicas; excavadoras; cargadoras y palas cargadoras; autopropulsadas (exc. palas mecánicas ...,1718,1962,4211,5220,13966,36497,41086,26804,64630,75997,108092,101428,83200,70238,45385,72915,49555,69149,48652,105626
150790,"""Aceite de soja """"soya"""" y sus fracciones; incl. refinados; sin modificar químicamente""",19806,19449,14877,16961,13820,18229,30356,18396,11153,16506,12436,21498,19872,19658,22856,39792,39284,38424,63332,104376
441011,"""Tableros de partículas y tableros similares; de madera u otras materias leñosas; incl. aglomeradas ...",0,0,0,0,0,0,18681,14729,17102,21164,26873,25643,20486,20317,29064,36403,52537,50753,67731,104294
870210,"""Vehículos automóviles para transporte de >= 10 personas; incl. el conductor; con motor de ...",15293,17448,31417,40945,75152,142338,224897,151699,260797,332408,355016,324752,249897,242293,257603,231116,245709,267641,112364,103443
842833,Aparatos elevadores o transportadores; de acción continua; para mercancías; de banda o de correa ...,828,478,395,2987,1981,4904,4108,20946,14393,7410,23168,13078,35759,9704,16873,19915,13379,21603,46871,101982
870321,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",16018,10332,2855,2496,4045,9709,21190,18278,29182,49520,84271,125993,137336,102195,117083,109275,109734,102147,53233,101544
271113,Butanos; licuados (exc. de pureza >= 95% de n-butano o de isobutano),13418,26381,30041,12994,3526,27407,59560,31,18,20,42,18,1282,10653,12104,20632,54651,39907,43990,101302
844331,Máquinas cuyas plataformas tengan dos o mas funciones de impresión; copia o transmisión; capaz ...,0,0,0,0,0,0,32268,34750,39338,56687,66330,78331,82014,95153,84914,86661,88407,87341,80035,100848
252310,"""Cementos sin pulverizar """"clinker""""""",0,7,13,5,2756,3,8514,2329,42854,29872,50924,97793,60539,41888,25586,21348,39104,32253,37051,100156
020714,Trozos y despojos comestibles; de gallo o de gallina; de especies domésticas; congelados,1590,1197,810,1002,1135,1580,2568,4253,8530,8682,10169,11991,10764,11843,23858,34672,48083,48532,51863,98709
283711,Cianuros y oxicianuros; de sodio,3864,3852,4996,8201,12494,22399,27166,30194,42457,72994,106706,117019,84045,88132,88330,114034,100516,99654,88494,98282
847170,Unidades de memoria para máquinas automáticas para tratamiento o procesamiento de datos; digitales,23577,35347,42370,43888,51014,61067,58265,52452,62918,70930,89686,76536,72121,60422,63961,61075,63266,66643,83888,95763
850440,Convertidores estáticos,11608,12363,13057,14941,23962,37824,46869,40509,54680,67719,101824,93549,94674,88103,79944,86858,95455,98842,77002,95348
330499,Preparaciones de belleza; maquillaje y para el cuidado de la piel; incl. las preparaciones ...,11396,10466,11957,13228,17394,21001,29295,26970,34817,40924,46533,47634,52931,55036,49883,57886,61231,74903,64446,95267
961900,Compresas y tampones higiénicos; pañales para bebés y artículos similares; de cualquier materia,0,0,0,0,0,0,0,0,0,0,76785,76686,74458,75224,73725,88368,99796,90729,90316,93623
732690,Manufacturas de hierro o acero; n.c.o.p. (exc. moldeadas; o forjadas o estampadas pero sin ...,7592,8083,13016,18909,24859,26318,45485,32933,49132,90998,89240,66076,81653,82395,75604,81726,89466,90072,69327,93110
380892,Fungicidas; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,0,29071,29114,37259,44052,49716,48448,58412,56216,62883,70172,68200,75150,88562,92149
870899,Partes y accesorios de tractores; vehículos automóviles para transporte de >= 10 personas; ...,18390,21488,20270,25000,29610,28803,35231,45431,46286,49863,59386,58487,65854,65531,58950,65367,82857,77339,56501,90903
871410,Partes y accesorios de vehículos de las partidas 8711 a 8713 : De motocicletas; incluidos los ...,0,0,0,0,0,0,0,0,0,0,41961,36696,36923,39522,40586,44984,51082,54590,52447,90591
330510,Champúes,20939,28295,29447,33713,44911,38346,51929,45242,59445,64672,73609,80212,83142,79983,85414,81113,82787,98584,85967,87849
901920,Aparatos de ozonoterapia; oxigenoterapia y aerosolterapia; aparatos respiratorios de reanimación ...,1225,1454,2271,2250,2158,8362,6023,9519,5100,7016,6629,9203,6193,6273,6023,7769,6563,7282,55335,87402
310530,"""Hidrogenoortofosfato de diamonio """"fosfato diamónico"""" (exc. en tabletas o formas simil. o ...",18795,23626,38377,39203,52974,62012,70522,55311,72488,83739,94871,76287,82769,82694,70169,80432,71662,73300,84267,85745
841480,Bombas de aire; compresores de aire u otros gases; campanas aspirantes para extracción o reciclado; ...,7789,33256,16699,20286,32730,51582,204912,99915,59085,81715,81253,81265,104328,74371,107173,84762,69698,62666,69650,85614
160414,"""Preparaciones y conservas de atún; de listado y de bonito """"Sarda spp.""""; enteros o en trozos ...",4407,6840,6075,5386,6144,6640,15718,14889,30779,47501,55213,73514,51291,66378,56851,72374,67339,104050,118858,81952
390720,Poliéteres; en formas primarias (excepto los poliacetales y bienes de 3002 10),6842,6801,9813,11693,15372,20841,24058,20207,26963,38142,41006,38128,44036,43328,37263,37708,43224,40451,46710,81557
730890,Construcciones y partes de construcciones; de fundición; hierro o acero (exc. puentes y partes ...,3764,3908,7614,32488,41831,27339,34998,63759,70349,86839,192703,108758,223134,119457,113169,90500,75431,90458,95518,81395
401110,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en automóviles ...",14511,12939,13218,15080,16746,16687,23021,21537,30064,38862,47934,49229,46785,55611,57986,56814,61821,64157,47704,80894
730661,Tubos y perfiles huecos; soldados; de sección cuadrada o rectangular,0,0,0,0,0,0,4075,4538,14691,23913,20992,31698,33801,20352,20602,34892,53853,43567,47154,80476
380893,Herbicidas; inhibidores de germinación y reguladores del crecimiento de las plantas; presentados ...,0,0,0,0,0,0,24532,19023,24382,28585,38399,44860,49357,50830,47266,57773,58648,62450,76303,79761
732111,Aparatos de cocción y calientaplatos; de uso doméstico; de fundición; hierro o acero; de combustibles ...,10180,13498,16668,18432,20803,26528,34467,26126,31720,26657,34070,43156,28802,27003,32262,46971,53126,48953,53845,79657
340220,Preparaciones tensoactivas; preparaciones para lavar; incl. las preparaciones auxiliares de ...,6301,11843,14646,20641,10396,5230,6376,6697,9746,10679,14943,18435,23090,23394,52969,67794,71108,83849,70599,79002
690722,Baldosas y losas para pavimentos; chimeneas o muros; de un coeficiente de absorción de agua ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24957,34321,34308,39459,77580
441019,"""Tableros de partículas y tableros similares; de madera u otras materias leñosas; incl. aglomeradas ...",0,0,0,0,0,0,21622,25680,28995,40084,38538,55951,61841,52286,51164,54670,58916,60644,50132,75702
520523,"""Hilados de algodón; sencillos; de fibras peinadas; con un contenido de algodón >= 85% en peso; ...",661,245,1277,3005,5125,18297,27865,17981,22016,25392,35524,48521,46458,31214,37094,38646,50518,49087,48489,75302
390690,"""Polímeros acrílicos; en formas primarias (exc. poli""""metacrilato de metilo"""")""",7810,8928,12850,20893,27429,30421,46315,31248,47647,58157,62966,73323,80872,70459,64604,66545,70455,67239,60327,74192
040210,"""Leche y nata """"crema""""; en polvo; gránulos o demás formas sólidas; con un contenido de materias ...",13972,10116,14522,17117,20025,33950,36579,21250,43968,43462,82918,63320,109999,53545,44720,49108,53955,51353,56703,73922
170199,Azúcar de caña o remolacha y sacarosa químicamente pura; sólidos (exc. los con adición de aromatizante ...,33710,2963,47119,64000,93388,82860,78677,59174,124713,143389,164664,81243,81029,112354,107920,109765,72676,65778,80721,72250
731815,Tornillos y pernos; roscados; de fundición; hierro o acero; incl. con sus tuercas y arandelas ...,7476,8640,10228,14597,16496,22139,34786,24580,30694,39918,52710,47200,55562,49729,46679,48276,59544,61745,46921,71613
841391,Partes de bombas para líquidos; n.c.o.p.,16341,15169,17288,21245,27438,36063,43432,32132,36508,51012,62542,56413,45723,52558,49389,57449,66047,69666,60993,70626
260300,Minerales de cobre y sus concentrados,2760,1064,371,77,542,2069,1468,276,4686,39919,2895,17,61848,162,18133,36937,65166,68838,45488,70605
700529,Vidrio flotado y vidrio desbastado o pulido por una o las dos caras; en placas o en hojas; ...,9904,10425,12839,15216,16754,19697,26665,22347,37984,31195,38427,31486,36007,33716,30757,33584,41390,33488,29985,70508
720917,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; enrollados; simplemente ...,8928,14048,9174,7709,5662,4123,43809,19117,69589,37486,54155,39419,48134,27437,27942,37260,37603,31303,32203,70223
030617,Camarones y langostinos congelados; incluso ahumado; incluso pelados o no; incl. camarones ...,0,0,0,0,0,0,0,0,0,0,34,414,3971,12439,13053,44392,62379,40822,69301,69547
842199,Partes de máquinas y aparatos para filtrar o depurar líquidos o gases; ncop,7956,7523,10582,15455,16955,22119,38508,32534,38205,66444,61134,60731,63886,68110,63216,61897,78190,67906,55766,69523
854470,Cables de fibras ópticas constituidos por fibras enfundadas individualmente; incl. con conductores ...,2056,1166,2511,3095,4236,10766,12882,5562,14974,15816,40429,24533,36706,44660,47343,31634,47288,52041,33100,69436
760429,Barras y perfiles macizos; de aleaciones de aluminio; n.c.o.p.,3327,3569,4543,7345,8310,15180,14472,9934,18177,20398,25266,28311,23588,34723,23730,32129,33735,44280,40840,68303
391990,Placas; láminas; hojas; cintas; tiras y demás formas planas; autoadhesivas; de plástico; incl. ...,5621,7139,7927,11546,12264,16937,21479,19209,27353,33197,38641,40235,47765,47368,48509,47351,49113,52902,44997,68300
871200,Bicicletas y demás velocípedos; incluidos los triciclos de reparto; sin motor,3339,3399,3581,2803,3205,3411,3898,3309,4602,6709,9483,13735,13919,15372,12874,13406,16596,18264,28981,68298
853710,Cuadros y armarios de interruptores y combinaciones simil. de aparatos; para control o distribución ...,8217,7930,13388,16148,25387,36925,42396,76154,54276,96327,84782,92181,99955,85379,82047,107322,70640,88668,58733,66283
852580,Camaras de televisión; camaras digitales y camaras de video,0,0,0,0,0,0,89367,56633,84612,103682,108876,96540,81212,59594,47759,43833,50894,55156,50718,65940
300420,"""Medicamentos; que contengan antibióticos; dosificados """"incl. los administrados por vía transdérmica"""" ...",22798,19301,21843,20455,22930,24983,35623,33398,35275,40318,40165,59475,41638,43847,43750,46520,49676,54166,72278,65700
850940,Trituradoras y mezcladoras de alimentos; así como exprimidoras de frutas y de verduras; con ...,7389,8081,9583,10026,12109,12687,17818,13729,21913,23151,30106,28129,28419,31615,29073,33011,36702,33068,35900,65448
842139,Máquinas y aparatos para filtrar o depurar gases (exc. ​​Separadores de isótopos y filtros ...,3612,4027,6949,9583,13636,19855,41472,32536,24022,31797,34952,44009,44726,33016,37929,32411,28030,27381,45304,65418
540233,Hilados texturados; de filamentos de poliésteres (exc. hilos de coser e hilados acondicionados ...,5436,7005,11200,14822,17831,17553,29000,21543,40239,48486,56500,49954,54419,53109,48206,54753,60759,53948,39323,64719
847330,Partes y accesorios para máquinas automáticas para tratamiento de información y demás máquinas ...,39939,46394,53126,66664,102442,85238,78742,66427,84665,89100,80364,80495,72628,59756,48542,45026,51974,47012,54873,64421
252329,Cemento Portland; normal o moderado (exc. blanco; incl. coloreado artificialmente),2453,3203,3081,3502,4052,8980,25207,13379,31264,42959,42444,46449,44528,42318,35123,41400,67622,55197,54369,63745
842920,Niveladoras autopropulsadas,6366,6278,5085,6610,20101,21687,46140,24089,53658,53741,61774,54826,42089,17044,29169,15812,28101,42557,52131,63653
722540,"""Productos planos de aceros aleados; distinto del acero inoxidable; de anchura >= 600 mm; simplemente ...",7042,4719,9307,15258,16010,40201,24924,13323,60440,89017,98586,73773,81376,67808,41399,70940,71503,63329,55452,63600
732611,Bolas y artículos simil. para molinos; de hierro o acero; forjadas o estampadas pero sin trabajar ...,2686,652,74,627,21,135,24069,5802,9426,11147,20057,16311,26938,49168,65848,77524,70875,78607,52897,63165
721070,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,1675,1189,813,2501,3164,4627,7085,6543,13246,17515,18583,23307,26558,28605,27387,27793,27712,32049,37898,63123
470329,"""Pasta química; de madera distinta de la de coníferas; a la sosa """"soda"""" o al sulfato; semiblanqueada ...",5785,5707,9876,18101,18834,33386,46021,28153,42076,43046,34987,45192,33159,31992,28927,44551,56949,55463,47580,62915
721391,"""Alambrón de hierro o acero sin alear; enrollado en espiras irregulares """"coronas""""; de sección ...",16938,14954,14108,10202,29029,8517,13343,24074,38645,96548,85460,68773,72742,48352,42013,15861,16892,27470,14879,62440
940490,"""Artículos de ropa de cama y artículos análogos; provistos de muelles o rellenos o rellenos ...",1205,1075,987,1985,2698,4310,7408,7649,12859,20214,25078,32552,34434,29849,28623,32131,39381,43014,41715,62039
292610,Acrilonitrilo,4354,4087,11603,11246,4839,16130,48069,31200,70905,73577,48384,53126,59335,30092,29499,35625,57824,28285,18570,61841
844399,Partes y accesorios de impresoras; fotocopiadoras y máquinas facsímiles; n.c.o.p. (exc. máquinaria ...,0,0,0,0,0,0,98687,98649,117009,131508,138246,144922,141422,135031,114152,106118,105069,92168,58739,61203
