Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
382200,Reactivos de diagnóstico o de laboratorio sobre cualquier soporte y reactivos de diagnóstico ...,1568,2691,2955,6244,9339,,,,,,,,,,32556,44302,40039,606,90,104
200949,"""Jugo de piña """"ananá""""; sin fermentar y sin adición de alcohol; incl. con adición de azúcar ...",0,1,2,0,0,,,,,,,,,,66,0,25,13,,102
030489,Filetes de pescado congelados; nep,0,0,0,0,0,,,,,,,,,,0,0,0,,,94
901890,Instrumentos y aparatos de medicina; cirugía o veterinaria; n.c.o.p.,639,3656,5837,11448,14644,,,,,,,,,,1226,1673,2258,289,39,93
531090,Tejidos de yute o demás fibras textiles del líber de la partida 5303; blanqueados; teñidos; ...,1258,136,0,0,0,,,,,,,,,,500,300,249,71,168,92
470710,"""Papel o cartón para reciclar """"desperdicios y desechos""""; de papel o cartón Kraft crudo o ...",0,8,6,0,0,,,,,,,,,,26,39,72,3,,91
380210,Carbón activado (exc. con el carácter de medicamento o acondicionados para la venta al por ...,0,0,0,42,91,,,,,,,,,,0,0,0,,14,91
481910,Cajas de papel o cartón corrugado,580,2,7,4,1,,,,,,,,,,33,0,0,,17,88
300230,Vacunas para medicina veterinaria,1102,8,171,69,18,,,,,,,,,,5496,0,0,60,71,86
850760,Acumuladores de litio-ion (exc. inservibles),0,0,0,0,0,,,,,,,,,,0,72,1,18,,83
080450,Guayabas; mangos y mangostanes; frescos o secos,12,86,73,123,72,,,,,,,,,,22,36,2,31,17,82
310520,Abonos minerales o químicos con los tres elementos fertilizantes: nitrógeno; fósforo y potasio ...,19,512,197,0,332,,,,,,,,,,0,0,0,,,78
253090,Sulfuros de arsénico; alunita; tierra de puzolana; tierras colorantes y demás materias minerales; ...,60,125,16,27,115,,,,,,,,,,113,99,163,286,160,78
240130,Desperdicios de tabaco,3,0,0,0,0,,,,,,,,,,1,0,1,133,363,75
070999,Hortalizas frescas o refrigeradas ncop,0,0,0,0,0,,,,,,,,,,0,0,0,,15,69
090411,"""Pimienta del género """"Piper"""" sin triturar ni pulverizar""",0,0,0,0,0,,,,,,,,,,0,0,0,11,72,69
841480,Bombas de aire; compresores de aire u otros gases; campanas aspirantes para extracción o reciclado; ...,27,53,295,102,199,,,,,,,,,,1062,170,84,3,3,69
510529,"""Lana peinada (exc. """"a granel"""" [""""open tops""""])""",0,0,0,0,0,,,,,,,,,,0,0,0,,,67
090422,Frutos del género Capsicum o del género Pimenta; triturados o pulverizados,0,0,0,0,0,,,,,,,,,,0,0,0,,33,66
200921,Jugo de toronja o de pomelo; sin fermentar y sin adición de alcohol; incl. con adición de azúcar ...,0,5515,19087,242,980,,,,,,,,,,218,752,186,78,242,65
130190,Laca; gomas naturales; resinas; gomorresinas; bálsamos y otras oleorresinas naturales (exc. ...,298,273,183,201,153,,,,,,,,,,0,537,246,124,75,64
240290,"""Cigarros """"puros""""; incl. despuntados; cigarritos """"puritos"""" y cigarrillos; exclusivamente ...",0,66,0,0,0,,,,,,,,,,0,0,0,255,131,64
390769,"""Poli""""tereftalato de etileno""""; en formas primarias; con un índice de viscosidad < 78 ml/g""",0,0,0,0,0,,,,,,,,,,0,0,0,180,98,64
854231,Circuitos electrónicos integrados tales como procesadores y controladores; sin combinación ...,0,0,0,0,0,,,,,,,,,,3587,3046,3197,10,,62
330590,Preparaciones capilares (exc. champúes; preparaciones para ondulación o desrizado permanentes; ...,84,87,109,113,130,,,,,,,,,,0,1,0,,,61
220860,Vodka,0,0,0,0,3,,,,,,,,,,0,0,0,18,46,60
860900,Contenedores; incluidos los contenedores cisterna y los contenedores depósito; especialmente ...,4,3,0,114,57,,,,,,,,,,3361,25,11,8,,60
200799,"""Confituras; jaleas y mermeladas; purés y pastas de frutas u otros frutos; obtenidos por cocción; ...",389,943,934,131,3,,,,,,,,,,205,206,253,459,105,56
870323,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",17,27,954,1270,253,,,,,,,,,,0,0,0,2366,40,55
940530,Guirnaldas eléctricas de los tipos utilizados en árboles de Navidad,0,0,0,0,0,,,,,,,,,,0,0,0,,,53
901590,Partes y accesorios de instrumentos y aparatos de geodesia; topografía; agrimensura; nivelación; ...,0,0,86,266,163,,,,,,,,,,126,207,124,6,368,52
030389,Pescado congelado; nep,0,0,0,0,0,,,,,,,,,,0,0,0,,134,51
843131,Partes de ascensores; montacargas o escaleras mecánicas; n.c.o.p.,0,0,12,23,200,,,,,,,,,,1,0,4,,,49
340219,Agentes de superficie orgánicos; incl. acondicionados para la venta al por menor (exc. aniónicos; ...,0,0,0,23,24,,,,,,,,,,126,126,111,70,522,48
880390,Partes de aeronaves y de vehículos espaciales y sus vehículos de lanzamiento y vehículos suborbitales; ...,1,0,1,274,1,,,,,,,,,,0,0,0,76,82,46
843149,Partes de máquinas o aparatos de las partidas 8426; 8429 u 8430; n.c.o.p.,54,295,199,289,57,,,,,,,,,,366,293,45,9,201,45
840890,"""Motores de émbolo """"pistón"""" de encendido por compresión """"motores diesel o semi-diesel"""" ...",76,0,140,24,187,,,,,,,,,,8199,5876,5349,,,44
220850,Gin y ginebra,0,0,0,0,0,,,,,,,,,,0,0,0,23,42,44
390799,"""Poliésteres; saturados; en formas primarias (exc. plicarbonatos; resinas alcídas y poli""""tereftalato ...",0,0,0,0,6,,,,,,,,,,0,0,0,77,4,43
630900,Artículos de prendería,0,0,0,0,493,,,,,,,,,,0,0,0,3,5,43
220830,Whisky,0,0,0,0,0,,,,,,,,,,0,0,0,455,90,42
903032,Multimetros con mecanismo de grabación,0,0,0,0,0,,,,,,,,,,3,0,9,,,42
842240,"""Máquinas y aparatos para empaquetar o envolver mercancías; incl. las de envolver con película ...",0,198,0,0,8,,,,,,,,,,0,0,0,,,41
848790,Partes de máquinas o de aparatos del capítulo 84; sin usos específicos; n.c.o.p.,0,0,0,0,0,,,,,,,,,,0,0,20,,,41
380894,Desinfectantes; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,,,,,,,,,,434,51,50,37,24,41
902680,Instrumentos y aparatos para medida o control de las características variables de líquidos ...,4,5,89,24,24,,,,,,,,,,69,5,87,4,,40
870322,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",16,0,0,106,7,,,,,,,,,,0,0,0,13,,38
442199,Artículos de madera; ncop,0,0,0,0,0,,,,,,,,,,0,0,1,3,11,38
330190,Oleorresinas de extracción; disoluciones concentradas de aceites esenciales en grasas; aceites ...,3,59,0,6,0,,,,,,,,,,0,0,0,22,222,37
850440,Convertidores estáticos,31,21,110,277,657,,,,,,,,,,381,414,221,55,75,37
760120,Aleaciones de aluminio; en bruto,410,1018,282,0,0,,,,,,,,,,0,0,0,21,252,37
940161,Asientos con armazón de madera; con relleno (exc. los transformables en cama),0,0,3,4,3,,,,,,,,,,0,0,0,3,12,36
420292,"""Sacos """"bolsas"""" de viaje; sacos """"bolsas"""" aislantes para alimentos y bebidas; bolsas de ...",0,0,0,0,0,,,,,,,,,,0,10,1,67,,35
151590,Grasas y aceites vegetales fijos; y sus fracciones; incluso refinados; pero sin modificar químicamente ...,0,0,0,0,0,,,,,,,,,,0,0,0,1,,34
870324,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",28,0,1254,0,0,,,,,,,,,,992,0,0,,,34
852872,Aparatos receptores para televisión en color; sin radio receptor incorporado; aparatos reproductodes ...,0,0,0,0,0,,,,,,,,,,1,0,0,3,3,34
491191,Estampas; grabados y fotografías; n.c.o.p.,33,56,77,9,456,,,,,,,,,,93,15,16,19,13,33
940360,Muebles de madera (exc. de los tipos utilizados en oficinas; cocinas o dormitorios; así como ...,302,238,78,68,32,,,,,,,,,,2,1,0,281,186,32
970500,Colecciones y especímenes para colecciones de zoología; botánica; mineralogía o anatomía o ...,0,0,0,0,0,,,,,,,,,,0,0,0,35,35,32
080440,"""Aguacates """"paltas""""; frescos o secos""",1,2,4,0,2,,,,,,,,,,11,18,3,34,54,30
030119,Peces ornamentales vivos (agua dulce excl.),0,0,0,0,0,,,,,,,,,,47,48,51,6,16,30
262011,Matas de galvanización,53,52,12,30,29,,,,,,,,,,78,179,152,4,23,30
870840,Cajas de cambio para tractores; vehículos automóviles para transporte de >= 10 personas; automóviles ...,14,20,105,4,27,,,,,,,,,,65,39,72,153,42,29
811100,Manganeso y sus manufacturas; incluidos los desperdicios y desechos,0,0,1,0,0,,,,,,,,,,0,0,0,,,28
841490,Partes de: bombas de aire o de vacío; compresores de aire u otros gases; ventiladores y campanas ...,32,72,48,147,182,,,,,,,,,,649,419,251,,3,28
910229,"""Relojes de pulsera manuales; incl. con contador de tiempo incorporado (exc. con caja de metal ...",0,0,31,0,0,,,,,,,,,,0,0,0,,,27
710691,Plata; incl. la plata dorada y la platinada; en bruto; (exc. en polvo),0,0,0,66,0,,,,,,,,,,27,0,125,172,19,27
440210,"""Bambú vegetal; incl. el de cáscaras o de huesos """"carozos"""" de frutas; aunque esté aglomerado ...",0,0,0,0,0,,,,,,,,,,0,0,0,111,,27
030699,Crustáceos; aptos para la alimentación humana; incluso pelados; secos; salados; ahumados o ...,0,0,0,0,0,,,,,,,,,,0,0,14,,6,26
220210,Agua; incl. el agua mineral y la gaseada; con adición de azúcar u otro edulcorante o aromatizada; ...,10,33,15,0,0,,,,,,,,,,146,8,26,,,26
262030,Cenizas y residuos; que contengan principalmente cobre,321,240,152,15,6,,,,,,,,,,800,559,417,29,37,25
282760,Yoduros y oxiyoduros (exc. compuestos inorganicos u organicos de mercurio),0,0,0,0,0,,,,,,,,,,0,0,0,53,12,25
530500,Coco; abacá [cáñamo de manila (Musa textilis Nee)]; ramio y demás fibras textiles vegetales ...,0,0,0,0,0,,,,,,,,,,0,12,0,11,,25
903180,Instrumentos; máquinas y aparatos; no ópticos; para medida o control; n.c.o.p. de este capítulo,76,6,428,126,174,,,,,,,,,,806,333,278,20,4,25
841510,"""Máquinas y aparatos para acondicionamiento de aire; de pared o para ventanas; formando un ...",16,6,23,0,0,,,,,,,,,,112,0,0,26,17,24
081290,Frutas y otros frutos conservados provisionalmente; p.ej. con gas sulfuroso o con agua salada ...,0,4,53,92,0,,,,,,,,,,0,0,12,25,55,24
840999,"""Partes identificables como destinadas exclusiva o principalmente a motores de émbolo """"pistón"""" ...",281,2334,213,461,207,,,,,,,,,,1675,776,328,6,8,23
731816,Tuercas; de fundición; hierro o acero,1,0,2,2,1,,,,,,,,,,1,0,0,,1,23
850151,Motores de corriente alterna; polifásicos; de potencia > 37;5 W pero <= 750 W,4,0,0,18,0,,,,,,,,,,198,14,0,5,5,22
847180,Unidades de máquinas automáticas para tratamiento o procesamiento de datos; digitales (exc. ...,746,954,381,212,277,,,,,,,,,,2,1,2,,33,22
151190,Aceite de palma y sus fracciones; incl. refinados; sin modificar químicamente (exc. aceite ...,0,0,0,0,0,,,,,,,,,,0,0,0,,,22
180500,Cacao en polvo sin adición de azúcar ni otro edulcorante,0,0,85,0,75,,,,,,,,,,0,0,0,8,17,22
640419,Calzado con suela de caucho o plástico y parte superior de materia textil (exc. calzado de ...,10,0,0,0,0,,,,,,,,,,0,0,0,,,21
390319,Poliestireno; en formas primarias (exc. expandible),0,0,0,0,0,,,,,,,,,,0,0,0,,47,21
382499,productos químicos y preparaciones de las industrias químicas o afines; incl. las mezclas de ...,0,0,0,0,0,,,,,,,,,,0,0,19,17,,21
440729,"""Madera tropical; aserrada o desbastada longitudinalmente; cortada o desenrollada; incluso ...",33,6,0,0,0,,,,,,,,,,0,0,0,2,,21
844399,Partes y accesorios de impresoras; fotocopiadoras y máquinas facsímiles; n.c.o.p. (exc. máquinaria ...,0,0,0,0,0,,,,,,,,,,2,493,17,,,21
790200,Desperdicios y desechos; de cinc,62,49,49,55,79,,,,,,,,,,153,8,61,128,62,21
840820,"""Motores de émbolo """"pistón"""" de encendido por compresión """"motores diesel o semi-diesel""""; ...",51,23,476,242,112,,,,,,,,,,388,31,196,8,32,21
901839,Agujas; catéteres; cánulas e instrumentos simil.; para uso médico (exc. jeringas; agujas tubulares ...,16,0,269,3399,6400,,,,,,,,,,3,71,16,42,4,18
030890,Invertebrados acuáticos vivos; frescos; refrigerados; congelados; secos; salados o en salmuera; ...,0,0,0,0,0,,,,,,,,,,16,19,22,39,21,18
262019,Cenizas y residuos; que contengan principalmente cinc (exc. matas de galvanización),6,12,6,2,0,,,,,,,,,,19,67,62,3,48,18
330499,Preparaciones de belleza; maquillaje y para el cuidado de la piel; incl. las preparaciones ...,43,40,42,1,0,,,,,,,,,,29,175,11,50,25,17
050800,Coral y materias similares; en bruto o simplemente preparados; pero sin otro trabajo; valvas ...,16,11,0,0,0,,,,,,,,,,0,0,0,,29,17
