Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
170114,Azúcar de caña; en estado sólido; (excepto los de la caña de azúcar 1701 13) sin adición de ...,0,0,0,0,0,0,0,0,0,0,792103,940871,950764,848352,814412,745234,283267,326702,267703,197759
610610,"""Camisas; blusas y blusas camiseras; de punto; de algodón; para mujeres o niñas (exc. """"T-shirts"""" ...",989,1262,1297,541557,2461,463720,468980,409646,440162,350961,315886,351995,299868,268590,247118,187187,187780,175596,178205,191511
600622,"""Tejidos de punto; de anchura > 30 cm; de algodón; teñidos (exc. tejidos de punto por urdimbre; ...",0,154,141,23847,379,30005,49946,54531,71049,75685,51001,55369,54603,62210,49131,50193,69092,92878,111074,180002
610520,"""Camisas de punto; de fibras sintéticas o artificiales; para hombres o niños (exc. camisones; ...",62,60,149,19083,139,16392,19168,22029,38250,51074,78521,75729,91486,100484,111397,116145,125902,103770,133565,162611
481910,Cajas de papel o cartón corrugado,15541,14433,8142,28824,7631,57683,53079,62539,79722,100028,115891,99741,104576,102886,101661,113075,121930,139302,135704,144063
610910,T-shirts y camisetas; de punto; de algodón,1458,945,1554,51671,1002,54797,38747,38762,42070,36470,31962,48411,79427,71605,68857,77152,75164,76907,57613,121360
080310,Plátanos frescos o secos,0,0,0,0,0,0,0,0,0,0,33928,39432,56200,48980,73250,87466,90060,102743,114333,117912
220710,Alcohol etílico sin desnaturalizar con grado alcohólico volumétrico >= 80% vol,5823,9674,5794,9591,30557,37992,85217,79560,70293,69962,148286,170184,153995,99134,114254,96199,95853,123275,101194,116426
400122,"""Cauchos naturales técnicamente especificados """"TSNR""""""",16001,23520,40609,50418,54704,95890,138816,92968,163399,286145,209263,165942,121692,90508,77709,106936,92220,87494,78659,115044
080719,Melones; frescos (exc. sandías),1236,1456,2388,63781,4807,123925,85196,124163,108222,107483,156975,134187,170776,164007,160638,141614,134109,123697,109040,110311
610990,T-shirts y camisetas; de punto; de materia textil (exc. de algodón),61,88,167,1360,585,1404,2696,452,3181,2542,4370,10936,14983,34508,40198,63494,55789,62284,71534,109560
611030,"""Suéteres """"jerseys""""; """"pullovers""""; cardiganes; chalecos y artículos simil.; de punto; de ...",77,141,336,3244,116,18737,5376,1793,2897,11704,8659,27344,31584,47745,52084,103336,135137,106137,77887,103848
400110,Látex de caucho natural; incl. prevulcanizado,12296,12771,17823,30169,38313,56201,60196,42769,72760,109549,83624,71240,59375,46410,41751,67877,55369,56603,65042,103385
340220,Preparaciones tensoactivas; preparaciones para lavar; incl. las preparaciones auxiliares de ...,11916,19229,20410,17920,7153,31615,42440,37277,42115,54379,77482,77670,63439,62190,71455,80506,86674,80538,82300,102132
190590,"""Productos de panadería; pastelería o galletería; incl. con adición de cacao; hostias; sellos ...",8277,9605,11429,13989,9391,31091,41671,36774,39428,46793,54663,59712,62299,71489,75131,77532,74538,87236,87668,98019
730661,Tubos y perfiles huecos; soldados; de sección cuadrada o rectangular,0,0,0,0,0,11099,15494,11703,14003,20285,26175,25679,34489,35412,36298,44794,57145,52541,49890,96382
260400,Minerales de níquel y sus concentrados,0,0,0,0,0,0,0,0,0,1,8478,28832,109187,86810,53545,66187,39489,23020,53414,94342
271600,Energía eléctrica,0,0,0,0,937,0,0,0,6087,15094,12163,30401,129249,69283,50345,102778,180748,259238,108256,93798
220299,bebidas no alcohólicas (exc. agua; jugos de frutas o vegetales; leche y cerveza),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57678,65938,78937,74528,93217
210390,"""Preparaciones para salsas y salsas preparadas; condimentos y sazonadores; compuestos (exc. ...",3320,4381,4727,5599,7103,9048,11767,12235,15236,19007,23016,24905,29036,30490,35719,35652,41785,76703,84736,89319
151190,Aceite de palma y sus fracciones; incl. refinados; sin modificar químicamente (exc. aceite ...,3658,3101,6801,6523,2109,18756,27640,23638,35477,39616,39135,31328,31197,35340,37669,42328,44148,37008,55297,85147
070820,"""Judías """"porotos; alubias; frijoles; fréjoles"""" """"Vigna spp.""""; """"Phaseolus spp.""""; frescas ...",1381,728,1201,3259,1405,3444,6332,7776,9331,13549,25067,34182,36666,47865,47391,60384,67889,66290,78085,84909
070810,"""Guisantes """"arvejas; chícharos"""" """"Pisum sativum""""; aunque estén desvainados; frescos o r ...",9644,13733,14477,25950,15248,35658,34503,40891,33758,38757,49472,49759,52259,56339,49338,61083,71021,65794,71188,82368
271112,Propano; licuado,6896,14070,18700,27257,3581,49817,64656,44960,71039,87417,68623,75148,104330,60824,70776,88166,94063,62872,49077,80447
392010,Placas; láminas; hojas y tiras; de polímeros no celulares de etileno y sin esfuerzo; estratificación ...,10270,10911,11744,14355,17404,19502,23549,22330,27964,31853,31241,32652,35424,42947,41852,42014,47780,48657,53278,80073
151321,Aceites de almendra de palma o babasú; en bruto,911,3005,4979,4692,5806,11436,15905,8594,16776,30949,29353,19688,24770,28415,41310,65431,55999,38967,44939,77271
701090,"""Bombonas """"damajuanas""""; botellas; frascos; bocales; tarros; envases tubulares y demás recipientes ...",22158,12580,17838,15647,29536,46769,58821,30752,44674,54670,41726,42912,45800,60543,65569,51792,49695,52693,71584,76832
481810,Papel higiénico; en rollos; de anchura <= 36 cm,7512,6578,6411,6658,9288,9355,10963,11765,12609,14831,18185,23137,32380,33262,36877,43976,43323,56381,66434,76482
230990,Preparaciones de los tipos utilizados para la alimentación de los animales (exc. alimentos ...,9451,15680,14275,11227,13373,17914,22894,28478,36481,38997,47655,56318,62632,48186,41511,54243,70128,60840,67635,75478
170490,Artículos de confitería sin cacao; incl. el chocolate blanco (exc. chicle),5922,6040,8538,17155,12977,29678,37220,30563,36162,48967,55823,59489,69330,64409,55750,54663,64445,62629,56264,74917
210690,Preparaciones alimenticias; n.c.o.p.,7010,9865,10187,11256,11792,11887,10987,17154,31532,39839,40647,34824,34687,35587,43251,41068,37894,45189,77348,73304
721420,Barras de hierro o acero sin alear; con muescas; cordones; huecos o relieves; producidos en ...,9131,11746,19611,22786,19607,19470,27805,25031,23490,35744,38369,36450,39426,43987,51395,58687,77276,59826,53864,72302
270900,Aceites crudos de petróleo o de mineral bituminoso,149393,173403,178740,226238,233224,249146,373707,191692,227787,335451,291699,277351,276974,126900,84493,118284,125152,104489,49080,72253
761290,Depósitos; barriles; tambores; bidones; botes; cajas y recipientes simil.; de aluminio; incl. ...,56,509,46,87,132,21293,30271,30420,37698,51374,61077,62874,68828,62460,59555,65191,72210,73242,70616,71128
210410,Preparaciones para sopas; potajes o caldos,16170,20600,20004,43857,19450,55006,60911,61206,61822,66761,68265,68426,69040,69584,70752,76489,68666,38624,47487,69358
030617,Camarones y langostinos congelados; incluso ahumado; incluso pelados o no; incl. camarones ...,0,0,0,0,0,0,0,0,0,0,53837,58746,58984,44025,52590,67764,55105,51946,58105,66291
220210,Agua; incl. el agua mineral y la gaseada; con adición de azúcar u otro edulcorante o aromatizada; ...,20040,26890,32249,41722,3245,56324,71585,59170,53549,68661,69499,71432,69098,66621,67527,75307,64006,50591,49230,65609
340111,Jabón; productos y preparaciones orgánicos tensoactivos usados como jabón; en barras; panes; ...,21155,19630,14134,20232,10377,26587,31000,24074,26011,30219,31013,33978,38758,40095,40410,39682,38237,43753,55020,62813
610620,"""Camisas; blusas y blusas camiseras; de punto; de fibras sintéticas o artificiales; para mujeres ...",182,365,450,43091,536,57965,60789,56650,76363,92960,104462,105469,118758,124309,137140,125908,99606,82263,60429,62607
380891,Insecticidas; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,26119,31094,27923,35508,36214,38525,39372,35336,35875,54143,53253,51413,53589,70333,62536
170310,Melaza de caña; procedente de la extracción o del refinado del azúcar,15879,1927,25092,22076,35368,31698,27782,55946,42702,54464,40315,36769,26141,54497,53972,43325,35899,56256,70086,61760
391723,Tubos rígidos; de polímeros de cloruro de vinilo; incl. con accesorios,10998,14273,18424,18419,24190,25705,29516,18717,21118,30424,28776,29704,35388,35383,38571,39411,35959,40978,36173,61367
071080,"""Hortalizas; incl. """"silvestres""""; aunque estén cocidas en agua o vapor; congeladas (exc. patatas ...",119,170,209,5294,282,359,329,383,492,427,331,8634,30866,31976,37913,34694,56562,50300,56980,60890
841850,"""Armarios; arcones """"cofres""""; vitrinas; mostradores y muebles simil. para la producción de ...",7580,6154,6146,14512,6722,38289,35197,26774,44807,50971,40817,30928,40181,43792,38670,36561,41577,42171,33255,60811
380893,Herbicidas; inhibidores de germinación y reguladores del crecimiento de las plantas; presentados ...,0,0,0,0,0,20225,23709,22106,19425,26589,37198,37243,40809,33140,33900,37039,42023,38645,54443,60591
060210,Esquejes sin enraizar e injertos,11367,16350,12323,25672,16596,29048,24712,23160,24406,23192,26474,28142,23625,25523,27368,35395,43936,42475,44812,56494
240120,Tabaco; total o parcialmente desvenado o desnervado pero sin elaborar de otro modo,14591,9463,12259,26028,12422,36646,33928,52043,51443,52548,55761,83397,60191,62512,54297,56474,62136,56506,39597,54592
392330,"""Bombonas """"damajuanas"""" botellas; frascos y artículos simil. para transporte o envasado; de ...",7754,8762,10457,13959,1323,24172,29389,22804,26414,29475,38056,31383,31957,32504,31171,32388,35146,38969,41160,53978
271012,"""Aceites ligeros y preparaciones; de petróleo o de minerales bituminosos que> = 90% en volumen ...",0,0,0,0,0,0,0,0,0,0,2034,24942,62107,71773,57508,30664,23717,28913,12503,53809
120740,"""Semilla de sésamo """"ajonjolí""""; incl. quebrantada""",20395,16759,17311,26917,16207,26781,22861,32391,33761,28384,31944,49663,52858,44052,24805,33759,33375,35060,36384,53603
081190,"""Frutos comestibles; sin cocer o cocidos en agua o vapor; congelados; incl. con adición de ...",610,799,941,1078,1682,2969,3692,4388,3592,1849,7509,18785,22932,26441,21838,29756,30745,25285,30814,50965
220840,Ron y otros espiritus obtenidos de productos de caña de azucar; destilados y fermentados,2976,3874,6583,11821,7165,19104,16416,13769,22229,21841,33512,34153,39939,42695,44631,46219,46993,48897,32472,49461
190531,Galletas dulces (con adición de edulcorante),3073,12072,18062,21181,10262,25751,25782,21933,20044,24530,22743,21186,27486,32874,33233,37135,37792,34257,37650,47216
441520,Paletas; paletas caja y demás plataformas para carga; de madera; collarines para paletas; de ...,573,3444,4651,8938,6446,14149,11228,12338,6305,5703,8282,7639,8944,8329,12676,29230,36561,39643,36676,45974
420330,Cintos; cinturones y bandoleras; de cuero natural cuero regenerado,169,209,188,11510,97,14585,14339,19305,21450,25882,23931,26156,23977,22476,19248,28249,40469,34988,30787,45197
160414,"""Preparaciones y conservas de atún; de listado y de bonito """"Sarda spp.""""; enteros o en trozos ...",9,36,8,21221,1,36800,14217,29047,47625,47048,21118,0,0,0,0,37675,34662,35108,40157,43977
380892,Fungicidas; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,13204,16144,19316,25950,25630,25136,26803,38396,43219,46139,42376,43758,36678,41422,43447
271320,Betún de petróleo,2954,6306,5062,2997,980,2667,1455,1508,26819,19552,13202,5011,6841,7721,6192,5097,11646,25274,29003,43439
151790,Mezclas y preparaciones alimenticias de materias grasas y aceites; animales o vegetales; o ...,29,115,121,2036,201,359,938,5211,7154,8165,6868,13015,32978,16401,17947,16779,18472,15555,20903,43024
721049,Productos planos de hierro o acero sin alear; de anchura >= 600 mm; laminados en frío o en ...,8776,12210,11735,16653,2904,29364,34845,28487,41249,49203,35412,28560,17703,16131,28650,56812,34444,21886,14246,42298
230910,Alimentos para perros o gatos; acondicionados para la venta al por menor,293,365,360,659,727,764,1563,2529,4813,3732,4740,5658,7381,9967,13331,16368,19447,21921,29479,40722
690722,Baldosas y losas para pavimentos; chimeneas o muros; de un coeficiente de absorción de agua ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18729,21606,25505,23474,39683
600632,"""Tejidos de punto; de anchura > 30 cm; de fibras sintéticas; teñidos (exc. tejidos de punto ...",0,0,39,526,256,837,4485,5180,3510,8215,11433,16114,25097,34224,41135,46126,40624,39244,36047,39667
730630,Tubos y perfiles huecos; soldados; de sección circular; de hierro o acero sin alear (exc. tubos ...,13824,9713,15178,15855,4000,10242,12759,10221,10883,14761,16052,16302,21147,21532,25629,32170,37414,33634,27562,39007
210500,Helados; incluso con cacao,1617,1983,2110,2855,3785,5221,6254,5687,8214,10897,11988,14143,15065,16683,17434,18406,21965,25741,26023,38142
070410,Coliflores y brócoli frescos o refrigerados,8159,6529,11707,22167,6292,39359,52873,34660,28093,35531,44177,26858,24822,20986,20734,18227,18156,22008,29528,37671
200559,"""Judías """"porotos; alubias; frijoles; fréjoles"""" """"Vigna spp.""""; """"Phaseolus spp.""""; preparadas ...",618,1185,1406,7473,4452,11100,11567,11958,12375,14158,16750,14988,17913,18523,21496,23264,24791,25482,31588,37600
080711,Sandías; frescas,1267,1405,655,3076,1055,7419,8104,19345,15419,13500,13779,17703,22481,23832,23928,26454,30076,18427,26391,36650
340119,Jabón; productos y preparaciones orgánicos tensoactivos usados como jabón; en barras; panes; ...,9272,14731,14879,18024,7384,20258,27909,19564,23332,23266,16947,15513,11653,10114,12286,18415,19993,16795,22951,36195
190410,Productos a base de cereales obtenidos por inflado o tostado; p.ej. hojuelas; copos de maíz,29169,28829,28140,33757,20516,38176,39836,48852,30115,20820,16702,19930,24622,26947,28713,31674,33379,34480,35397,34266
330610,Dentífricos; incl. los utilizados por los dentistas,26863,28377,29661,30620,17751,36304,34185,34457,33039,35134,34884,30097,37449,36456,30908,30379,32416,34810,31488,33456
150790,"""Aceite de soja """"soya"""" y sus fracciones; incl. refinados; sin modificar químicamente""",1878,3445,2711,1637,1894,5509,15623,12191,10767,17176,16987,21225,6688,4678,5400,9069,12359,13401,17600,33434
760200,Desperdicios y desechos; de aluminio,345,593,900,1332,1904,8456,25851,14099,24282,28389,13860,14691,25803,20687,14514,40716,37714,25094,19316,33283
392350,Tapones; tapas; cápsulas y demás dispositivos de cierre; de plástico,1034,1655,3399,4417,707,7059,9098,8721,12502,15484,21201,23934,24412,24333,24861,26201,28863,28518,27427,32873
520512,"""Hilados de algodón; sencillos; de fibras sin peinar; con un contenido de algodón >= 85% en ...",2328,3628,2285,4553,4587,9516,9360,5536,16201,10759,2944,1092,1460,2394,1278,1115,2533,2091,15603,32271
200899,Frutas y demás partes comestibles de plantas; preparados o conservados; incluso con adición ...,38,1251,685,1700,313,1761,1710,1121,592,861,843,1796,4960,7531,8890,11113,13457,19975,24446,31301
382499,productos químicos y preparaciones de las industrias químicas o afines; incl. las mezclas de ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13937,13483,12368,18963,30632
160100,Embutidos y productos similares de carne; despojos; sangre o insectos; preparaciones alimenticias ...,1991,1608,2045,3939,5216,9074,12131,12038,16030,17252,19205,20291,23240,26710,29842,30293,29393,27154,29973,29395
070200,Tomates frescos o refrigerados,3655,3681,3445,3442,2773,2463,4040,8181,12716,24358,19529,22795,26374,16642,14656,17862,21445,26186,28248,28612
330300,Perfumes y aguas de tocador,13287,13743,17014,19706,11669,26112,37767,33935,40233,46429,47963,37759,38168,39434,39355,42256,40003,35737,23069,28174
340290,Preparaciones tensoactivas; preparaciones para lavar; incl. las preparaciones auxiliares de ...,20296,17539,18338,15040,5919,25457,29243,30237,34446,38340,23845,25838,24450,24187,22539,22373,23828,29366,35856,27396
340540,Pastas; polvos y demás preparaciones para fregar; incl. papel; guata; fieltro; tela sin tejer; ...,6,1209,5260,9681,9295,12598,17169,20236,23619,23429,37052,35667,28609,27220,22534,22404,19801,29607,27345,26497
620463,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; de fibras ...",2488,1105,577,83291,394,103321,83185,97172,108160,106954,108264,106525,97415,118332,109519,99868,85977,63473,33896,26073
441820,Puertas y sus marcos; contramarcos y umbrales; de madera,1634,2581,2013,12093,1677,13424,11783,8071,8775,11824,12788,12166,13437,18322,21830,18013,19759,19082,18006,25984
060420,Follaje; hojas; ramas y demás partes de plantas; sin flores ni capullos y hierbas; musgos y ...,0,0,0,0,0,0,0,0,0,0,13782,14501,18005,20139,24854,27388,27315,23375,18922,25459
080261,Nueces de macadamia; frescas o secas; con cáscara,0,0,0,0,0,0,0,0,0,0,1510,1667,2929,2367,6568,21497,19020,19595,23019,25163
160232,Preparaciones y conservas de carne o despojos; de gallo o gallina; de especies domésticas (exc. ...,52,45,32,1375,29,399,596,3483,6188,7813,9790,8526,11665,13384,14391,16246,18167,20027,21748,24975
380859,Productos de la partida 3808 que contengan una o más de las siguientes sustancias: alaclor ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21142,19817,14430,16176,24834
630533,"""Sacos """"bolsas"""" y talegas; para envasar; de tiras o formas simil.; de polietileno o polipropileno ...",2559,3153,2729,4990,4248,6755,8948,10046,10932,13785,13547,10146,9841,9488,9211,10755,11673,12916,21742,24817
151620,Grasas y aceites de origen vegetal y sus fracciones; parcial o totalmente hidrogenados; interesterificados; ...,8397,16687,15910,14430,14664,16417,26959,20971,22704,33941,31284,21528,13370,13681,14822,17148,16195,14632,16982,24768
392410,Vajilla y demás artículos para servicio de mesa o de cocina; de plástico,8252,8129,9637,14556,11068,16096,17385,14491,21938,21868,28142,24516,20412,17821,18164,20864,20604,20343,17886,24336
392329,"""Sacos """"bolsas""""; bolsitas y cucuruchos; de plástico (exc. de polímeros de etileno)""",3958,3445,3078,5365,739,5209,5088,5333,6430,5210,8206,9021,8551,9843,15114,16067,16239,13063,15412,24045
080720,Papayas; frescas,731,477,372,1634,790,1372,2108,2038,3603,4472,8315,12391,10351,18816,22308,25402,27520,30280,29236,23838
271019,Aceites medios y preparaciones; de petróleo o de mineral bituminoso; que no contienen biodiesel; ...,7939,12420,23338,33169,32739,29869,58062,23531,27081,31414,12345,50070,132212,102380,67890,35271,17944,21767,10728,23515
392321,"""Sacos """"bolsas""""; bolsitas y cucuruchos; de polímeros de etileno""",5569,7771,8719,17664,642,20378,21226,14846,17492,22216,24421,19740,22445,23256,19476,20956,19154,20521,22350,23475
300450,"""Medicamentos; que contengan provitaminas; vitaminas; incl. los concentrados naturales; o sus ...",18339,20258,27342,36931,8731,52466,61146,52740,30518,24697,26647,29229,26576,33964,23429,20236,18000,15821,19626,23355
610463,Pantalones; pantalones con peto; calzones y pantalones cortos de punto; de fibras sintéticas; ...,223,160,91,11354,2712,21405,18190,15477,12041,14207,8969,11527,11102,10576,19547,32998,26564,26724,22153,23317
610462,Pantalones; pantalones con peto; calzones y pantalones cortos de punto; de algodón; para mujeres ...,523,507,198,42476,3449,45238,41780,27171,31540,31517,35132,39473,39258,48004,25063,29866,20137,15733,15622,22163
611120,"""Prendas y complementos """"accesorios"""" de vestir; de punto; de algodón; para bebés (exc. gorras)""",133,1069,116,2601,103,14328,16490,8668,8055,9663,14651,16824,17113,15119,21597,22995,19705,19516,24911,21948
620469,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; para ...",135,137,40,217,133,266,102,2175,249,161,328,432,469,266,3824,27374,56139,57152,29199,21548
210320,Ketchup y demás salsas de tomate,4527,3471,3379,3846,4046,4811,5725,5366,6857,9091,9866,9996,11114,12925,14578,15120,14157,15695,17808,21509
620432,"""Chaquetas """"sacos"""" de algodón; para mujeres o niñas (exc. de punto; así como cazadoras y ...",281,224,371,7241,402,3360,2959,2690,4184,2373,159,108,1897,3579,7005,11533,18373,25091,4737,21295
392490,Artículos de uso doméstico y artículos de higiene o tocador; de plástico (exc. vajilla y demás ...,2457,2492,2311,3083,3761,4991,4756,3607,5377,5091,5845,6751,8703,12082,11069,12606,11909,14754,16602,21223
200989,Jugo de frutas o verduras; no fermentados; con o sin adición de azúcar u otro edulcorante (excepto ...,0,0,0,0,0,0,0,0,0,0,24640,22129,22213,21754,20426,19248,18628,19880,20192,21152
200799,"""Confituras; jaleas y mermeladas; purés y pastas de frutas u otros frutos; obtenidos por cocción; ...",437,346,349,307,293,2838,4117,4560,12266,13158,15632,20467,19562,22750,23668,21524,23407,19547,20940,21126
481920,Cajas y cartonajes; plegables; de papel o cartón; sin corrugar,6119,5425,15977,6319,5805,9771,10414,12786,12823,15443,16440,15300,16897,18317,18494,15881,19381,21277,23760,21008
330499,Preparaciones de belleza; maquillaje y para el cuidado de la piel; incl. las preparaciones ...,8511,9587,12276,14017,14952,18354,17674,18030,22340,27278,26241,20749,21559,22914,23268,21469,20733,21205,16991,20809
120930,Semillas de plantas herbáceas utilizadas principalmente por sus flores; para siembra,6868,5846,8402,10522,9097,8207,9184,11162,11147,13882,18365,22803,12870,11956,12005,17298,16054,15854,17354,20614
441875,Los paneles de suelo; de múltiples capas; montadas; de madera distinta de bambú (exc. para ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26465,24914,17145,14850,20081
401590,"""Prendas de vestir y demás complementos """"accesorios"""" de vestir; para cualquier uso; de caucho ...",4,35,58,3460,114,3592,3994,2044,4160,5279,12009,13797,16512,16427,11608,11884,12636,14426,17669,19554
380894,Desinfectantes; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,100,552,567,892,722,834,1272,1421,7684,8351,9897,8520,9556,22572,19506
481820,Pañuelos; toallitas de desmaquillaje y toallas; de pasta de papel; de papel; de guata de celulosa ...,238,199,259,475,393,867,1637,1256,1988,2286,3075,4009,4629,5094,6185,7330,8275,11496,21454,19490
320810,Pinturas y barnices a base de poliésteres; dispersos o disueltos en un medio no acuoso; disoluciones ...,8148,10057,10956,14772,18660,20706,21543,16483,17587,17071,15239,13040,13891,18195,17777,18466,14924,16652,17745,19457
730890,Construcciones y partes de construcciones; de fundición; hierro o acero (exc. puentes y partes ...,3327,4491,5899,6305,9032,13491,17744,10510,12051,16094,15915,8683,9139,11148,9303,8719,8843,11536,12552,19006
610343,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; de punto; ...",246,129,108,19045,11770,20841,11824,10499,17097,30620,24047,18763,20532,15014,15095,18536,17971,24280,18040,18976
940429,"""Colchones con muelles """"resortes""""; bien rellenos o guarnecidos interiormente con cualquier ...",958,749,1375,1964,4466,6149,4567,2391,4652,7385,7562,9552,7689,11062,12794,14711,11267,11066,12748,18892
610342,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; de punto; ...",1293,2413,856,6888,799,5210,3357,3962,4641,8076,6545,7200,9059,8411,6200,7278,10045,14968,15647,18714
070190,"""Patatas """"papas"""" frescas o refrigeradas (exc. las de siembra)""",1854,2716,2688,6434,5313,6240,4817,10951,12058,8874,9762,9295,8272,5799,4875,5232,10981,17258,16217,18673
392020,Placas; láminas; hojas y tiras; de polímeros no celulares de propileno y sin esfuerzo; estratificación ...,630,574,632,2268,1578,3422,4780,3609,5853,6337,9865,8131,8112,11264,7543,5905,6126,9263,15599,18494
690721,Baldosas y losas para pavimentos; chimeneas o muros; de un coeficiente de absorción de agua ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17656,12288,12792,12454,18481
081020,Frambuesas; zarzamoras; moras y moras-frambuesa; frescas,1145,1085,785,3100,1803,5310,4818,6204,5891,7693,10138,12846,14037,13839,14353,11896,11683,12567,14231,18395
330210,Mezclas de sustancias odoríferas y mezclas; incl. las disoluciones alcohólicas; a base de una ...,436,515,711,990,795,1079,1714,1518,2667,1567,1673,2162,3146,26695,23934,24195,3310,5367,5038,18282
190219,Pastas alimenticias sin cocer; rellenar ni preparar de otra forma; que no contengan huevo,3309,3210,2776,3913,8375,11097,13644,17390,17784,20650,22948,21064,23779,23988,23849,22071,22104,21983,23810,18221
620462,"""Pantalones largos; pantalones con peto; pantalones cortos """"calzones"""" y """"shorts""""; de algodón; ...",15863,17434,31373,122096,27844,51715,41064,23958,31197,37235,46000,30289,26666,25600,17831,13673,17796,16367,12941,18023
392310,Cajas; cajones; jaulas y artículos simil. para transporte o envasado; de plástico,2785,2477,3008,3890,146,5085,6554,4183,6275,9009,9636,11237,13157,13022,16327,14256,11113,12049,12057,18014
320990,Pinturas y barnices a base de polímeros sintéticos o naturales modificados; dispersos o disueltos ...,4215,404,348,374,1651,3562,4759,3445,3243,5689,7398,9234,9706,12821,13171,14130,10957,13050,15330,17867
060311,"""Rosas """"flores y capullos""""; cortadas para ramos o adornos; frescas""",0,0,0,0,0,6062,5891,5924,6081,6216,8162,8874,9308,9732,11358,10729,13398,14264,12365,17853
070610,Zanahorias y nabos; frescos o refrigerados (exc. remolachas para ensalada),1314,1099,1169,2671,2935,3431,3732,5128,5553,5097,5682,6808,6067,6777,7784,9896,14672,17339,14315,17590
842139,Máquinas y aparatos para filtrar o depurar gases (exc. ​​Separadores de isótopos y filtros ...,11,28,32,8,46,132,189,161,185,213,196,1095,1448,1150,1420,1203,1894,2187,2652,17570
392390,"""Artículos para transporte o envasado; de plástico (exc. cajas; jaulas y artículos simil.; ...",1075,1464,1408,1822,66,2829,3167,3040,4308,4763,5035,5041,6002,6528,5525,8222,11482,12696,14010,17545
380991,"""Aprestos y productos de acabado; aceleradores de tintura o de fijación de materias colorantes ...",4478,5080,4979,4096,4763,6841,6526,5780,8080,6972,7193,7005,13323,12920,12388,11738,13719,14143,14540,17226
