Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
710812,Oro; incl. el oro platinado; en bruto; para uso no monetario (exc. en polvo),113435,110926,139480,142428,547422,562235,699957,1040382,2012208,2314703,2253818,1846551,1826087,2274429,2044530,2266545,2232437,1945810,1071168,855807
120242,Cacahuetes sin cáscara; incluso quebrantados (exc. ??de semillas para la siembra; o maníes ...,0,0,0,0,0,0,0,0,0,0,372728,241015,191954,285967,326110,238839,151201,426953,855391,818781
020130,Carne deshuesada; de bovinos; fresca o refrigerada,220939,291060,401893,583248,566046,790060,826171,711222,631138,731769,688671,656405,663047,506821,600453,661959,745999,764904,648407,779262
220421,Vino de uvas frescas; incl. encabezado; mosto de uva; en el que la fermentación se ha impedido ...,100184,139603,193101,258425,318744,418310,523506,565599,670121,729984,752715,752935,741018,725153,738254,740975,736077,710343,678811,764490
870322,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",6436,21674,23670,41247,90618,48899,238349,450176,1134063,1588747,1255913,1041315,356056,162714,356743,608856,0,1446,239986,746432
151211,Aceites de girasol o cártamo; en bruto,474448,496464,493868,668551,621061,562487,1423762,672477,475091,1055750,823868,449977,289029,351489,445982,465353,333898,332531,229874,648769
100390,Cebada (exc. ??las de siembra para siembra),0,0,0,0,0,0,0,0,0,0,842749,912208,627802,348760,599633,455796,531058,585824,447040,607349
100790,Sorgo en grano (excepto para siembra),0,0,0,0,0,0,0,0,0,0,552972,492336,182960,152469,78944,65111,33096,36707,78843,536806
040221,"""Leche y nata """"crema""""; en polvo; gránulos o demás formas sólidas; con un contenido de materias ...",194308,179983,362342,368850,475661,313588,394331,348272,461827,843459,769740,845678,713530,496027,294336,234069,364567,281662,422995,484700
271012,"""Aceites ligeros y preparaciones; de petróleo o de minerales bituminosos que> = 90% en volumen ...",0,0,0,0,0,0,0,0,0,0,1148167,837815,750119,353536,283411,361792,452701,254957,244074,475137
071333,"""Judías """"porotos; alubias; frijoles; fréjoles"""" común """"Phaseolus vulgaris""""; seca y desvainada; ...",105457,86674,75628,100929,117600,179741,260672,207352,255304,320225,351646,111156,279625,252093,340820,293494,264761,355314,333372,351765
230250,"""Salvados; moyuelos y demás residuos del cernido; de la molienda o de otros tratamientos de ...",20467,30117,33293,48160,73358,172791,201824,126779,129004,285500,311921,321788,283237,232629,244253,240464,265063,237374,207638,315600
300490,"""Medicamentos constituidos por productos mezclados o sin mezclar; preparados para usos terapéuticos ...",121629,118392,164378,165270,223591,279268,346780,358137,336245,408354,455909,441790,405791,502649,474527,328554,240133,245190,224775,303634
870323,"""Automóviles de turismo; incl. los del tipo familiar """"break"""" o """"station wagon"""" y los de ...",481340,421312,614534,637931,1031323,1419506,1705080,1393094,1648455,1926574,1677262,1563452,1130482,952036,510474,443346,514588,212326,122224,299903
110710,"""Malta """"de cebada u otros cereales""""; sin tostar""",69532,64916,67214,72207,80338,145847,200528,194477,227741,234381,318480,307852,334723,315924,252193,255689,188597,261982,216448,281437
840820,"""Motores de émbolo """"pistón"""" de encendido por compresión """"motores diesel o semi-diesel""""; ...",35431,51613,77189,64454,62027,87524,70939,49661,84402,79909,136945,275294,252042,143589,168952,179401,0,180879,147422,259756
030743,Pescado y calamar; congelados; con o sin cáscara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235675,208475,388969,246599
150790,"""Aceite de soja """"soya"""" y sus fracciones; incl. refinados; sin modificar químicamente""",65340,80948,106388,127228,79802,158570,184665,125009,176429,187703,116285,146049,173238,124046,139032,85306,64139,39139,106798,234090
410441,"""Plena flor sin dividir o divididos con la flor; en estado seco """"crust""""; de cueros y pieles ...",245961,242752,259189,296198,368480,503720,462018,320281,487849,496592,427060,467094,491259,452642,377720,373982,367104,342564,181440,229466
080830,Las peras frescas,0,0,0,0,0,0,0,0,0,0,364236,422065,379299,283077,270041,257114,293843,239656,252104,221765
020220,Trozos de bovinos; sin deshuesar; congelados (exc. canales o medias canales),1043,6074,12329,12398,19183,6926,19252,16077,8005,18887,1408,16654,2410,917,14069,13673,2338,68093,130007,220962
870840,Cajas de cambio para tractores; vehículos automóviles para transporte de >= 10 personas; automóviles ...,191304,208430,254922,305029,369823,497940,556668,454848,604367,621087,638426,682534,637928,543887,451422,506318,340667,308677,180150,214580
040900,Miel natural,114170,159894,120537,128463,154181,134153,181311,160291,173426,223553,215147,212637,204438,163603,168868,183718,169991,142086,164086,214078
020714,Trozos y despojos comestibles; de gallo o de gallina; de especies domésticas; congelados,14000,20897,34382,63355,68381,115221,135876,137435,168234,197361,200893,161344,191991,160950,156786,201212,187540,273774,200650,206892
271112,Propano; licuado,107467,195675,273560,316682,360437,335300,406970,269188,332587,397460,311444,298793,301925,141966,134263,204174,38487,28278,23961,196242
200410,"""Patatas """"papas""""; preparadas o conservadas sin vinagre ni ácido acético; congeladas""",45449,37513,53819,54704,79177,89903,110901,103526,134278,165987,145095,210607,178119,157019,178772,165150,148180,209531,165899,195418
110100,Harina de trigo o de morcajo (tranquillón),32224,2006,5158,1473,35006,250082,435499,294894,283364,387439,342745,56490,130776,134597,178353,197057,193228,213640,194069,190278
030474,"""Filetes congelados de merluza """"Merluccius spp.; Urophycis spp.""""""",0,0,0,0,0,0,0,0,0,0,190301,205774,209959,171174,170920,181028,190119,202835,158601,181599
240120,Tabaco; total o parcialmente desvenado o desnervado pero sin elaborar de otro modo,135503,141632,167774,197195,222965,245181,313278,338950,271798,359894,345346,305718,250756,183782,359769,289661,191955,162056,170195,181115
520100,Algodón sin cardar ni peinar,12097,2340,10767,24864,1864,8923,1778,15637,74873,231711,107960,41824,115218,47547,70405,49018,158547,113954,107595,180376
080550,"""Limones """"Citrus limon; Citrus limonum"""" y limas """"Citrus aurantifolia; Citrus latifolia""""; ...",87308,130793,126902,151815,121669,169556,388017,155324,204209,172210,206766,234190,170228,165428,289442,233676,275252,180831,183639,172142
382319,"""Ácidos grasos monocarboxílicos industriales; aceites ácidos del refinado (exc. ácido esteárico; ...",5789,5651,10268,9697,8736,16307,35684,25341,36435,64366,69674,51295,45015,33196,55077,79914,65459,52996,61622,167974
710691,Plata; incl. la plata dorada y la platinada; en bruto; (exc. en polvo),2151,2261,3342,2168,8592,8858,72145,160620,231756,407220,306334,197495,235307,233143,193046,240663,184005,202302,71889,166718
330113,"""Aceites esenciales de limón; desterpenados o no; incl. los """"concretos"""" o """"absolutos""""""",64050,45571,52700,92586,98157,115476,101818,133555,122786,169341,159129,175179,111314,218378,186205,191335,233151,199219,186607,149125
230630,"""Tortas y demás residuos sólidos de la extracción de materias grasas o aceites vegetales; de ...",95351,90079,75582,66690,78097,85796,159382,100477,89556,129401,144343,115590,86763,102248,106442,123689,92463,146517,57178,148078
070320,Ajos frescos o refrigerados,45720,57335,66645,84958,93765,125426,111593,112749,194947,207607,128409,136374,107624,83524,161680,183255,131255,131002,172931,147307
230910,Alimentos para perros o gatos; acondicionados para la venta al por menor,22021,28511,35632,40682,48160,58435,73516,68852,88555,108079,123251,132616,130475,128353,110488,112978,98748,76958,85470,139763
100630,Arroz semiblanqueado o blanqueado; incl. pulido o glaseado,28344,31318,41166,54265,85500,99965,168976,174497,141624,201192,186964,220152,191468,121667,156658,132275,122654,101825,117919,138414
271113,Butanos; licuados (exc. de pureza >= 95% de n-butano o de isobutano),126143,204522,250798,298873,358831,333547,423543,220839,273507,285839,249169,210109,185336,97734,101590,144313,59854,109112,30137,137326
040690,"""Queso (exc. queso fresco; incl. lactosuero; curado; requesón; queso fundido; queso de pasta ...",46181,46792,74993,122668,121322,97960,115767,93201,108987,154772,136265,131475,172914,97847,82351,90827,102341,101922,120654,133746
970110,Pinturas y dibujos; hechos totalmente a mano (exc. dibujos de la partida 4906 y artículos manufacturados ...,259,1002,1370,3221,3711,5127,5502,4739,5456,4065,3416,2553,918,849,2514,5808,36784,124528,11818,133130
200939,"""Jugo de agrios """"cítricos""""; sin fermentar y sin adición de alcohol; incl. con adición de ...",39715,31879,35075,33249,33583,46676,87541,122315,134431,179079,144461,135858,117152,189723,177316,167585,227559,169160,137312,132814
040610,"""Queso fresco """"sin madurar""""; incl. el del lactosuero; y requesón""",5008,4167,7584,15578,35096,42287,49114,49152,74101,119377,104967,110013,99878,62696,93980,96313,88491,86597,85033,124748
390120,Polietileno de densidad >= 0;94; en formas primarias,75637,78557,112151,141882,137048,91183,123032,125987,109663,136706,114020,117116,128656,105983,137908,120350,134540,0,0,123204
380891,Insecticidas; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,55050,84252,84507,107150,126018,144439,161834,152892,195085,128312,122362,95464,41766,34963,117544
151219,Aceites de girasol o cártamo y sus fracciones; incl. refinados; sin modificar químicamente ...,66545,61692,76638,62643,82668,73792,96739,75938,71988,120804,104664,78205,77746,53529,63067,145327,120883,88876,82961,115701
200969,Jugo de uva; incl. el mosto; sin fermentar y sin adición de alcohol; incl. con adición de azúcar ...,39537,55738,85230,118586,128591,165746,213089,125891,116273,197548,229127,215010,150500,113341,104247,84598,138140,138806,134659,114660
020629,Despojos de bovinos; comestibles; congelados (exc. lenguas e hígados),8309,17714,25350,26511,42447,61178,85365,97994,82850,107908,108981,112527,101013,76605,82504,107229,127066,111272,104985,110481
440711,"""Pino """"Pinus spp."""" aserrados o desbastados longitudinalmente; cortados o desenrollados; incluso ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40857,64681,70838,108611
510529,"""Lana peinada (exc. """"a granel"""" [""""open tops""""])""",86729,100663,107651,104101,113265,131065,133167,93290,140949,196324,135783,124056,111434,99151,119500,135135,154771,139692,63884,106660
271121,Gas natural; en estado gaseoso,308994,354210,413418,491913,634811,454771,349067,456059,215825,130650,76493,74632,53112,44490,39151,27262,36089,357047,217119,99455
110423,Granos de maíz mondados; perlados; troceados; quebrantados o trabajados de otro modo (excepto ...,1361,2156,1946,2586,2117,1888,8460,19212,34169,102512,59804,14300,11936,36686,8837,6009,5657,3728,19055,98634
340220,Preparaciones tensoactivas; preparaciones para lavar; incl. las preparaciones auxiliares de ...,15191,19637,30887,45790,48258,56215,67154,63705,74192,90468,97233,93393,71800,59310,47906,55196,52138,47765,55991,97066
292320,Lecitinas y demás fosfoaminolípidos; incl. de constitución química no definida,1650,1767,2800,3801,5127,8667,15758,25416,35121,49830,53703,56818,58352,51020,51108,65730,62013,61350,62162,94192
150910,"""Aceite de oliva y sus fracciones; obtenidos de la aceituna exclusivamente por medios mecánicos ...",4970,13583,12441,49308,52739,59512,59686,59240,40042,68417,45060,71688,38557,106154,54838,148904,74697,65620,57199,93838
271119,Hidrocarburos gaseosos; licuados; n.c.o.p. (exc. gas natural; propano; butanos; etileno; propileno; ...,82320,117640,168988,145922,157561,172670,262879,139833,224224,315202,172859,124144,60622,24637,17587,46943,73487,68104,52262,91012
271019,Aceites medios y preparaciones; de petróleo o de mineral bituminoso; que no contienen biodiesel; ...,493078,645167,574311,614211,774450,1005593,958376,449031,334525,135037,157326,169785,150273,35872,36832,188070,176668,215011,190216,88120
160250,Preparaciones y conservas; de carne o de despojos de bovinos (exc. embutidos y productos simil.; ...,124193,130543,189794,185207,164997,183438,234949,207301,176837,179883,118688,104797,84270,60621,66337,84549,102475,106489,88236,87553
170199,Azúcar de caña o remolacha y sacarosa químicamente pura; sólidos (exc. los con adición de aromatizante ...,44573,22438,31045,58637,124653,68598,71428,150092,78948,15212,87012,90502,30654,38148,99942,88908,35107,39027,37861,81571
200811,"""Cacahuetes """"cacahuetes; maníes""""; preparados o conservados (exc. confitados con azúcar)""",53985,76342,90303,111396,166426,235765,327400,249191,292032,442590,535318,425059,377338,450045,499140,558769,462947,268823,76953,81205
870850,Ejes con diferencial; incl. provistos con otros órganos de transmisión; para vehículos automóviles,20302,31099,47532,44191,60528,96824,146725,89407,143553,180535,170462,163346,103279,81678,58546,72602,72849,58296,41592,76419
090240,Té negro fermentado y té parcialmente fermentado; incl. aromatizado; presentado en envases ...,39604,33332,39054,43994,49120,54083,61404,70488,91326,102145,101879,112126,109419,95112,93709,92411,90218,85527,73003,74999
390110,Polietileno de densidad < 0;94; en formas primarias,23361,29539,36445,45410,49682,54287,84871,76204,66558,85041,77922,78627,67434,48509,39270,70806,17310,9509,9733,74350
120600,Semilla de girasol; incluso quebrantada,93801,69284,25433,56144,33347,48601,68184,98939,91999,93185,101157,128064,107842,72925,150877,64243,41765,80291,101387,73820
040410,Lactosuero; aunque esté modificado o incluso concentrado o con adición de azúcar u otro edulcorante,4563,5241,9482,14505,24277,53400,49245,37260,58475,110014,122714,140379,133622,83365,61549,66707,55167,63683,58840,72253
151800,Grasas y aceites; animales o vegetales; y sus fracciones; cocidos; oxidados; deshidratados; ...,66412,32569,35848,40708,60773,90310,181978,67103,85827,137075,143814,126489,99679,80687,60634,59639,56021,44403,56524,71638
220429,Vino de uvas frescas; incl. encabezado; y mosto de uva en el que la fermentación se ha impedido ...,15025,23738,22050,36070,54418,67889,103670,51467,49837,95700,149953,111909,76822,74446,63428,51923,69310,65800,83839,71235
230800,Materias vegetales y desperdicios vegetales; residuos y subproductos vegetales; incluso en ...,36624,43037,36221,16382,23334,30077,45129,32814,35873,58833,60075,78942,53109,105883,85784,81594,46394,38471,46362,69594
090300,Yerba mate,19209,18510,18546,20560,25354,30427,34679,38315,42936,48801,69225,83103,99115,108996,72010,80679,93635,79984,85179,68639
380893,Herbicidas; inhibidores de germinación y reguladores del crecimiento de las plantas; presentados ...,0,0,0,0,0,200418,437264,216001,202825,176131,184257,282768,267634,191608,129842,119606,109742,71107,33944,68509
030389,Pescado congelado; nep,0,0,0,0,0,0,0,0,0,0,112471,111861,101014,89044,87241,75939,72296,87802,71338,68059
390210,Polipropileno; en formas primarias,59704,67882,55697,59059,74321,61570,65800,46855,79849,67550,40474,36543,62866,49275,71282,97077,146107,116690,32993,67962
030366,"""Congelados de merluza """"Merluccius spp.; Urophycis spp.""""""",0,0,0,0,0,0,0,0,0,0,84417,69661,69639,62626,65398,55946,53346,59493,53569,66822
290545,Glicerol,404,1077,1169,1109,520,383,549,6155,24240,46109,46438,76104,66324,44861,40888,57172,63772,30734,28044,65389
200570,Aceitunas; preparadas o conservadas sin vinagre ni ácido acético (exc. congeladas),30239,30323,54997,73333,87792,105258,127665,109228,119367,119288,99439,110322,77654,62008,86583,75786,71795,70705,66435,63809
040510,"""Mantequilla """"manteca"""" (exc. mantequilla deshidratada y """"ghee"""")""",3877,878,7287,3396,21264,27987,49122,26184,40873,85564,59277,54565,45306,25881,15243,16708,24105,43771,52453,63423
330210,Mezclas de sustancias odoríferas y mezclas; incl. las disoluciones alcohólicas; a base de una ...,18315,15298,18450,20018,23793,29615,33587,34174,41774,47386,48577,51854,56684,56945,60819,59592,59333,57900,57234,62707
440910,Madera de coníferas; incl. las tablillas y frisos para parqués sin ensamblar; perfilada longitudinalmente ...,12480,15518,33811,25384,41417,27776,31659,22296,27666,26417,23864,23656,23369,20280,18995,22404,23003,29022,34793,61667
080810,Manzanas; frescas,63192,81987,90669,125266,116650,158408,175396,146354,140499,189615,117644,157394,137265,85729,73729,75150,90958,80545,68630,61342
840999,"""Partes identificables como destinadas exclusiva o principalmente a motores de émbolo """"pistón"""" ...",28573,32708,48231,62467,65680,74393,85490,55637,78061,108578,105114,114622,97028,86946,68797,82801,45301,61168,29178,61152
400219,"""Caucho estireno-butadieno """"SBR"""" o caucho estireno-butadieno carboxilado """"XSBR""""; en formas ...",22573,29061,33216,35461,40408,42649,51118,39947,50162,73503,71758,59378,40401,19986,15376,28681,19395,0,30697,60237
401110,"""Neumáticos """"llantas neumáticas"""" nuevos de caucho; de los tipos utilizados en automóviles ...",103982,92491,106125,136593,162536,171506,165295,150189,170734,170348,153327,144286,136624,99857,110174,128550,92625,114910,44118,58580
180690,Chocolate y demás preparaciones alimenticias que contengan cacao; en recipientes o envases ...,51872,51022,64635,73046,87412,103844,114997,125209,119034,138468,153954,124475,121520,105724,75221,85443,76784,69591,45559,57488
271311,Coque de petróleo; sin calcinar,22408,24511,29022,15179,16068,25099,25774,24314,7761,6342,5095,563,591,11608,24106,33889,56433,0,0,57192
150810,"""Aceite de cacahuete """"cacahuate; maní"""" en bruto""",43020,36197,41202,52468,66195,50431,81694,84367,80006,60675,120198,66019,88033,75197,98321,104726,55663,97977,78558,55726
410150,Cueros y pieles; en bruto; enteros; de bovino; incl. el búfalo; o de equino; incl. depilados ...,769,824,487,1123,775,3548,243,9239,3718,0,74,7857,800,1071,2309,12806,28735,12981,23710,55291
190190,Extracto de malta; preparaciones alimenticias de harina; grañones; sémola; almidón; fécula ...,2807,10525,33611,42137,77958,52864,67897,44378,60751,101075,82192,103754,107795,46718,36320,60564,51295,50412,54203,54717
080620,Secas; incl. las pasas,12125,8842,20981,27096,24481,36812,41028,32382,47047,61896,63300,65458,38129,47899,53361,49433,80355,71096,51255,54364
230990,Preparaciones de los tipos utilizados para la alimentación de los animales (exc. alimentos ...,5276,7622,8819,13517,16958,38129,88258,147368,179038,206940,399899,633899,365102,313224,193305,101063,66793,48253,42259,52662
210690,Preparaciones alimenticias; n.c.o.p.,21004,22830,45150,37136,45190,55158,68864,55338,63500,81180,84267,84593,86380,71516,69274,65735,49056,51541,55457,50866
848180,Artículos de grifería y órganos reguladores simil. para tuberías (exc. válvulas reductoras ...,26188,28442,31081,35077,48504,56219,67132,65587,69627,81502,68401,66643,63560,63241,58318,59801,54590,52787,50347,50677
761699,Manufacturas de aluminio; n.c.o.p.,2631,3116,4362,5309,6758,6584,9362,8445,9163,9828,10797,10689,10173,14390,20792,24394,29652,35790,37232,49978
870880,Amortiguadores de suspensión para tractores; vehículos automóviles para transporte de >= 10 ...,6458,9670,16340,27592,33065,46736,68502,55155,81375,79781,79109,86325,70050,57615,50122,54949,64345,61675,40155,48846
100620,"""Arroz descascarillado """"arroz cargo"""" o """"arroz pardo""""""",3518,16775,22483,26045,38790,35274,46662,45429,33480,66452,72560,39425,21887,12743,26092,21151,17801,31868,27570,48812
020712,Gallos y gallinas de especies domésticas; sin trocear; congelados,2800,11409,20805,45430,42129,69725,142468,121910,210818,234714,329051,487995,354519,146629,80742,84683,52117,85198,46098,47415
320110,Extracto de quebracho,33947,33329,34648,37389,46699,52537,49669,40084,60650,60889,67115,69057,70011,59309,66300,70293,3585,2445,16858,46956
410419,"""Cueros y pieles; de bovino; incl. el búfalo; o de equino; en estado húmedo incl. el """"wet ...",70304,83496,98488,94851,101742,98424,82169,82628,122235,107056,98561,119061,152958,102163,87221,99090,85144,66490,38519,45417
020622,Hígados de bovinos; comestibles; congelados,3858,6610,14541,14002,20560,21590,24088,28965,25811,32451,30965,26100,31456,27824,25856,39001,39978,29066,34124,45409
961900,Compresas y tampones higiénicos; pañales para bebés y artículos similares; de cualquier materia,0,0,0,0,0,0,0,0,0,0,161276,99359,82419,74078,49004,68895,59155,58946,47472,45082
300439,"""Medicamentos; que contengan hormonas o esteroides utilizados como hormonas pero sin antibióticos; ...",34020,30759,35321,31352,34260,35898,43313,48890,49318,57718,49442,46438,46111,128333,50507,54990,25720,22228,35664,45027
842490,Partes de extintores; de pistolas aerográficas y de aparatos simil.; partes de máquinas y de ...,2238,3002,4185,3240,2972,5425,11083,10236,14560,16541,14907,20073,17941,21436,33985,35866,31181,41243,33072,44864
071331,"""Judías """"porotos; alubias; frijoles; fréjoles"""" de las especies """"Vigna mungo L. Hepper"""" ...",0,2,0,14,36,76,0,133,583,611,7919,4767,6079,19398,25078,19516,23942,17968,30246,44677
380892,Fungicidas; presentados en formas o envases para la venta al por menor; o como preparaciones ...,0,0,0,0,0,16589,37126,56207,87142,77035,52072,79167,104371,132005,112891,92148,75482,51217,31172,43479
150210,El sebo de bovinos; ovinos y caprinos (excepto petróleo y oleoestearina),0,0,0,0,0,0,0,0,0,0,3481,6550,7829,4198,3743,11898,9065,9660,23529,43167
760120,Aleaciones de aluminio; en bruto,198298,241604,215073,279688,324996,346077,379437,138670,246715,254785,181633,241859,225433,204563,179109,212229,0,0,0,42990
391732,Tubos flexibles; de plástico; sin reforzar ni combinar con otras materias; sin accesorios,2776,3125,4638,8348,12164,22908,32442,33378,34988,44970,50390,52826,61817,46417,44973,52880,40859,33429,30709,42616
151790,Mezclas y preparaciones alimenticias de materias grasas y aceites; animales o vegetales; o ...,46945,66690,111655,102610,139986,161962,198462,144717,190593,224259,225558,178069,123200,113163,47903,93311,60926,123585,81205,42550
040210,"""Leche y nata """"crema""""; en polvo; gránulos o demás formas sólidas; con un contenido de materias ...",30541,21125,32927,32960,48250,32037,50669,27991,61489,68659,49811,106725,92275,62144,57283,51609,42576,44175,53249,41573
100510,Semillas de maíz para la siembra,21522,20229,19890,19159,53318,63597,113511,131244,83487,106396,138169,293774,191811,72777,55752,60965,57378,39991,51056,41504
510111,Lana esquilada; sucia; incl. la lavada en vivo; sin cardar ni peinar,35158,35232,41497,34149,30409,58295,41676,30433,57839,53304,41008,42439,49702,42973,89912,58022,54177,54257,19559,41353
170114,Azúcar de caña; en estado sólido; (excepto los de la caña de azúcar 1701 13) sin adición de ...,0,0,0,0,0,0,0,0,0,0,58043,41750,10134,36366,136259,54851,18088,48868,43652,40526
392010,Placas; láminas; hojas y tiras; de polímeros no celulares de etileno y sin esfuerzo; estratificación ...,17914,21920,32845,40863,47169,59928,81535,57573,75904,100169,100383,95670,88995,75012,55960,47935,41113,34761,35584,40354
030383,"""Róbalos de profundidad """"Dissostichus spp.""""; congelados""",0,0,0,0,0,0,0,0,0,0,36163,40179,50667,50214,67445,63030,55625,49128,31844,39885
081320,Ciruelas; secas,23023,32559,25014,47831,79405,62784,57979,61298,51175,59863,44590,82334,42705,63041,57618,45407,52128,38871,35974,38826
870431,Vehículos automóviles para el transporte de mercancías; con solo motor de émbolo (pistón) de ...,123659,116974,166969,282201,381952,513445,522092,400269,501411,434457,506417,598005,687665,486532,282627,281390,146712,134649,66439,38537
170490,Artículos de confitería sin cacao; incl. el chocolate blanco (exc. chicle),70917,65608,69551,71231,79838,84862,88873,86651,97604,108761,93526,69837,58433,46853,43048,45051,26565,29689,31880,38233
732690,Manufacturas de hierro o acero; n.c.o.p. (exc. moldeadas; o forjadas o estampadas pero sin ...,8968,10048,15495,26450,39827,48511,69836,58901,76577,99884,96877,84667,60089,60126,54084,55989,48054,36989,23840,38048
190590,"""Productos de panadería; pastelería o galletería; incl. con adición de cacao; hostias; sellos ...",11345,21145,15196,19183,28409,36445,48336,42405,53722,66086,74064,60088,55577,46794,39302,39883,37885,38294,31999,36698
020500,Carne de animales de las especies caballar; asnal o mular; fresca; refrigerada o congelada,48180,47135,54514,63756,80059,83996,96457,78851,78282,87567,72007,58219,59763,53994,51243,61770,68324,43239,33075,35926
050400,Tripas; vejigas y estómagos de animales (excepto los de pescado); enteros o en trozos; frescos; ...,9667,15946,20054,25717,32889,52569,66855,64182,56583,56299,53266,47476,43385,33011,29824,42012,35311,34922,32153,35744
230230,"""Salvados; moyuelos y demás residuos del cernido; de la molienda o de otros tratamientos del ...",9584,9762,4513,3572,6183,6154,17162,7178,7891,18217,18195,11602,10261,11241,7205,7354,8698,24306,24868,35666
151521,Aceite de maíz; en bruto,342,5144,5342,7051,7624,6608,6603,13382,15196,21541,13380,9152,14091,18790,21677,21427,1645,12684,13647,33403
381220,Plastificantes compuestos para caucho o plástico; n.c.o.p.,86,93,71,638,2932,7862,12222,6512,16068,26070,27157,30653,28705,12449,9878,12486,9540,10724,13570,33155
071320,Garbanzos secos desvainados; aunque estén mondados o partidos,305,383,714,730,3156,3387,7333,11618,13065,55518,83518,49825,26771,38057,103022,177796,119800,48662,65780,32630
300420,"""Medicamentos; que contengan antibióticos; dosificados """"incl. los administrados por vía transdérmica"""" ...",22616,24069,30287,31502,37483,40677,48706,48627,65129,71687,76793,73481,68754,82785,78326,53264,35018,29096,31134,32350
870829,"""Partes y accesorios de carrocerías para tractores; vehículos de motor para el transporte de ...",51250,50220,72140,99185,110657,150915,192617,136089,174243,199708,251975,267094,153104,102680,94630,93247,78510,66382,27830,31773
080510,Naranjas; frescas o secas,17591,22482,41926,46504,59777,81057,71567,54605,64194,54475,29648,26265,25169,21593,30738,30979,26089,29023,26015,31764
300290,Sangre humana; Sangre animal preparada para usos terapéuticos; profilácticos o de diagnóstico.,6518,7526,9757,12164,10572,10239,14320,29006,29527,37198,39820,46423,43105,49216,43380,52997,17565,8035,40596,31677
