Código,Descripción del producto,Valor exportado en 2002,Valor exportado en 2003,Valor exportado en 2004,Valor exportado en 2005,Valor exportado en 2006,Valor exportado en 2007,Valor exportado en 2008,Valor exportado en 2009,Valor exportado en 2010,Valor exportado en 2011,Valor exportado en 2012,Valor exportado en 2013,Valor exportado en 2014,Valor exportado en 2015,Valor exportado en 2016,Valor exportado en 2017,Valor exportado en 2018,Valor exportado en 2019,Valor exportado en 2020,Valor exportado en 2021
740311,Cobre refinado en forma de cátodos y de secciones de cátodos,0,0,0,0,0,0,0,0,5012,7651,7932,8683,14387,10356,8509,12271,20817,15847,13390,14801
410411,"""Plena flor sin dividir o divididos con la flor; en estado húmedo; incl. el """"wet blue""""; de ...",13018,11936,11352,10933,18432,19175,11963,7170,13787,18358,18877,28145,35921,23657,21648,22042,12618,6054,4189,13537
071333,"""Judías """"porotos; alubias; frijoles; fréjoles"""" común """"Phaseolus vulgaris""""; seca y desvainada; ...",6585,5756,7984,8855,9419,20184,41648,33937,35178,26911,39612,32652,23848,18103,32065,12957,13737,13937,17248,12987
650100,Cascos sin forma ni acabado; platos (discos) y cilindros; aunque estén cortados en el sentido ...,57,29,368,748,1149,1794,2321,2305,3455,4318,5552,5725,6212,7610,7049,7789,8706,9160,7046,12642
100590,Maíz (exc. ??las de siembra para siembra),227,610,676,550,3113,3518,1885,5060,811,404,12969,7317,1359,20802,4187,318,1450,937,385,11434
760200,Desperdicios y desechos; de aluminio,596,725,795,1161,1369,1784,3128,1052,2977,3212,2727,2926,4391,4165,3258,4830,5688,4569,4205,11432
090111,Café sin tostar ni descafeinar,6166,6340,9275,11274,13938,13744,13899,14628,15325,26248,18583,15482,16554,10162,7707,9999,9383,8512,8607,10132
283691,Carbonatos de litio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,492,561,0,0,9940
200891,Palmitos; preparados o conservados; incl. con adición de azúcar u otro edulcorante o alcohol ...,2069,3422,4713,5829,7144,9775,9890,8169,11726,13526,16318,16917,16302,15099,11503,11364,10699,8203,10144,9696
310420,Cloruro de potasio; para su utilización como abono (exc. en tabletas o formas simil. o en envases ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,6399,1698,9642
261710,Minerales de antimonio y sus concentrados,1744,2439,2571,7944,12772,5550,5705,3560,10300,6451,9418,7777,6493,5503,2660,3679,3113,3670,2412,7898
440729,"""Madera tropical; aserrada o desbastada longitudinalmente; cortada o desenrollada; incluso ...",9721,7528,7791,5017,8059,8218,9985,8869,9398,7018,4249,4126,3559,3406,3325,2463,3182,3128,3497,7739
481910,Cajas de papel o cartón corrugado,13,33,136,258,175,12,13,0,0,396,141,185,284,295,407,469,2751,4821,4071,7422
940169,Asientos con armazón de madera; no con relleno,2321,3233,3352,2887,2696,4918,2881,3717,3278,267,3,248,4637,7626,5194,5163,4847,4433,4223,7317
160250,Preparaciones y conservas; de carne o de despojos de bovinos (exc. embutidos y productos simil.; ...,231,65,221,227,485,871,1213,875,1088,2904,3146,3472,5334,6323,6549,7347,8463,9158,6216,7242
360300,Mechas de seguridad; cordones detonantes; cebos y cápsulas fulminantes; inflamadores; detonadores ...,226,236,696,1171,1659,2711,4356,5785,8178,8100,8248,7414,6836,7221,6279,3730,5033,5298,4973,7240
440922,"""Madera tropical; incl. las tablillas y frisos para parqués; sin ensamblar; perfilada longitudinalmente ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,2038,2285,2829,5945
410419,"""Cueros y pieles; de bovino; incl. el búfalo; o de equino; en estado húmedo incl. el """"wet ...",2453,3237,2804,2800,3548,5670,7183,3657,11001,15928,11850,9707,11870,8609,4860,5780,3936,2921,1433,5788
100510,Semillas de maíz para la siembra,491,367,791,149,91,560,742,1989,1904,608,4490,4623,4810,4143,4556,7182,3785,2989,8323,5731
290110,Hidrocarburos acíclicos saturados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2458,4609,3501,2233,5664
720430,"""Desperdicios y desechos """"chatarra""""; de hierro o acero estañados (exc. radiactivos; así como ...",4,0,61,0,0,54,0,38,632,1056,1419,1137,1283,365,148,473,1595,539,110,5551
880240,Aviones y demás aeronaves con motor de un peso en vacío> 15.000 kg (exc. helicópteros; dirigibles ...,0,0,6758,7019,74450,0,0,0,0,720,14546,3665,0,0,0,0,0,6004,4770,5480
690410,Ladrillos de construcción (exc. de harinas silíceas fósiles o de tierras silíceas análogas; ...,2,2,4,5,43,25,42,36,86,652,3385,4154,3684,3149,2822,2765,2644,2904,3681,5413
441192,"""Tableros de fibra de madera u otras materias leñosas; incl. aglomeradas con resinas o demás ...",0,0,0,0,0,5451,6030,2925,4307,3277,1621,1518,1012,979,1144,1749,2388,3185,2253,5346
100790,Sorgo en grano (excepto para siembra),0,0,0,0,0,0,0,0,0,0,4647,4718,1497,3358,528,2199,3299,2814,2151,5297
151790,Mezclas y preparaciones alimenticias de materias grasas y aceites; animales o vegetales; o ...,9489,5475,8506,3212,4888,8237,11385,15235,12155,13949,13010,9881,7815,3856,4888,4706,4678,3655,3699,4826
260111,"""Minerales de hierro y sus concentrados; sin aglomerar (exc. piritas de hierro tostadas """"cenizas ...",0,0,0,0,1,0,0,0,1,1245,871,361,1845,1604,25,754,4069,6651,2809,4763
842920,Niveladoras autopropulsadas,310,1144,171,69,383,0,0,0,1687,50,4823,5625,0,0,0,0,0,2600,3385,4468
690722,Baldosas y losas para pavimentos; chimeneas o muros; de un coeficiente de absorción de agua ...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,1519,1110,671,4431
540720,Tejidos de tiras o formas simil. de filamentos sintéticos; incl. los monofilamentos de título ...,152,2,0,0,0,0,0,17,28,69,12,689,729,939,24,63,429,4358,2412,4379
170114,Azúcar de caña; en estado sólido; (excepto los de la caña de azúcar 1701 13) sin adición de ...,0,0,0,0,0,0,0,0,0,0,2643,8403,0,0,0,0,1125,4536,12037,4342
740400,Desperdicios y desechos; de cobre,415,338,926,1962,6001,7162,4846,2840,4553,4403,4790,6059,7451,2689,2168,2880,2903,2910,1488,4331
870510,"""Camiones grúa (exc. coches para reparaciones """"auxilio mecánico"""")""",0,196,227,129,61,0,0,0,25,0,190,698,0,0,0,0,0,0,0,4105
441820,Puertas y sus marcos; contramarcos y umbrales; de madera,13572,12980,15830,18761,17196,13193,7652,5631,9505,8800,8848,10283,7233,7276,6333,4935,4525,4389,3122,4092
841182,Turbinas de gas; de potencia > 5.000 kW (exc. turborreactores y turbopropulsores),0,1867,2056,422,0,0,0,0,0,5936,6225,8920,0,0,0,0,0,1233,1769,4062
020130,Carne deshuesada; de bovinos; fresca o refrigerada,136,0,533,504,750,175,428,0,0,0,1765,4662,4917,4114,4046,3508,4445,2883,4038,3919
330510,Champúes,110,1,2,6,17,0,1,0,3,53,54,308,938,2196,2318,2539,2287,3715,4409,3861
261690,Minerales de los metales preciosos y sus concentrados (exc. minerales de plata y sus concentrados),25,37,46,57,212,594,580,281,1140,7249,26113,26131,23382,22382,27399,7506,4851,4294,5332,3805
190590,"""Productos de panadería; pastelería o galletería; incl. con adición de cacao; hostias; sellos ...",0,1,17,16,16,12,28,20,502,1078,788,1349,1220,1188,679,748,1117,2321,2601,3689
811090,Manufacturas de antimonio; n.c.o.p.,158,125,459,498,1410,1058,1726,1321,3155,4546,4441,3555,2581,1405,1095,1936,2265,1822,1296,3667
190230,Pastas alimenticias cocidas o preparadas de otra forma (exc. las rellenas),120,63,151,229,233,360,307,485,702,1166,2732,2405,4005,5518,6499,6953,5003,5391,6207,3633
200939,"""Jugo de agrios """"cítricos""""; sin fermentar y sin adición de alcohol; incl. con adición de ...",0,0,0,0,0,0,0,0,0,0,82,1665,3261,5139,6050,7838,8545,5773,3466,3540
847490,Partes de máquinas y de aparatos para preparar y trabajar materias minerales de la partida ...,49,4,117,313,1214,0,402,175,1155,978,1618,884,1765,1423,1368,1153,1440,2675,2027,3373
842952,Palas mecánicas; autopropulsadas; cuya superestructura pueda girar 360°,0,1263,77,0,927,0,0,0,250,950,6537,1845,0,0,0,0,0,2187,8155,3336
020629,Despojos de bovinos; comestibles; congelados (exc. lenguas e hígados),0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,458,451,287,494,3287
420500,Las demás manufacturas de cuero natural o cuero regenerado,18,385,174,113,147,108,80,145,161,144,175,284,206,322,237,582,1601,2622,3672,3127
190532,"""Barquillos y obleas; incluso rellenos """"gaufrettes; wafers"""" y """"waffles [gaufres]""""""",0,0,1,0,1,36,741,967,2633,3775,1972,3161,3231,3402,3666,5247,4862,4963,3314,3075
120929,"""Semillas forrajeras; para siembra (exc. de cereales; de remolacha azucarera; de alfalfa; de ...",45,141,174,104,186,517,1378,809,823,1240,2140,1812,1352,1321,1697,1210,2488,1403,2134,3075
390761,"""Poli""""tereftalato de etileno""""; en formas primarias; con un índice de viscosidad >= 78 ml/g""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,1222,2040,2305,3050
251110,"""Sulfato de bario natural """"baritina""""""",137,92,327,769,545,795,960,218,816,2429,3289,6907,7400,15477,3954,4899,8145,5209,938,3041
940360,Muebles de madera (exc. de los tipos utilizados en oficinas; cocinas o dormitorios; así como ...,7924,8557,7730,6966,8831,20356,10296,9424,16177,10598,6803,6576,2199,2829,1911,1957,2061,2179,1685,2929
730419,Tubos sin soldadura; de hierro o acero; de los tipos utilizados en oleoductos o gasoductos ...,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,12,1,4,2847
252329,Cemento Portland; normal o moderado (exc. blanco; incl. coloreado artificialmente),226,264,67,28,432,163,122,7,101,155,190,188,0,0,0,243,566,3526,3036,2753
843143,Partes de máquinas de sondeo o perforación de las subpartidas 8430.41 u 8430.49; n.c.o.p.,3733,7202,8326,7520,2577,0,15,1,5660,2567,4875,4933,0,0,0,0,0,6632,1376,2631
360200,Explosivos preparados (excepto la pólvora),123,0,83,311,615,1078,1095,1746,3300,3585,4680,5161,3457,3214,2284,2549,1671,1896,2452,2608
440890,Hojas para chapado; incl. las obtenidas por cortado de madera estratificada; para contrachapado ...,2267,1782,2319,3105,3278,6381,9440,6879,8764,7428,3716,6447,10259,10960,6864,7047,6588,4032,1024,2439
850710,"""Acumuladores de plomo; de los tipos utilizados para arranque de motores de émbolo """"pistón"""" ...",138,305,213,269,379,350,675,572,1484,2772,3516,4383,4296,3892,2432,3741,3329,4193,3024,2348
711299,Desperdicios y desechos de plata; incl. chapados de plata y demás desperdicios y desechos que ...,0,0,13,0,0,858,1909,1,67,89,120,82,0,0,97,502,110,167,683,2325
121190,Vegetales; partes de vegetales; incl. semillas y frutos; utilizados principalmente en perfumería; ...,20,9,84,226,271,227,382,420,1224,900,852,1283,1472,979,2188,2111,1808,1702,2027,2282
851770,Partes de telefonos; telefonos celulares o para radiofonias u otros aparatos de transmisión ...,0,0,0,0,0,0,0,0,847,718,788,369,0,0,0,0,0,893,1290,2202
392310,Cajas; cajones; jaulas y artículos simil. para transporte o envasado; de plástico,50,151,126,0,1,0,0,0,1,2,1,1941,0,10,2,0,0,78,63,2088
190531,Galletas dulces (con adición de edulcorante),26,704,22,1,10,102,159,229,718,1296,2102,3864,4082,3822,3796,4726,4640,3124,1779,1982
842940,"""Compactadoras y apisonadoras """"aplanadoras""""; autopropulsados""",161,125,115,265,322,0,0,0,548,0,2214,3548,0,0,0,0,0,2143,3582,1944
510539,Pelo fino; cardado o peinado (exc. lana y pelo de cabra de Cachemira),953,698,986,2031,2417,2576,2529,2104,3123,2906,2951,3739,6087,5471,2158,5183,7245,3933,1397,1875
080121,Nueces del Brasil; frescas o secas; con cáscara,88,54,3059,7,122,287,585,344,579,860,1813,1057,2277,1188,2494,1030,2636,1281,1009,1872
630533,"""Sacos """"bolsas"""" y talegas; para envasar; de tiras o formas simil.; de polietileno o polipropileno ...",352,243,37,4,49,9,0,0,0,646,1332,1015,23,113,62,502,929,1126,1020,1835
840710,"""Motores de émbolo """"pistón"""" alternativo de encendido por chispa o motores rotativos; de encendido ...",2,231,48,22,231,0,0,0,111,0,168,384,0,0,0,0,0,1759,22,1800
281000,Óxidos de boro; ácidos bóricos,2402,4199,5071,4566,4211,5082,7079,6134,6589,9334,10143,8327,7833,7965,7479,6355,6720,857,73,1746
901580,Instrumentos y aparatos de geodesia; topografía; agrimensura; nivelación; hidrografía; oceanografía; ...,5420,9086,7118,1700,838,0,0,0,6641,5327,12640,1162,0,0,0,0,0,4380,2201,1716
410150,Cueros y pieles; en bruto; enteros; de bovino; incl. el búfalo; o de equino; incl. depilados ...,528,1021,879,232,384,250,133,0,194,48,149,972,1946,803,621,303,697,322,126,1685
150210,El sebo de bovinos; ovinos y caprinos (excepto petróleo y oleoestearina),0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,48,0,24,654,1683
260200,Minerales de manganeso y sus concentrados; incluidos los minerales de manganeso ferruginosos ...,0,0,0,33,6,38,75,10,1859,2585,761,187,22,0,0,0,44,563,1638,1681
480300,Papel del tipo utilizado para papel higiénico; toallitas para desmaquillar; toallas; servilletas ...,10,36,329,410,208,9,0,0,0,0,0,0,0,0,0,18,22,777,2038,1677
480524,"""Testliner; reciclado; sin estucar ni recubrir; en bobinas """"rollos"""" de anchura > 36 cm o ...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1661
842951,Cargadoras y palas cargadoras de carga frontal; autopropulsadas,784,437,139,444,763,0,0,0,1234,736,2102,2758,0,0,0,0,0,3178,2597,1643
681320,"""Guarniciones de fricción """"p.ej. placas; rollos; tiras; segmentos; discos; arandelas o plaquitas""""; ...",0,0,0,0,0,1514,2042,1579,1773,1830,1699,1736,1739,1732,1193,976,811,573,1042,1604
901590,Partes y accesorios de instrumentos y aparatos de geodesia; topografía; agrimensura; nivelación; ...,460,816,342,226,37,0,0,0,2461,882,1323,854,0,0,0,0,0,399,303,1542
292320,Lecitinas y demás fosfoaminolípidos; incl. de constitución química no definida,67,180,521,1002,447,748,820,706,1041,1559,1243,1692,1229,457,672,848,413,323,263,1523
681389,"""Guarniciones de fricción """"p.ej. placas; rollos; tiras; segmentos; discos; arandelas o plaquitas""""; ...",0,0,0,0,0,253,238,200,291,382,466,974,823,600,703,697,945,1165,960,1501
340220,Preparaciones tensoactivas; preparaciones para lavar; incl. las preparaciones auxiliares de ...,17,1,0,0,117,0,0,0,34,0,0,0,0,0,2,636,2762,2634,2583,1467
730890,Construcciones y partes de construcciones; de fundición; hierro o acero (exc. puentes y partes ...,254,1,0,14,14,0,0,2,36,489,167,73,134,134,58,199,89,22,24,1435
847990,Partes de máquinas y de aparatos mecánicos; n.c.o.p.,0,4,8,3,78,0,0,0,195,264,993,1796,0,0,0,0,0,448,224,1407
851762,Máquinas para la recepción; conversación y transmisión o regeneradores de voz; imagenes; incl. ...,0,0,0,0,0,0,0,0,381,138,455,96,0,0,0,0,0,1137,840,1392
100710,Grano de sorgo; para siembra,0,0,0,0,0,0,0,0,0,0,55,160,138,0,14,126,445,1896,2454,1367
730840,Material de andamiaje; encofrado; apeo o apuntalamiento; (exc. ??compuestos sheetpiling y paneles ...,0,2,0,0,987,0,0,0,0,0,9,2,0,0,10,0,0,21,156,1359
740939,"""Chapas y tiras; de aleaciones a base de cobre-estaño """"bronce""""; de espesor > 0;15 mm; sin ...",123,72,284,379,1225,1142,687,265,847,984,910,881,603,326,924,1139,1255,447,319,1348
110419,Granos de cereales aplastados o en copos (exc. de cebada y avena),0,0,2,18,22,74,509,992,1503,1388,3078,5487,5719,3323,1608,2412,1796,1479,1698,1327
842911,"""Topadoras frontales """"bulldozers"""" y topadoras anguladores """"angledozers""""; de orugas""",4854,6435,290,395,1001,0,0,0,1474,42,7216,520,0,0,0,0,0,1419,4186,1322
330113,"""Aceites esenciales de limón; desterpenados o no; incl. los """"concretos"""" o """"absolutos""""""",0,0,155,279,364,1153,1927,2174,3253,1462,1019,2747,3492,4486,4054,2435,1578,1047,2115,1320
999999,Materias no a otra parte especificadas,2763,2572,2515,2546,2296,3699,0,0,2375,2052,4663,1233,0,0,0,0,0,2208,1177,1281
902620,Instrumentos y aparatos para medida o control de presión de líquidos o gases (exc. reguladores),146,83,201,206,740,0,0,0,538,329,138,470,0,0,0,0,0,337,341,1281
151620,Grasas y aceites de origen vegetal y sus fracciones; parcial o totalmente hidrogenados; interesterificados; ...,24,32,34,15,15,16,0,15,7,15,0,0,0,0,5,0,114,0,7,1273
750300,Desperdicios y desechos; de níquel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,639,1240
820719,Útiles de perforación o sondeo; intercambiables; incl. las partes; con parte operante de materias ...,130,218,423,403,854,0,0,0,333,588,811,1362,0,0,0,0,0,509,219,1235
481810,Papel higiénico; en rollos; de anchura <= 36 cm,10,7,328,100,17,0,21,147,209,575,218,465,578,445,225,127,153,207,1807,1218
880212,Helicópteros de peso en vacío> 2.000 kg (exc. los no tripulados de la partida 8806),924,463,342,0,100,0,0,0,0,0,801,0,0,0,0,0,0,6206,19278,1190
390120,Polietileno de densidad >= 0;94; en formas primarias,0,0,0,0,0,0,0,0,0,0,0,0,23,130,182,0,123,130,828,1174
071350,"""Habas """"Vicia faba var. major""""; haba caballar """"Vicia faba var. equina"""" y haba menor """"Vicia ...",388,616,598,297,847,1363,966,640,1631,2115,2167,2409,3224,2749,2307,1741,1469,1897,1241,1143
842199,Partes de máquinas y aparatos para filtrar o depurar líquidos o gases; ncop,4,0,3,25,3,0,0,0,80,26,12,3,0,0,0,26,0,408,602,1142
902780,Instrumentos y aparatos para análisis físicos o químicos; para ensayo de viscosidad; porosidad; ...,68,123,203,247,467,0,0,0,190,436,172,158,0,0,0,0,0,220,302,1138
320740,Frita de vidrio y demás vidrios; en polvo; gránulos; copos o escamillas,0,0,0,0,0,0,0,0,378,637,916,1040,398,415,544,535,542,690,783,1116
611019,"""Suéteres """"jerseys""""; """"pullovers""""; cardiganes; chalecos y artículos similares; de punto; ...",26,40,97,109,162,1018,904,538,1208,1895,2271,2870,2518,1959,1664,1847,1978,1641,1060,1085
250100,Sal (incluidas la de mesa y la desnaturalizada) y cloruro de sodio puro; incluso en disolución ...,311,206,215,148,212,301,252,354,487,355,364,386,512,462,551,511,750,690,854,1083
681381,Guarniciones para frenos; a base de substancias minerales o de celulosa; incl. combinadas con ...,0,0,0,0,0,273,22,703,1107,1083,1042,1104,1125,668,873,1115,1303,1250,1017,1078
842890,Máquinas y aparatos de elevación; carga; descarga o manipulación; n.c.o.p.,70,16,2,12,6,0,0,0,88,85,180,188,0,0,0,0,0,162,194,1065
080550,"""Limones """"Citrus limon; Citrus limonum"""" y limas """"Citrus aurantifolia; Citrus latifolia""""; ...",0,5,20,34,3,0,219,43,726,435,263,405,1348,3111,3073,1964,258,456,1835,1056
870590,Vehículos automóviles para usos especiales (exc. camiones hormigonera; camiones de bomberos; ...,583,910,358,218,202,0,0,0,975,69,1497,8090,0,0,0,0,0,845,227,1051
800120,Aleaciones de estaño; en bruto,14,194,0,189,76,100,6235,1977,396,7275,5439,1740,1505,3132,1219,1099,738,704,1284,1045
441879,Paneles; ensamblados; de madera (exc. para suelos de mosaico),0,0,0,0,0,0,23,0,0,10,0,127,214,131,73,332,839,559,763,1026
847910,Máquinas y aparatos para obras públicas; la construcción o trabajos análogos,481,331,2,241,90,0,0,0,475,70,252,752,0,0,0,0,48,210,3058,998
310590,Abonos minerales o químicos; que contengan los dos elementos fertilizantes nitrógeno y potasio ...,0,0,0,0,0,0,0,153,19,0,270,8,0,0,0,0,0,63,11,998
180400,Manteca; grasa y aceite de cacao,572,558,573,667,633,577,783,386,989,559,597,473,400,645,777,1052,777,620,1130,983
230800,Materias vegetales y desperdicios vegetales; residuos y subproductos vegetales; incluso en ...,0,99,387,470,269,0,552,61,0,0,0,0,0,0,2898,950,1898,608,930,965
847989,Máquinas y aparatos mecánicos; n.c.o.p.,381,107,39,60,676,0,12,0,3011,2065,2186,908,0,0,0,0,0,2037,3190,922
847480,Máquinas de aglomerar; conformar o moldear combustibles minerales sólidos; pastas cerámicas; ...,0,32,258,0,178,0,0,0,146,1216,941,101,0,0,0,0,0,465,21,907
